Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
461,612,Automóvil,41794.94,3.8,48,2023-10-24,2027-10-24,0.0,Cerrado,No,2023-10-23 18:33:30
462,614,Línea de Crédito,4176.81,6.0,12,2022-01-07,2023-01-07,0.0,Cerrado,No,2022-01-02 10:56:42
463,615,Línea de Crédito,3712.15,6.0,12,2023-01-15,2024-01-15,3712.15,Activo,No,2023-01-09 15:08:56
464,615,Línea de Crédito,8143.95,6.0,12,2024-05-30,2025-05-30,0.0,Cerrado,No,2024-05-25 04:00:30
465,617,Hipotecario,402431.61,1.5,240,2022-10-06,2042-10-06,0.0,Cerrado,No,2022-10-05 07:25:23
466,617,Línea de Crédito,526.12,6.0,12,2020-10-31,2021-10-31,526.12,Activo,No,2020-10-29 22:12:24
467,619,Línea de Crédito,18977.85,6.0,12,2024-03-06,2025-03-06,0.0,Cerrado,No,2024-03-04 14:04:12
468,619,Automóvil,44882.82,3.8,48,2024-09-28,2028-09-28,44882.82,Activo,No,2024-09-23 18:15:33
469,620,Hipotecario,361384.41,1.5,240,2023-03-16,2043-03-16,361384.41,Activo,No,2023-03-15 08:13:55
470,620,Línea de Crédito,18219.63,6.0,12,2023-05-22,2024-05-22,0.0,Cerrado,No,2023-05-20 19:15:52
471,621,Personal,8279.52,4.2,60,2020-10-24,2025-10-24,0.0,Cerrado,No,2020-10-23 01:07:19
472,622,Personal,31604.74,4.2,60,2022-06-19,2027-06-19,31604.74,Activo,No,2022-06-12 03:22:41
473,622,Hipotecario,71588.11,1.5,240,2025-01-02,2045-01-02,0.0,Cerrado,No,2024-12-30 14:44:28
474,623,Línea de Crédito,7929.46,6.0,12,2021-01-19,2022-01-19,7929.46,Activo,No,2021-01-15 23:49:18
475,623,Automóvil,97579.04,3.8,48,2022-11-22,2026-11-22,0.0,Cerrado,Sí,2022-11-19 17:53:23
476,624,Hipotecario,323488.2,1.5,240,2023-04-29,2043-04-29,0.0,Cerrado,No,2023-04-23 06:06:45
477,627,Hipotecario,480371.9,1.5,240,2024-07-06,2044-07-06,0.0,Cerrado,No,2024-07-05 10:54:20
478,630,Personal,12230.11,4.2,60,2020-06-19,2025-06-19,0.0,Cerrado,No,2020-06-12 13:13:30
479,632,Línea de Crédito,17024.54,6.0,12,2024-04-17,2025-04-17,0.0,Cerrado,No,2024-04-10 01:19:12
480,632,Línea de Crédito,16217.77,6.0,12,2022-07-12,2023-07-12,0.0,Cerrado,No,2022-07-08 05:46:31
481,635,Personal,48235.75,4.2,60,2024-04-30,2029-04-30,0.0,Cerrado,No,2024-04-27 23:12:01
482,638,Automóvil,44867.74,3.8,48,2024-06-24,2028-06-24,0.0,Cerrado,No,2024-06-19 04:36:36
483,639,Automóvil,42967.66,3.8,48,2021-09-23,2025-09-23,42967.66,Activo,No,2021-09-19 04:05:45
484,639,Personal,21891.04,4.2,60,2020-05-13,2025-05-13,21891.04,Activo,No,2020-05-08 16:10:22
485,640,Línea de Crédito,14501.12,6.0,12,2024-01-18,2025-01-18,14501.12,Activo,No,2024-01-15 08:50:46
486,641,Hipotecario,114146.61,1.5,240,2025-03-22,2045-03-22,0.0,Cerrado,No,2025-03-16 01:49:38
487,643,Personal,46209.62,4.2,60,2023-10-24,2028-10-24,46209.62,Activo,No,2023-10-20 13:49:59
488,645,Personal,25395.13,4.2,60,2020-03-25,2025-03-25,0.0,Cerrado,No,2020-03-19 13:36:25
489,645,Hipotecario,440270.82,1.5,240,2021-12-15,2041-12-15,0.0,Cerrado,No,2021-12-11 08:08:14
490,645,Hipotecario,161132.37,1.5,240,2021-02-02,2041-02-02,0.0,Cerrado,No,2021-01-30 04:58:16
491,647,Línea de Crédito,11489.21,6.0,12,2020-09-27,2021-09-27,11489.21,Activo,No,2020-09-23 23:40:09
492,649,Hipotecario,201662.88,1.5,240,2022-08-10,2042-08-10,0.0,Cerrado,No,2022-08-05 12:37:12
493,652,Línea de Crédito,15576.66,6.0,12,2021-09-06,2022-09-06,0.0,Cerrado,No,2021-09-03 17:16:13
494,653,Línea de Crédito,10612.99,6.0,12,2021-05-10,2022-05-10,10612.99,Activo,No,2021-05-08 09:19:15
495,653,Línea de Crédito,13155.83,6.0,12,2022-05-10,2023-05-10,0.0,Cerrado,No,2022-05-03 07:26:16
496,653,Automóvil,16698.97,3.8,48,2024-10-06,2028-10-06,16698.97,Activo,No,2024-09-29 10:13:29
497,653,Automóvil,91238.09,3.8,48,2025-04-21,2029-04-21,0.0,Cerrado,No,2025-04-16 19:42:08
498,653,Línea de Crédito,1198.47,6.0,12,2020-07-31,2021-07-31,0.0,Cerrado,No,2020-07-27 03:47:51
499,655,Automóvil,40565.35,3.8,48,2023-02-17,2027-02-17,0.0,Cerrado,No,2023-02-11 05:25:52
500,655,Línea de Crédito,10547.55,6.0,12,2023-09-05,2024-09-05,0.0,Cerrado,No,2023-08-29 14:00:16
501,656,Personal,36272.44,4.2,60,2024-08-11,2029-08-11,36272.44,Activo,No,2024-08-07 16:59:52
502,658,Hipotecario,93402.74,1.5,240,2023-11-02,2043-11-02,0.0,Cerrado,No,2023-10-28 04:11:39
503,658,Hipotecario,290979.86,1.5,240,2022-04-13,2042-04-13,0.0,Cerrado,No,2022-04-08 14:06:19
504,659,Automóvil,89449.9,3.8,48,2021-11-26,2025-11-26,89449.9,Activo,No,2021-11-23 08:14:05
505,661,Personal,13327.64,4.2,60,2024-08-05,2029-08-05,0.0,Cerrado,No,2024-07-30 10:27:27
506,661,Personal,42394.99,4.2,60,2022-04-25,2027-04-25,0.0,Cerrado,No,2022-04-21 02:41:31
507,662,Línea de Crédito,14208.34,6.0,12,2021-11-22,2022-11-22,14208.34,Activo,No,2021-11-21 07:16:22
508,664,Personal,8505.27,4.2,60,2022-11-30,2027-11-30,8505.27,Activo,Sí,2022-11-27 15:51:46
509,665,Personal,38762.48,4.2,60,2023-08-06,2028-08-06,0.0,Cerrado,No,2023-08-03 00:57:56
510,665,Línea de Crédito,4942.91,6.0,12,2020-08-20,2021-08-20,0.0,Cerrado,No,2020-08-16 15:18:23
511,665,Personal,36054.19,4.2,60,2021-08-21,2026-08-21,0.0,Cerrado,No,2021-08-14 10:29:30
512,666,Hipotecario,211210.3,1.5,240,2022-09-05,2042-09-05,211210.3,Activo,No,2022-09-01 02:21:57
513,666,Hipotecario,422742.03,1.5,240,2020-10-19,2040-10-19,0.0,Cerrado,No,2020-10-12 01:13:12
514,668,Automóvil,12655.47,3.8,48,2024-06-06,2028-06-06,0.0,Cerrado,No,2024-06-02 23:02:15
515,669,Personal,43238.28,4.2,60,2021-03-04,2026-03-04,0.0,Cerrado,No,2021-02-27 04:11:48
516,669,Personal,41692.98,4.2,60,2023-02-03,2028-02-03,0.0,Cerrado,No,2023-01-28 15:32:36
517,669,Automóvil,75088.46,3.8,48,2021-01-23,2025-01-23,0.0,Cerrado,No,2021-01-16 00:51:33
518,670,Línea de Crédito,4376.83,6.0,12,2022-04-27,2023-04-27,0.0,Cerrado,No,2022-04-21 00:56:10
519,671,Personal,34335.44,4.2,60,2021-02-26,2026-02-26,0.0,Cerrado,No,2021-02-20 09:14:21
520,672,Hipotecario,56840.18,1.5,240,2022-10-15,2042-10-15,56840.18,Activo,No,2022-10-09 20:20:46
521,672,Automóvil,67595.54,3.8,48,2024-09-13,2028-09-13,0.0,Cerrado,No,2024-09-11 06:50:08
522,674,Línea de Crédito,6718.88,6.0,12,2024-11-11,2025-11-11,0.0,Cerrado,No,2024-11-07 12:40:33
523,680,Personal,32724.15,4.2,60,2020-10-09,2025-10-09,0.0,Cerrado,No,2020-10-07 21:20:14
524,681,Automóvil,74404.59,3.8,48,2024-08-05,2028-08-05,0.0,Cerrado,No,2024-08-03 02:04:27
525,681,Personal,43751.39,4.2,60,2024-01-13,2029-01-13,0.0,Cerrado,No,2024-01-12 14:38:10
526,681,Personal,4890.79,4.2,60,2024-07-28,2029-07-28,4890.79,Activo,No,2024-07-21 13:14:35
527,682,Línea de Crédito,12225.09,6.0,12,2020-05-14,2021-05-14,0.0,Cerrado,No,2020-05-08 13:13:57
528,683,Personal,22428.77,4.2,60,2022-03-01,2027-03-01,22428.77,Activo,No,2022-02-23 18:36:05
529,685,Personal,2406.36,4.2,60,2022-07-28,2027-07-28,0.0,Cerrado,No,2022-07-23 00:37:40
530,686,Línea de Crédito,11384.9,6.0,12,2024-09-28,2025-09-28,0.0,Cerrado,No,2024-09-26 11:56:19
531,687,Personal,23692.83,4.2,60,2023-12-31,2028-12-31,0.0,Cerrado,No,2023-12-26 03:49:58
532,687,Automóvil,36063.99,3.8,48,2025-01-19,2029-01-19,0.0,Cerrado,No,2025-01-17 23:26:18
533,687,Hipotecario,159545.7,1.5,240,2025-03-04,2045-03-04,0.0,Cerrado,Sí,2025-03-01 04:58:38
534,691,Hipotecario,234287.82,1.5,240,2024-04-19,2044-04-19,0.0,Cerrado,No,2024-04-18 10:37:21
535,691,Línea de Crédito,12958.46,6.0,12,2022-12-15,2023-12-15,0.0,Cerrado,No,2022-12-13 06:58:23
536,691,Personal,45767.31,4.2,60,2020-12-31,2025-12-31,0.0,Cerrado,No,2020-12-26 12:41:31
537,692,Personal,39456.66,4.2,60,2024-03-30,2029-03-30,39456.66,Activo,No,2024-03-24 12:40:57
538,695,Hipotecario,375979.91,1.5,240,2021-12-15,2041-12-15,0.0,Cerrado,No,2021-12-09 17:59:19
539,696,Hipotecario,217130.83,1.5,240,2024-09-26,2044-09-26,0.0,Cerrado,No,2024-09-21 09:31:39
540,696,Personal,36003.27,4.2,60,2020-05-28,2025-05-28,0.0,Cerrado,No,2020-05-22 10:00:48
541,697,Personal,30560.7,4.2,60,2023-08-12,2028-08-12,0.0,Cerrado,No,2023-08-06 13:07:43
542,697,Automóvil,46158.43,3.8,48,2022-10-11,2026-10-11,0.0,Cerrado,No,2022-10-07 23:46:56
543,697,Automóvil,66532.36,3.8,48,2025-02-25,2029-02-25,66532.36,Activo,No,2025-02-20 17:36:55
544,698,Automóvil,50771.2,3.8,48,2022-07-30,2026-07-30,0.0,Cerrado,No,2022-07-24 20:05:37
545,699,Personal,2905.25,4.2,60,2020-03-25,2025-03-25,0.0,Cerrado,No,2020-03-20 10:29:45
546,700,Línea de Crédito,8243.73,6.0,12,2022-06-02,2023-06-02,0.0,Cerrado,No,2022-05-27 23:32:37
547,702,Personal,22704.66,4.2,60,2021-10-18,2026-10-18,0.0,Cerrado,No,2021-10-12 13:39:14
548,702,Automóvil,52351.4,3.8,48,2021-11-19,2025-11-19,0.0,Cerrado,No,2021-11-14 20:40:44
549,702,Automóvil,40970.69,3.8,48,2020-10-01,2024-10-01,0.0,Cerrado,No,2020-09-29 17:22:23
550,702,Hipotecario,268192.36,1.5,240,2024-01-09,2044-01-09,0.0,Cerrado,No,2024-01-07 07:47:45
551,702,Automóvil,14437.07,3.8,48,2020-05-12,2024-05-12,14437.07,Activo,No,2020-05-09 04:24:05
552,703,Línea de Crédito,13749.67,6.0,12,2021-03-19,2022-03-19,13749.67,Activo,No,2021-03-12 06:27:31
553,703,Automóvil,22026.24,3.8,48,2022-05-15,2026-05-15,0.0,Cerrado,No,2022-05-11 18:07:17
554,704,Automóvil,7961.03,3.8,48,2021-11-23,2025-11-23,0.0,Cerrado,No,2021-11-22 18:03:40
555,704,Automóvil,50694.54,3.8,48,2022-09-14,2026-09-14,50694.54,Activo,No,2022-09-07 11:11:19
556,705,Automóvil,65343.26,3.8,48,2021-08-08,2025-08-08,0.0,Cerrado,No,2021-08-05 02:36:21
557,705,Línea de Crédito,17324.7,6.0,12,2023-12-06,2024-12-06,17324.7,Activo,No,2023-12-04 13:35:36
558,706,Línea de Crédito,19147.86,6.0,12,2021-03-11,2022-03-11,19147.86,Activo,No,2021-03-08 13:53:29
559,706,Personal,7504.04,4.2,60,2022-04-09,2027-04-09,7504.04,Activo,No,2022-04-05 04:23:53
560,707,Personal,49044.54,4.2,60,2020-03-11,2025-03-11,0.0,Cerrado,No,2020-03-08 01:00:12
561,708,Automóvil,31693.28,3.8,48,2020-08-15,2024-08-15,0.0,Cerrado,Sí,2020-08-09 18:12:40
562,711,Personal,19385.24,4.2,60,2021-05-16,2026-05-16,19385.24,Activo,No,2021-05-15 23:34:57
563,712,Personal,46317.86,4.2,60,2024-05-30,2029-05-30,0.0,Cerrado,No,2024-05-26 06:06:31
564,712,Automóvil,63132.24,3.8,48,2020-01-08,2024-01-08,0.0,Cerrado,No,2020-01-06 08:43:40
565,717,Automóvil,49584.68,3.8,48,2023-04-18,2027-04-18,0.0,Cerrado,No,2023-04-11 21:07:31
566,717,Hipotecario,72380.47,1.5,240,2020-11-14,2040-11-14,72380.47,Activo,No,2020-11-13 00:03:57
567,718,Automóvil,43553.96,3.8,48,2020-10-11,2024-10-11,0.0,Cerrado,No,2020-10-05 03:13:49
568,718,Línea de Crédito,2168.26,6.0,12,2020-01-25,2021-01-25,2168.26,Activo,No,2020-01-21 22:01:13
569,720,Automóvil,59501.38,3.8,48,2022-01-28,2026-01-28,59501.38,Activo,No,2022-01-22 05:35:12
570,721,Hipotecario,428475.53,1.5,240,2022-04-24,2042-04-24,428475.53,Activo,No,2022-04-18 09:09:57
571,722,Automóvil,41534.67,3.8,48,2022-03-02,2026-03-02,0.0,Cerrado,No,2022-02-26 03:41:34
572,722,Línea de Crédito,13541.73,6.0,12,2024-10-04,2025-10-04,0.0,Cerrado,No,2024-09-28 10:57:37
573,723,Línea de Crédito,4913.55,6.0,12,2025-04-23,2026-04-23,0.0,Cerrado,No,2025-04-21 06:31:04
574,723,Automóvil,9786.21,3.8,48,2024-06-21,2028-06-21,0.0,Cerrado,No,2024-06-18 18:00:14
575,724,Hipotecario,123169.76,1.5,240,2024-08-24,2044-08-24,0.0,Cerrado,No,2024-08-17 15:00:36
576,725,Línea de Crédito,8492.13,6.0,12,2021-05-19,2022-05-19,8492.13,Activo,No,2021-05-15 04:57:46
577,726,Automóvil,19892.34,3.8,48,2020-05-18,2024-05-18,19892.34,Activo,No,2020-05-16 17:13:45
578,727,Línea de Crédito,3118.62,6.0,12,2021-07-21,2022-07-21,0.0,Cerrado,No,2021-07-18 07:02:49
579,728,Hipotecario,267914.44,1.5,240,2023-01-01,2043-01-01,0.0,Cerrado,No,2022-12-29 14:30:35
580,728,Personal,33393.82,4.2,60,2022-04-29,2027-04-29,33393.82,Activo,No,2022-04-27 21:24:43
581,728,Automóvil,50903.21,3.8,48,2025-01-01,2029-01-01,0.0,Cerrado,No,2024-12-30 20:26:05
582,729,Automóvil,96530.56,3.8,48,2023-08-01,2027-08-01,0.0,Cerrado,No,2023-07-26 04:01:23
583,730,Línea de Crédito,14448.83,6.0,12,2024-01-14,2025-01-14,0.0,Cerrado,No,2024-01-13 03:06:14
584,731,Hipotecario,199155.52,1.5,240,2021-09-28,2041-09-28,0.0,Cerrado,No,2021-09-27 05:47:12
585,733,Automóvil,83824.17,3.8,48,2021-01-01,2025-01-01,83824.17,Activo,No,2020-12-25 03:29:27
586,734,Personal,30652.21,4.2,60,2021-05-03,2026-05-03,0.0,Cerrado,No,2021-05-01 16:59:40
587,734,Automóvil,69273.89,3.8,48,2024-09-07,2028-09-07,0.0,Cerrado,No,2024-08-31 10:08:59
588,736,Personal,3533.5,4.2,60,2022-04-12,2027-04-12,0.0,Cerrado,No,2022-04-07 07:33:00
589,736,Automóvil,12127.54,3.8,48,2022-03-23,2026-03-23,0.0,Cerrado,No,2022-03-21 18:47:29
590,737,Automóvil,88437.57,3.8,48,2024-11-13,2028-11-13,0.0,Cerrado,No,2024-11-10 20:04:00
591,737,Línea de Crédito,6759.56,6.0,12,2025-02-18,2026-02-18,0.0,Cerrado,Sí,2025-02-14 07:33:54
592,738,Automóvil,64710.69,3.8,48,2025-03-31,2029-03-31,64710.69,Activo,No,2025-03-26 09:17:13
593,738,Automóvil,13385.59,3.8,48,2023-08-02,2027-08-02,0.0,Cerrado,No,2023-07-29 12:47:42
594,738,Hipotecario,319168.54,1.5,240,2024-02-02,2044-02-02,0.0,Cerrado,No,2024-01-28 17:00:31
595,739,Línea de Crédito,5595.4,6.0,12,2021-12-27,2022-12-27,0.0,Cerrado,No,2021-12-26 15:37:49
596,739,Personal,37719.28,4.2,60,2025-02-03,2030-02-03,0.0,Cerrado,No,2025-02-02 10:14:53
597,739,Personal,30079.53,4.2,60,2024-09-22,2029-09-22,30079.53,Activo,No,2024-09-17 12:56:34
598,740,Hipotecario,246021.14,1.5,240,2023-12-03,2043-12-03,246021.14,Activo,No,2023-11-29 06:08:57
599,740,Automóvil,21087.32,3.8,48,2020-06-20,2024-06-20,0.0,Cerrado,No,2020-06-15 10:22:32
600,743,Automóvil,45386.75,3.8,48,2022-05-04,2026-05-04,45386.75,Activo,No,2022-04-29 13:30:10
601,743,Personal,9365.92,4.2,60,2025-02-25,2030-02-25,0.0,Cerrado,No,2025-02-19 20:21:59
602,745,Automóvil,69309.1,3.8,48,2022-06-19,2026-06-19,0.0,Cerrado,No,2022-06-13 04:56:55
603,746,Personal,36111.47,4.2,60,2023-08-26,2028-08-26,36111.47,Activo,No,2023-08-25 10:57:52
604,748,Hipotecario,161044.83,1.5,240,2021-09-17,2041-09-17,161044.83,Activo,No,2021-09-13 04:49:38
605,749,Personal,48265.12,4.2,60,2022-07-03,2027-07-03,0.0,Cerrado,No,2022-07-02 17:53:56
606,751,Línea de Crédito,19276.24,6.0,12,2022-03-03,2023-03-03,0.0,Cerrado,No,2022-03-02 08:14:17
607,751,Línea de Crédito,12630.8,6.0,12,2021-08-07,2022-08-07,0.0,Cerrado,No,2021-08-03 20:41:18
608,753,Personal,18076.62,4.2,60,2024-06-17,2029-06-17,0.0,Cerrado,Sí,2024-06-11 00:59:30
609,754,Línea de Crédito,19264.38,6.0,12,2025-04-16,2026-04-16,0.0,Cerrado,No,2025-04-11 05:21:01
610,754,Personal,49592.68,4.2,60,2024-10-26,2029-10-26,0.0,Cerrado,No,2024-10-23 08:51:51
611,756,Automóvil,84273.3,3.8,48,2023-02-09,2027-02-09,0.0,Cerrado,No,2023-02-04 09:17:00
612,756,Línea de Crédito,5408.07,6.0,12,2022-05-18,2023-05-18,5408.07,Activo,No,2022-05-17 10:10:34
613,757,Hipotecario,351619.71,1.5,240,2020-12-10,2040-12-10,0.0,Cerrado,Sí,2020-12-09 07:38:04
614,758,Automóvil,56493.6,3.8,48,2023-09-17,2027-09-17,56493.6,Activo,No,2023-09-16 17:12:38
615,758,Personal,7183.16,4.2,60,2024-12-04,2029-12-04,0.0,Cerrado,No,2024-11-29 05:15:23
616,761,Personal,35397.06,4.2,60,2024-12-07,2029-12-07,0.0,Cerrado,No,2024-12-03 16:21:24
617,764,Automóvil,82794.69,3.8,48,2020-01-18,2024-01-18,0.0,Cerrado,No,2020-01-16 12:55:43
618,767,Línea de Crédito,16453.32,6.0,12,2025-03-25,2026-03-25,16453.32,Activo,No,2025-03-20 17:43:58
619,771,Línea de Crédito,8340.82,6.0,12,2022-09-26,2023-09-26,8340.82,Activo,No,2022-09-21 18:51:35
620,772,Automóvil,29144.37,3.8,48,2023-06-27,2027-06-27,29144.37,Activo,No,2023-06-23 00:30:09
621,776,Hipotecario,164899.69,1.5,240,2022-12-31,2042-12-31,0.0,Cerrado,No,2022-12-29 08:02:57
622,776,Línea de Crédito,18887.93,6.0,12,2022-01-09,2023-01-09,0.0,Cerrado,No,2022-01-05 05:43:55
623,778,Hipotecario,164058.85,1.5,240,2021-04-07,2041-04-07,0.0,Cerrado,No,2021-04-01 02:29:46
624,778,Hipotecario,350731.25,1.5,240,2020-08-04,2040-08-04,0.0,Cerrado,No,2020-07-28 17:19:52
625,779,Personal,2821.03,4.2,60,2025-01-30,2030-01-30,0.0,Cerrado,No,2025-01-27 08:42:44
626,782,Línea de Crédito,13274.65,6.0,12,2024-08-09,2025-08-09,0.0,Cerrado,No,2024-08-06 11:39:02
627,785,Hipotecario,141253.98,1.5,240,2021-10-17,2041-10-17,0.0,Cerrado,No,2021-10-14 16:52:03
628,785,Línea de Crédito,19928.57,6.0,12,2024-04-29,2025-04-29,0.0,Cerrado,Sí,2024-04-25 05:39:41
629,785,Hipotecario,86615.29,1.5,240,2022-02-11,2042-02-11,0.0,Cerrado,No,2022-02-07 04:33:43
630,785,Automóvil,17590.48,3.8,48,2022-08-29,2026-08-29,17590.48,Activo,No,2022-08-28 07:58:24
631,787,Línea de Crédito,14068.45,6.0,12,2020-04-20,2021-04-20,0.0,Cerrado,No,2020-04-14 05:25:24
632,788,Automóvil,8056.93,3.8,48,2024-02-05,2028-02-05,8056.93,Activo,No,2024-01-29 02:41:36
633,788,Línea de Crédito,15318.78,6.0,12,2025-01-04,2026-01-04,0.0,Cerrado,No,2024-12-30 14:43:45
634,789,Línea de Crédito,6839.51,6.0,12,2022-03-09,2023-03-09,6839.51,Activo,No,2022-03-04 09:07:16
635,790,Automóvil,38152.29,3.8,48,2021-05-06,2025-05-06,0.0,Cerrado,No,2021-05-02 18:36:00
636,793,Línea de Crédito,16029.53,6.0,12,2021-01-19,2022-01-19,0.0,Cerrado,No,2021-01-17 18:38:48
637,793,Automóvil,91067.62,3.8,48,2022-09-30,2026-09-30,91067.62,Activo,No,2022-09-28 06:29:41
638,793,Personal,8837.72,4.2,60,2021-09-26,2026-09-26,0.0,Cerrado,No,2021-09-24 22:56:36
639,796,Personal,11795.51,4.2,60,2020-08-04,2025-08-04,11795.51,Activo,No,2020-07-28 17:13:01
640,796,Hipotecario,119322.45,1.5,240,2021-05-13,2041-05-13,0.0,Cerrado,No,2021-05-06 10:28:53
641,797,Línea de Crédito,17021.75,6.0,12,2022-01-31,2023-01-31,17021.75,Activo,No,2022-01-24 06:24:43
642,798,Línea de Crédito,8029.25,6.0,12,2020-04-16,2021-04-16,8029.25,Activo,Sí,2020-04-14 03:41:50
643,799,Línea de Crédito,7202.64,6.0,12,2023-10-18,2024-10-18,0.0,Cerrado,No,2023-10-16 09:27:36
644,800,Hipotecario,102880.09,1.5,240,2023-01-26,2043-01-26,0.0,Cerrado,No,2023-01-19 14:23:34
645,800,Hipotecario,382862.04,1.5,240,2025-01-03,2045-01-03,382862.04,Activo,No,2025-01-01 15:33:21
646,803,Línea de Crédito,8588.35,6.0,12,2022-12-16,2023-12-16,8588.35,Activo,No,2022-12-14 16:50:36
647,803,Hipotecario,107115.84,1.5,240,2020-02-03,2040-02-03,0.0,Cerrado,No,2020-01-31 18:10:33
648,804,Hipotecario,175337.84,1.5,240,2020-10-24,2040-10-24,175337.84,Activo,No,2020-10-22 17:15:02
649,805,Línea de Crédito,5707.45,6.0,12,2022-03-03,2023-03-03,0.0,Cerrado,No,2022-03-02 04:06:02
650,806,Hipotecario,409840.08,1.5,240,2022-05-10,2042-05-10,0.0,Cerrado,No,2022-05-07 04:28:23
651,807,Línea de Crédito,12567.05,6.0,12,2022-01-27,2023-01-27,12567.05,Activo,No,2022-01-24 06:48:46
652,808,Hipotecario,209085.63,1.5,240,2024-05-10,2044-05-10,0.0,Cerrado,No,2024-05-06 22:15:11
653,809,Automóvil,22778.14,3.8,48,2020-09-26,2024-09-26,22778.14,Activo,No,2020-09-21 21:42:43
654,812,Línea de Crédito,7964.1,6.0,12,2020-08-06,2021-08-06,0.0,Cerrado,No,2020-07-31 21:40:18
655,814,Personal,20986.2,4.2,60,2022-05-28,2027-05-28,0.0,Cerrado,No,2022-05-24 01:27:48
656,814,Línea de Crédito,955.13,6.0,12,2024-10-16,2025-10-16,0.0,Cerrado,No,2024-10-11 08:20:43
657,815,Línea de Crédito,11267.21,6.0,12,2022-08-19,2023-08-19,11267.21,Activo,No,2022-08-16 18:44:34
658,817,Automóvil,43546.56,3.8,48,2025-04-24,2029-04-24,0.0,Cerrado,No,2025-04-23 18:08:48
659,820,Hipotecario,58060.71,1.5,240,2022-03-08,2042-03-08,0.0,Cerrado,No,2022-03-03 17:22:37
660,820,Línea de Crédito,14916.14,6.0,12,2021-12-18,2022-12-18,0.0,Cerrado,No,2021-12-11 03:41:39
661,822,Personal,29443.69,4.2,60,2022-11-14,2027-11-14,0.0,Cerrado,No,2022-11-07 06:29:37
662,823,Línea de Crédito,12076.49,6.0,12,2023-07-20,2024-07-20,0.0,Cerrado,No,2023-07-13 20:31:34
663,823,Automóvil,16354.27,3.8,48,2022-12-29,2026-12-29,0.0,Cerrado,No,2022-12-25 16:00:12
664,823,Línea de Crédito,12603.3,6.0,12,2020-05-20,2021-05-20,12603.3,Activo,No,2020-05-15 14:17:09
665,824,Automóvil,11992.89,3.8,48,2022-12-17,2026-12-17,11992.89,Activo,No,2022-12-13 09:09:33
666,825,Automóvil,85459.06,3.8,48,2024-04-04,2028-04-04,0.0,Cerrado,No,2024-03-29 00:48:23
667,827,Línea de Crédito,3598.96,6.0,12,2020-05-16,2021-05-16,3598.96,Activo,No,2020-05-12 08:49:59
668,827,Línea de Crédito,1003.24,6.0,12,2021-07-15,2022-07-15,0.0,Cerrado,No,2021-07-13 09:32:44
669,832,Personal,38133.4,4.2,60,2025-02-22,2030-02-22,0.0,Cerrado,No,2025-02-19 20:49:46
670,833,Automóvil,25795.05,3.8,48,2024-10-17,2028-10-17,25795.05,Activo,No,2024-10-15 12:13:06
671,833,Hipotecario,456178.33,1.5,240,2022-07-15,2042-07-15,456178.33,Activo,No,2022-07-13 03:16:15
672,840,Línea de Crédito,14628.35,6.0,12,2020-05-13,2021-05-13,0.0,Cerrado,No,2020-05-11 03:48:14
673,843,Hipotecario,384341.23,1.5,240,2022-03-24,2042-03-24,384341.23,Activo,No,2022-03-23 10:13:19
674,844,Hipotecario,497027.17,1.5,240,2022-04-05,2042-04-05,497027.17,Activo,No,2022-03-30 05:10:57
675,844,Automóvil,40000.78,3.8,48,2023-12-08,2027-12-08,40000.78,Activo,No,2023-12-04 22:09:18
676,847,Hipotecario,357597.63,1.5,240,2025-01-09,2045-01-09,357597.63,Activo,No,2025-01-03 19:46:08
677,848,Personal,12801.41,4.2,60,2020-10-01,2025-10-01,12801.41,Activo,No,2020-09-29 05:11:59
678,849,Hipotecario,80996.22,1.5,240,2021-06-15,2041-06-15,80996.22,Activo,No,2021-06-12 23:20:30
679,850,Automóvil,34784.8,3.8,48,2020-02-08,2024-02-08,34784.8,Activo,No,2020-02-06 10:59:02
680,851,Personal,11315.94,4.2,60,2020-11-18,2025-11-18,0.0,Cerrado,No,2020-11-13 22:20:34
681,852,Automóvil,42287.76,3.8,48,2023-01-02,2027-01-02,42287.76,Activo,No,2022-12-30 22:03:35
682,853,Línea de Crédito,3385.52,6.0,12,2020-07-09,2021-07-09,3385.52,Activo,No,2020-07-02 01:57:44
683,854,Hipotecario,498069.91,1.5,240,2021-01-27,2041-01-27,498069.91,Activo,No,2021-01-26 13:24:01
684,854,Automóvil,19824.6,3.8,48,2023-05-01,2027-05-01,19824.6,Activo,No,2023-04-29 13:31:35
685,857,Automóvil,85889.75,3.8,48,2022-08-18,2026-08-18,0.0,Cerrado,No,2022-08-11 11:27:22
686,858,Hipotecario,157648.91,1.5,240,2022-04-10,2042-04-10,0.0,Cerrado,No,2022-04-03 01:50:39
687,859,Automóvil,86567.18,3.8,48,2021-03-30,2025-03-30,0.0,Cerrado,No,2021-03-28 14:40:16
688,862,Personal,47585.5,4.2,60,2024-04-06,2029-04-06,0.0,Cerrado,No,2024-04-04 03:55:24
689,863,Automóvil,98889.98,3.8,48,2022-11-27,2026-11-27,98889.98,Activo,No,2022-11-24 02:23:00
690,863,Personal,25560.94,4.2,60,2022-12-11,2027-12-11,25560.94,Activo,No,2022-12-08 02:24:30
