Feedback_ID,Client_ID,Survey_Date,NPS_Score,Comments
1381,9630,2023-01-20,10,
1382,2175,2022-12-20,10,Very satisfied with the app.
1383,23974,2025-01-10,9,Great service!
1384,15573,2025-05-08,9,Fast and easy transactions.
1385,4442,2025-05-23,10,Fast and easy transactions.
1386,11201,2024-11-23,10,
1387,13397,2023-09-18,9,Fast and easy transactions.
1388,4843,2025-03-21,6,Long waiting times.
1389,19544,2024-11-08,10,
1390,8319,2025-01-18,8,Nothing special to report.
1391,1859,2021-04-06,0,
1392,18767,2025-05-11,10,Great service!
1393,349,2023-02-01,9,
1394,1324,2024-07-07,9,Fast and easy transactions.
1395,11439,2025-04-24,10,
1396,10457,2025-03-30,10,
1397,17407,2022-12-02,10,Very satisfied with the app.
1398,24560,2024-01-19,9,Great service!
1399,10170,2020-11-30,9,
1400,8892,2023-08-30,10,Great service!
1401,22072,2024-04-16,10,
1402,21916,2025-04-19,9,Fast and easy transactions.
1403,1937,2023-01-09,8,Average experience.
1404,1398,2024-10-07,9,Great service!
1405,11776,2024-10-17,10,Fast and easy transactions.
1406,15476,2025-02-04,10,Great service!
1407,12641,2023-04-12,7,Average experience.
1408,5861,2025-05-05,10,
1409,24612,2025-04-18,10,Staff were extremely helpful.
1410,19620,2023-03-15,9,Staff were extremely helpful.
1411,5333,2024-02-23,9,
1412,6761,2024-08-15,9,
1413,3129,2024-06-17,10,
1414,77,2024-07-24,9,Fast and easy transactions.
1415,24081,2023-10-12,9,Fast and easy transactions.
1416,16825,2025-01-23,8,
1417,23399,2025-02-25,10,Very satisfied with the app.
1418,2506,2024-08-26,10,Fast and easy transactions.
1419,8326,2021-11-04,10,Staff were extremely helpful.
1420,9918,2024-10-30,7,Service is OK.
1421,21793,2021-10-28,9,Fees are too high.
1422,8350,2025-03-14,2,Fees are too high.
1423,18376,2025-04-12,9,
1424,1374,2024-03-14,10,Staff were extremely helpful.
1425,21811,2024-06-07,10,Great service!
1426,19629,2023-05-27,10,
1427,654,2021-02-16,7,Service is OK.
1428,4094,2023-06-30,10,Fast and easy transactions.
1429,19041,2020-10-27,8,No issues so far.
1430,3575,2024-12-27,9,
1431,445,2024-06-23,10,Very satisfied with the app.
1432,17864,2023-07-02,9,
1433,18309,2022-08-02,9,Fast and easy transactions.
1434,19221,2023-03-20,10,Very satisfied with the app.
1435,14020,2023-03-01,7,Average experience.
1436,9122,2024-10-04,9,Staff were extremely helpful.
1437,5455,2025-03-26,7,Service is OK.
1438,853,2024-07-25,10,
1439,664,2024-08-15,10,Fast and easy transactions.
1440,17482,2024-01-22,8,
1441,1234,2025-03-07,9,Staff were extremely helpful.
1442,2700,2025-02-13,9,
1443,21786,2022-11-03,7,
1444,8617,2024-11-09,10,Great service!
1445,10997,2025-03-12,8,Service is OK.
1446,6595,2023-08-22,9,
1447,4668,2023-09-10,10,Staff were extremely helpful.
1448,22223,2024-06-05,2,Customer support was unhelpful.
1449,15550,2024-04-03,9,Fast and easy transactions.
1450,3291,2025-05-10,10,Fast and easy transactions.
1451,2678,2024-11-17,9,Staff were extremely helpful.
1452,13573,2024-03-22,10,Very satisfied with the app.
1453,17586,2023-05-22,9,Very satisfied with the app.
1454,18163,2025-03-24,4,
1455,24608,2022-10-23,9,Staff were extremely helpful.
1456,12487,2024-03-16,10,Fast and easy transactions.
1457,6240,2024-07-24,7,
1458,23740,2022-01-03,10,
1459,9887,2024-10-02,9,Fast and easy transactions.
1460,527,2022-04-17,9,
1461,18196,2021-08-06,9,
1462,1394,2025-05-25,10,Very satisfied with the app.
1463,18783,2022-06-01,10,
1464,19796,2023-07-23,9,Fast and easy transactions.
1465,14100,2023-05-13,10,Great service!
1466,18052,2023-09-25,9,
1467,9315,2025-01-30,3,Fees are too high.
1468,6335,2024-08-01,9,Very satisfied with the app.
1469,21936,2025-04-27,9,Great service!
1470,302,2025-05-04,9,
1471,4978,2025-03-02,10,
1472,12756,2024-03-08,9,Great service!
1473,8894,2023-02-17,9,Fast and easy transactions.
1474,17921,2024-09-07,10,Great service!
1475,10290,2024-06-13,10,Great service!
1476,19749,2022-10-26,10,
1477,20958,2025-04-17,9,Great service!
1478,22789,2023-09-29,9,
1479,9530,2025-01-09,9,Great service!
1480,10429,2023-10-15,9,
1481,16506,2025-05-07,9,Fast and easy transactions.
1482,24367,2024-12-19,10,No issues so far.
1483,23083,2024-07-26,9,
1484,5053,2023-04-05,10,Very satisfied with the app.
1485,5966,2021-11-20,9,
1486,12444,2025-04-20,9,Fast and easy transactions.
1487,14216,2022-08-08,9,Staff were extremely helpful.
1488,5213,2025-01-31,10,Staff were extremely helpful.
1489,3056,2025-05-19,10,
1490,2,2024-02-27,7,Nothing special to report.
1491,19650,2024-10-27,9,
1492,21255,2023-10-22,9,
1493,597,2024-09-18,9,Very satisfied with the app.
1494,6089,2023-07-08,10,Very satisfied with the app.
1495,5904,2024-09-12,8,Great service!
1496,201,2024-04-23,9,
1497,16315,2022-08-27,7,Average experience.
1498,2396,2021-10-08,9,
1499,20211,2025-05-15,10,Staff were extremely helpful.
1500,7155,2021-03-07,3,App keeps crashing.
1501,13530,2023-08-15,9,
1502,17768,2024-08-26,7,Service is OK.
1503,7197,2025-04-25,9,Fast and easy transactions.
1504,23138,2023-09-29,9,Fast and easy transactions.
1505,24465,2025-02-19,9,
1506,11094,2024-12-10,9,Fast and easy transactions.
1507,24658,2025-03-25,10,Fast and easy transactions.
1508,2393,2025-05-17,9,Fast and easy transactions.
1509,21576,2020-07-20,7,Nothing special to report.
1510,13590,2025-02-06,10,Very satisfied with the app.
1511,20531,2024-07-17,10,Very satisfied with the app.
1512,16482,2025-05-13,10,Staff were extremely helpful.
1513,24953,2024-12-21,10,Great service!
1514,12999,2024-05-10,10,Great service!
1515,12778,2022-04-21,10,Fast and easy transactions.
1516,14487,2024-07-07,10,Staff were extremely helpful.
1517,18861,2024-02-28,10,
1518,528,2023-12-17,9,Very satisfied with the app.
1519,22241,2025-03-03,10,Fast and easy transactions.
1520,14755,2024-05-26,10,Staff were extremely helpful.
1521,1164,2024-10-01,9,Fast and easy transactions.
1522,14718,2024-08-05,10,Great service!
1523,13576,2023-08-21,10,Staff were extremely helpful.
1524,12167,2020-10-29,10,Very satisfied with the app.
1525,11396,2025-04-14,7,
1526,6136,2025-03-24,9,
1527,3510,2022-09-18,10,
1528,6412,2024-05-19,10,Fast and easy transactions.
1529,20538,2023-05-01,10,Fast and easy transactions.
1530,6614,2024-10-26,10,Fast and easy transactions.
1531,9723,2022-07-25,9,Staff were extremely helpful.
1532,24229,2025-04-12,9,
1533,15702,2025-03-15,9,
1534,24018,2024-05-18,9,
1535,3350,2024-12-03,9,Fast and easy transactions.
1536,4296,2023-05-18,10,Very satisfied with the app.
1537,17355,2025-05-18,9,Staff were extremely helpful.
1538,21227,2024-06-28,8,No issues so far.
1539,7885,2021-09-20,10,
1540,6737,2024-10-13,10,Staff were extremely helpful.
1541,12226,2024-09-03,8,
1542,15058,2024-08-27,10,
1543,16426,2025-02-24,10,Staff were extremely helpful.
1544,9347,2025-05-14,9,Staff were extremely helpful.
1545,9795,2025-03-04,9,Very satisfied with the app.
1546,9326,2022-04-03,10,Very satisfied with the app.
1547,1757,2023-06-12,9,
1548,6166,2022-11-28,10,
1549,13844,2024-08-10,10,
1550,14606,2024-04-07,7,
1551,2863,2024-03-25,9,Great service!
1552,23157,2024-11-18,3,Fees are too high.
1553,21244,2025-01-09,9,Staff were extremely helpful.
1554,7758,2025-05-04,10,
1555,23937,2024-04-14,9,
1556,14354,2022-09-27,9,Very satisfied with the app.
1557,10890,2025-04-08,9,Staff were extremely helpful.
1558,23438,2024-07-30,9,
1559,7380,2024-11-18,9,Staff were extremely helpful.
1560,19968,2024-11-13,10,Staff were extremely helpful.
1561,14681,2024-03-18,9,Great service!
1562,14920,2025-05-16,9,No issues so far.
1563,23494,2023-11-14,9,
1564,118,2023-12-05,10,Fast and easy transactions.
1565,14865,2023-12-04,9,Great service!
1566,4283,2023-12-29,9,Fast and easy transactions.
1567,17197,2023-08-19,7,Service is OK.
1568,10054,2025-05-15,8,
1569,17494,2025-01-16,8,No issues so far.
1570,4001,2024-11-24,9,No issues so far.
1571,6924,2022-06-12,10,Very satisfied with the app.
1572,12798,2024-07-21,8,
1573,6856,2025-03-15,7,
1574,11471,2023-09-11,9,Very satisfied with the app.
1575,23505,2024-12-29,9,
1576,14620,2021-04-08,8,Average experience.
1577,11074,2025-05-24,8,Service is OK.
1578,24319,2025-01-23,9,
1579,3003,2023-02-25,10,Fast and easy transactions.
1580,7657,2022-03-05,9,Staff were extremely helpful.
1581,1437,2024-02-18,9,Fast and easy transactions.
1582,14804,2021-09-20,10,Very satisfied with the app.
1583,19222,2024-06-23,10,
1584,12175,2024-06-30,8,Nothing special to report.
1585,23975,2024-05-06,9,
1586,19433,2023-12-09,9,Great service!
1587,13449,2021-03-31,10,Very satisfied with the app.
1588,14950,2024-09-01,9,
1589,20400,2022-12-15,8,Service is OK.
1590,6272,2025-05-21,10,
1591,17003,2025-01-28,9,
1592,23324,2020-12-02,7,
1593,17665,2025-03-11,10,Great service!
1594,19239,2024-07-15,9,Very satisfied with the app.
1595,22042,2025-04-08,10,
1596,3390,2025-03-23,10,Staff were extremely helpful.
1597,2959,2022-07-09,10,Very satisfied with the app.
1598,8029,2025-05-14,9,Service is OK.
1599,25000,2023-02-13,9,Fast and easy transactions.
1600,19670,2024-11-20,9,Fast and easy transactions.
1601,6758,2024-10-07,9,Fast and easy transactions.
1602,21859,2024-07-20,9,
1603,11699,2023-01-30,10,Very satisfied with the app.
1604,23692,2023-10-27,7,
1605,9158,2022-05-06,10,
1606,21650,2023-05-30,10,Staff were extremely helpful.
1607,4627,2022-05-18,10,Very satisfied with the app.
1608,14411,2022-08-10,9,
1609,22893,2023-12-07,10,Fast and easy transactions.
1610,11128,2023-01-03,9,
1611,13698,2024-10-16,7,Average experience.
1612,16011,2025-04-30,9,
1613,2727,2025-04-30,10,Very satisfied with the app.
1614,22023,2021-11-12,7,Service is OK.
1615,2435,2025-04-28,1,
1616,24542,2024-03-01,10,
1617,24544,2024-06-23,9,Staff were extremely helpful.
1618,20104,2024-11-28,8,No issues so far.
1619,1612,2025-05-11,9,Service is OK.
1620,2195,2024-06-01,10,Great service!
1621,2324,2024-12-15,10,
1622,14776,2024-10-04,9,
1623,19027,2024-09-03,10,Great service!
1624,5754,2024-12-26,10,Staff were extremely helpful.
1625,15677,2024-07-23,9,Staff were extremely helpful.
1626,1024,2025-01-01,9,Fast and easy transactions.
1627,19244,2022-02-27,10,Staff were extremely helpful.
1628,1938,2025-04-01,10,Fast and easy transactions.
1629,24155,2025-03-15,9,Fast and easy transactions.
1630,4995,2020-10-14,9,Fast and easy transactions.
1631,11446,2024-07-25,10,
1632,13602,2023-02-12,10,
1633,16939,2025-05-25,10,Great service!
1634,21951,2022-05-18,7,
1635,21419,2024-03-25,9,Staff were extremely helpful.
1636,6062,2024-12-25,9,Fast and easy transactions.
1637,13810,2024-10-12,7,
1638,22151,2025-02-02,9,Staff were extremely helpful.
1639,20996,2025-04-10,10,Great service!
1640,17240,2024-01-20,10,
1641,3613,2022-11-06,10,
1642,12058,2025-04-17,6,Fees are too high.
1643,2276,2024-11-27,10,Very satisfied with the app.
1644,1136,2024-10-04,9,Staff were extremely helpful.
1645,6370,2024-02-03,10,
1646,21296,2024-10-31,10,
1647,6036,2024-03-31,10,Staff were extremely helpful.
1648,9303,2024-05-08,10,Fast and easy transactions.
1649,18007,2025-05-20,9,Staff were extremely helpful.
1650,18690,2025-04-17,10,
1651,17729,2025-01-19,9,Staff were extremely helpful.
1652,22073,2025-05-23,9,Fast and easy transactions.
1653,2976,2023-04-16,9,
1654,16859,2022-08-18,10,Fast and easy transactions.
1655,19707,2022-09-01,10,
1656,10627,2022-12-11,10,
1657,5199,2024-10-11,9,
1658,21012,2024-03-23,9,
1659,24853,2022-06-04,9,
1660,14892,2025-04-08,10,
1661,2064,2025-01-12,10,Staff were extremely helpful.
1662,13337,2024-03-26,9,Staff were extremely helpful.
1663,15431,2023-12-01,10,Fast and easy transactions.
1664,21632,2025-01-15,10,
1665,18240,2024-01-27,10,Fast and easy transactions.
1666,14006,2024-10-29,10,Very satisfied with the app.
1667,13237,2023-05-02,7,
1668,16108,2023-12-16,7,Nothing special to report.
1669,21440,2022-08-18,10,
1670,19087,2025-02-06,9,Great service!
1671,23704,2024-05-31,10,
1672,12723,2025-02-24,10,
1673,22717,2024-06-24,7,No issues so far.
1674,15219,2024-10-17,10,Fast and easy transactions.
1675,16526,2024-11-13,10,
1676,2196,2024-11-21,10,Great service!
1677,19977,2024-05-14,9,Fast and easy transactions.
1678,136,2024-02-11,9,
1679,6170,2025-02-17,10,
1680,13827,2023-03-02,10,Fast and easy transactions.
1681,21246,2025-02-21,10,Staff were extremely helpful.
1682,24850,2023-01-10,8,Customer support was unhelpful.
1683,16446,2021-07-20,10,Nothing special to report.
1684,24294,2025-05-24,8,Fast and easy transactions.
1685,10772,2022-04-02,10,
1686,18331,2024-10-03,10,Fast and easy transactions.
1687,23436,2023-10-15,9,Very satisfied with the app.
1688,2039,2023-10-10,10,Very satisfied with the app.
1689,5965,2023-05-08,10,
1690,9726,2023-07-06,2,Customer support was unhelpful.
1691,2883,2023-03-28,9,Very satisfied with the app.
1692,15220,2021-11-19,10,
1693,1093,2024-07-27,7,
1694,18500,2023-09-09,10,Very satisfied with the app.
1695,18462,2021-11-30,8,No issues so far.
1696,1683,2021-09-14,10,
1697,13479,2025-03-13,10,Great service!
1698,11991,2022-08-21,9,Very satisfied with the app.
1699,14342,2025-02-23,7,
1700,10027,2023-08-01,9,Very satisfied with the app.
1701,8141,2023-12-04,8,No issues so far.
1702,21287,2024-02-16,7,Staff were extremely helpful.
1703,8195,2021-09-25,9,
1704,21757,2025-05-13,9,Very satisfied with the app.
1705,14571,2025-02-22,10,Very satisfied with the app.
1706,20848,2021-10-16,10,
1707,22281,2024-07-20,10,Fast and easy transactions.
1708,2699,2024-12-01,10,Great service!
1709,11316,2024-06-02,10,Staff were extremely helpful.
1710,23271,2024-11-16,10,
1711,8054,2024-11-08,9,
1712,22296,2024-01-15,9,
1713,10545,2024-02-08,9,Great service!
1714,6947,2025-03-20,10,Fast and easy transactions.
1715,9703,2025-05-10,10,Great service!
1716,22549,2023-01-14,10,Great service!
1717,24707,2025-05-13,9,Very satisfied with the app.
1718,23333,2024-04-24,10,
1719,10243,2024-04-25,10,
1720,10829,2022-02-17,10,Service is OK.
1721,24144,2021-11-07,8,Nothing special to report.
1722,3902,2025-05-19,10,
1723,21862,2024-01-21,9,
1724,14211,2023-09-21,8,Average experience.
1725,14345,2022-05-06,10,
1726,12578,2023-01-28,10,
1727,19559,2021-09-21,9,
1728,8174,2024-05-27,10,Very satisfied with the app.
1729,1078,2024-09-26,9,Fast and easy transactions.
1730,14981,2025-01-29,10,Staff were extremely helpful.
1731,6476,2023-05-11,10,
1732,22402,2024-11-23,7,Average experience.
1733,4487,2025-01-04,10,Staff were extremely helpful.
1734,5850,2025-02-18,9,
1735,19738,2024-04-14,9,
1736,11234,2024-10-29,9,
1737,19629,2020-07-01,10,
1738,2116,2025-03-16,10,Great service!
1739,13986,2025-04-21,10,Nothing special to report.
1740,9726,2024-05-14,9,Very satisfied with the app.
1741,3087,2021-12-12,10,Very satisfied with the app.
1742,20502,2024-10-11,9,Great service!
1743,1063,2025-02-28,10,Very satisfied with the app.
1744,20876,2024-11-18,9,
1745,22164,2025-03-01,9,Staff were extremely helpful.
1746,2,2024-12-17,10,Very satisfied with the app.
1747,8983,2025-05-05,9,Fast and easy transactions.
1748,2308,2025-05-18,10,Great service!
1749,3176,2024-01-19,9,Fast and easy transactions.
1750,49,2023-04-11,8,Average experience.
1751,20504,2022-04-29,9,
1752,20413,2022-10-19,6,App keeps crashing.
1753,6209,2024-06-18,9,
1754,18658,2025-05-15,9,
1755,10953,2025-02-25,10,
1756,21908,2023-06-29,9,Staff were extremely helpful.
1757,24855,2025-05-01,10,
1758,20439,2025-01-07,10,Great service!
1759,17741,2024-11-13,10,
1760,14903,2025-03-30,9,Fast and easy transactions.
1761,20795,2024-08-19,9,Staff were extremely helpful.
1762,5864,2022-04-12,10,Great service!
1763,2963,2025-05-03,10,
1764,4995,2024-01-10,9,
1765,19729,2024-05-30,10,Great service!
1766,18046,2024-03-04,10,Great service!
1767,7607,2020-11-22,9,Great service!
1768,10658,2024-07-06,10,
1769,12187,2024-09-21,10,Very satisfied with the app.
1770,21308,2024-12-08,10,
1771,13737,2024-04-17,9,Very satisfied with the app.
1772,18586,2025-01-09,9,
1773,6196,2024-05-03,9,
1774,22282,2024-05-20,9,Staff were extremely helpful.
1775,13515,2023-08-20,10,Fast and easy transactions.
1776,11390,2024-11-05,10,Great service!
1777,7744,2025-01-28,9,Fast and easy transactions.
1778,17380,2024-07-27,7,Nothing special to report.
1779,19885,2021-01-30,4,Long waiting times.
1780,6489,2024-05-27,9,Staff were extremely helpful.
1781,9049,2023-11-04,9,
1782,7129,2023-04-04,10,Very satisfied with the app.
1783,3570,2024-08-15,10,Fast and easy transactions.
1784,2441,2024-08-11,10,
1785,17783,2024-09-23,10,
1786,539,2024-01-05,10,Great service!
1787,13097,2023-12-24,10,
1788,16312,2025-02-09,10,Fast and easy transactions.
1789,3654,2020-05-05,4,Long waiting times.
1790,6616,2022-09-24,10,
1791,20512,2025-05-19,9,
1792,16491,2023-06-05,10,Great service!
1793,9267,2024-05-04,8,Average experience.
1794,23374,2022-09-20,10,Very satisfied with the app.
1795,15362,2024-08-01,9,Great service!
1796,21384,2024-12-31,9,Staff were extremely helpful.
1797,22164,2021-12-23,9,
1798,12506,2025-04-23,9,Service is OK.
1799,10477,2024-08-14,9,Great service!
1800,10656,2023-09-14,10,Staff were extremely helpful.
1801,20926,2023-04-02,10,Very satisfied with the app.
1802,12399,2023-06-03,9,
1803,11174,2024-12-13,10,
1804,4032,2025-04-06,9,
1805,2157,2025-05-10,9,
1806,24640,2024-02-28,8,
1807,9441,2023-01-31,10,Very satisfied with the app.
1808,5558,2022-06-16,10,Staff were extremely helpful.
1809,999,2024-01-28,7,
1810,14635,2022-08-05,7,
1811,17703,2025-01-03,9,Very satisfied with the app.
1812,16562,2023-04-26,9,
1813,18473,2024-12-07,3,No issues so far.
1814,11370,2021-11-30,7,Average experience.
1815,22722,2025-01-15,10,Fast and easy transactions.
1816,882,2022-08-31,10,
1817,8786,2024-01-22,2,Long waiting times.
1818,3333,2022-02-17,10,Great service!
1819,6570,2025-01-02,9,
1820,10580,2023-06-12,9,
1821,1521,2022-06-24,9,Very satisfied with the app.
1822,5287,2025-04-30,9,Great service!
1823,9913,2023-04-29,10,Great service!
1824,1093,2021-08-23,10,Fast and easy transactions.
1825,20716,2025-05-05,10,Very satisfied with the app.
1826,6487,2024-04-04,10,Very satisfied with the app.
1827,473,2024-09-11,10,
1828,18039,2023-01-12,9,
1829,16696,2025-01-14,4,Fees are too high.
1830,23210,2025-01-27,9,Great service!
1831,3780,2024-10-14,10,Staff were extremely helpful.
1832,13436,2022-04-08,5,Long waiting times.
1833,19819,2024-11-17,9,Very satisfied with the app.
1834,6120,2020-10-17,9,Great service!
1835,1878,2023-01-25,8,Average experience.
1836,8699,2024-02-06,9,
1837,22558,2022-03-14,10,Very satisfied with the app.
1838,11074,2025-05-25,9,Very satisfied with the app.
1839,23441,2024-10-13,10,
1840,20159,2024-06-13,10,
1841,783,2025-03-10,9,
1842,72,2023-03-10,8,No issues so far.
1843,17914,2020-09-27,10,
1844,419,2023-10-07,10,Great service!
1845,7494,2022-08-19,10,
1846,7337,2025-02-15,7,Service is OK.
1847,13550,2023-10-02,10,Fast and easy transactions.
1848,5154,2024-03-31,7,Average experience.
1849,5733,2025-03-09,10,Fast and easy transactions.
1850,5326,2025-05-16,10,Fast and easy transactions.
1851,19431,2025-05-09,8,Fast and easy transactions.
1852,19976,2021-12-24,10,Fast and easy transactions.
1853,22414,2024-05-19,10,Great service!
1854,1599,2022-08-01,9,
1855,16150,2024-10-30,9,Staff were extremely helpful.
1856,7266,2024-08-26,8,
1857,6186,2022-08-13,7,Service is OK.
1858,12008,2024-02-03,9,Staff were extremely helpful.
1859,15086,2024-01-06,9,Great service!
1860,5138,2023-12-22,9,
1861,10162,2023-04-29,9,Fast and easy transactions.
1862,22963,2025-01-02,9,Fast and easy transactions.
1863,16312,2025-02-19,9,
1864,20394,2022-11-25,10,
1865,3446,2024-10-04,9,Staff were extremely helpful.
1866,11859,2025-05-25,10,
1867,22208,2025-01-26,9,
1868,20628,2024-04-17,9,Great service!
1869,17888,2023-03-11,10,
1870,23621,2025-03-26,9,Staff were extremely helpful.
1871,11354,2023-09-19,10,
1872,16189,2025-01-24,10,Fast and easy transactions.
1873,22000,2021-06-04,9,Staff were extremely helpful.
1874,6127,2024-05-28,9,
1875,6816,2024-04-18,7,
1876,24832,2024-12-16,8,Average experience.
1877,185,2022-04-30,5,
1878,1817,2025-02-13,10,
1879,17188,2025-02-08,7,
1880,10708,2022-05-21,10,Very satisfied with the app.
1881,931,2022-10-16,10,Very satisfied with the app.
1882,9054,2024-04-20,10,Great service!
1883,10561,2022-12-28,7,Nothing special to report.
1884,3571,2021-10-26,8,
1885,23469,2024-01-06,9,
1886,13422,2022-07-07,9,
1887,18012,2023-12-28,9,Great service!
1888,666,2024-01-06,9,Fast and easy transactions.
1889,22289,2024-06-21,6,Customer support was unhelpful.
1890,10392,2025-05-04,9,Average experience.
1891,7737,2021-12-26,9,
1892,17718,2022-04-02,10,Great service!
1893,10962,2020-11-28,9,
1894,16711,2023-09-29,9,Very satisfied with the app.
1895,15814,2021-12-26,10,
1896,20251,2024-02-21,7,Average experience.
1897,17986,2024-06-03,9,Staff were extremely helpful.
1898,11410,2024-04-21,10,Staff were extremely helpful.
1899,21871,2024-06-22,10,
1900,5587,2025-03-08,7,Great service!
1901,18927,2025-05-09,10,
1902,20907,2025-05-14,10,Staff were extremely helpful.
1903,8300,2025-03-17,9,
1904,15809,2023-06-30,10,
1905,14218,2024-03-06,10,Staff were extremely helpful.
1906,20608,2024-01-19,9,Very satisfied with the app.
1907,1967,2025-05-20,8,
1908,14754,2023-03-21,9,Great service!
1909,17483,2025-01-12,10,
1910,3374,2024-12-07,9,Staff were extremely helpful.
1911,2798,2025-02-14,8,
1912,1441,2022-12-29,10,Very satisfied with the app.
1913,2977,2023-07-09,10,Great service!
1914,4123,2023-09-24,10,
1915,24328,2025-05-25,9,
1916,336,2024-06-13,9,
1917,22073,2025-02-25,9,Great service!
1918,14643,2022-11-10,4,Fees are too high.
1919,9898,2025-04-07,9,Fast and easy transactions.
1920,16694,2021-04-30,10,
1921,22020,2021-12-28,10,Very satisfied with the app.
1922,17522,2024-11-18,10,
1923,9523,2025-03-25,9,
1924,24528,2021-11-29,9,Very satisfied with the app.
1925,5303,2021-10-22,9,
1926,10802,2022-02-03,10,
1927,18003,2025-04-27,10,Fast and easy transactions.
1928,18576,2020-12-16,10,Very satisfied with the app.
1929,6121,2021-01-09,10,Staff were extremely helpful.
1930,1593,2023-05-28,9,Fast and easy transactions.
1931,11311,2023-11-10,7,Average experience.
1932,6340,2025-05-21,10,Staff were extremely helpful.
1933,4076,2024-03-20,9,Great service!
1934,7643,2024-06-03,10,Very satisfied with the app.
1935,23995,2024-04-12,9,Great service!
1936,14232,2025-01-17,5,App keeps crashing.
1937,11607,2024-02-21,9,Very satisfied with the app.
1938,8491,2025-01-14,9,Fast and easy transactions.
1939,21167,2025-02-25,10,Great service!
1940,4645,2022-11-08,9,
1941,6102,2025-02-17,9,Fast and easy transactions.
1942,3052,2022-12-10,9,Fast and easy transactions.
1943,3179,2025-03-05,9,Great service!
1944,13494,2024-01-10,10,
1945,7394,2025-05-08,10,Fast and easy transactions.
1946,10120,2022-11-09,9,
1947,12867,2025-03-13,9,Fast and easy transactions.
1948,6682,2022-12-05,9,Great service!
1949,18081,2024-12-27,9,
1950,17195,2023-03-19,10,Fast and easy transactions.
1951,24910,2025-02-06,6,Customer support was unhelpful.
1952,16267,2024-09-16,10,Great service!
1953,6715,2021-11-11,9,
1954,5973,2023-09-30,7,
1955,16427,2024-12-30,10,
1956,8138,2025-04-27,9,Staff were extremely helpful.
1957,11144,2023-06-16,7,
1958,2342,2024-04-15,10,
1959,2435,2025-01-20,9,Great service!
1960,8632,2024-12-18,9,
1961,15120,2025-03-28,9,
1962,23317,2024-08-16,10,
1963,3762,2023-10-21,9,
1964,9593,2025-02-01,9,
1965,12723,2024-09-18,10,
1966,17340,2025-02-15,7,Nothing special to report.
1967,17597,2025-02-12,10,Staff were extremely helpful.
1968,9321,2024-11-17,10,No issues so far.
1969,982,2025-03-06,10,Great service!
1970,19037,2025-05-21,3,Long waiting times.
1971,7156,2024-11-09,10,Fast and easy transactions.
1972,19649,2023-09-18,10,Very satisfied with the app.
1973,18393,2024-05-06,4,
1974,5226,2023-06-09,9,
1975,24039,2024-06-02,8,Service is OK.
1976,15073,2025-01-09,10,Very satisfied with the app.
1977,1637,2025-04-25,9,Very satisfied with the app.
1978,935,2022-04-07,10,Great service!
1979,9819,2024-07-21,10,Long waiting times.
1980,6449,2021-04-26,9,Fast and easy transactions.
1981,909,2020-11-08,9,
1982,23237,2023-07-25,9,
1983,4087,2022-08-22,9,Fast and easy transactions.
1984,14348,2023-09-14,9,
1985,13239,2025-02-06,9,Very satisfied with the app.
1986,12307,2023-11-12,7,Nothing special to report.
1987,21652,2024-08-07,9,
1988,15301,2023-10-08,10,Great service!
1989,2440,2024-10-02,10,
1990,6966,2023-05-13,10,
1991,22781,2024-07-23,9,Great service!
1992,12193,2023-04-14,10,Fast and easy transactions.
1993,14831,2022-12-06,9,Staff were extremely helpful.
1994,17626,2024-03-18,0,Long waiting times.
1995,1220,2025-03-26,10,Fast and easy transactions.
1996,12308,2023-11-30,10,Great service!
1997,5140,2022-04-26,9,
1998,22210,2024-04-05,9,Great service!
1999,10504,2024-05-10,10,
2000,20209,2025-03-16,9,Very satisfied with the app.
2001,7053,2024-11-16,10,Staff were extremely helpful.
2002,8555,2022-04-24,9,
2003,18629,2024-01-07,10,Very satisfied with the app.
2004,9675,2024-09-22,9,
2005,1782,2025-05-20,9,Great service!
2006,13763,2025-05-05,10,Fast and easy transactions.
2007,24553,2023-11-25,9,Staff were extremely helpful.
2008,10651,2025-05-04,10,Fast and easy transactions.
2009,12929,2025-03-10,10,Staff were extremely helpful.
2010,23018,2025-03-20,9,
2011,24757,2024-02-16,10,Great service!
2012,141,2024-09-09,10,
2013,22635,2024-10-02,9,Fast and easy transactions.
2014,6721,2023-10-02,9,Very satisfied with the app.
2015,933,2022-12-31,6,
2016,13945,2025-04-26,9,Great service!
2017,773,2025-02-13,10,
2018,16277,2022-07-09,9,
2019,20896,2024-12-18,10,No issues so far.
2020,15746,2025-05-02,7,Great service!
2021,21783,2024-12-14,10,Very satisfied with the app.
2022,4889,2024-10-21,10,
2023,19913,2023-04-15,10,
2024,6577,2024-07-11,9,
2025,22657,2024-08-23,10,Great service!
2026,3012,2024-11-09,7,Very satisfied with the app.
2027,8856,2023-02-11,9,
2028,7160,2022-10-25,9,Great service!
2029,6720,2024-07-30,10,Great service!
2030,8918,2025-04-25,10,Great service!
2031,2496,2024-07-08,10,Fast and easy transactions.
2032,5829,2024-05-26,8,No issues so far.
2033,14579,2024-12-29,10,Staff were extremely helpful.
2034,629,2022-10-12,9,Fast and easy transactions.
2035,207,2025-05-10,9,
2036,15988,2025-04-04,7,
2037,21007,2025-04-02,9,Staff were extremely helpful.
2038,19970,2021-03-19,10,Staff were extremely helpful.
2039,4525,2024-09-07,10,
