Loan_ID,Client_ID,Loan_Type,Principal_Amount,Interest_Rate,Loan_Term_Months,Start_Date,End_Date,Outstanding_Balance,Loan_Status,Default_Status,Created_At
7599,9503,Student Loan,3365.21,2.9,120,2024-06-15,2034-06-15,0.0,Closed,No,2024-06-12 06:37:44
7600,9504,Small Business Loan,124933.46,5.5,84,2020-08-02,2027-08-02,0.0,Closed,No,2020-08-01 11:11:55
7601,9504,Personal Loan,20293.06,4.2,60,2021-08-30,2026-08-30,0.0,Closed,No,2021-08-28 17:49:17
7602,9507,Student Loan,57350.4,2.9,120,2024-06-19,2034-06-19,57350.4,Active,No,2024-06-13 18:02:44
7603,9507,Mortgage,83775.84,1.5,240,2024-07-25,2044-07-25,83775.84,Active,No,2024-07-19 08:34:39
7604,9507,Auto Loan,73123.52,3.8,48,2023-12-04,2027-12-04,0.0,Closed,No,2023-11-27 15:57:17
7605,9507,Personal Loan,6758.1,4.2,60,2021-02-09,2026-02-09,6758.1,Active,No,2021-02-02 19:10:51
7606,9509,Credit Line,10262.57,6.0,12,2020-03-28,2021-03-28,0.0,Closed,No,2020-03-23 16:08:12
7607,9509,Mortgage,138981.47,1.5,240,2023-07-24,2043-07-24,0.0,Closed,No,2023-07-22 06:24:01
7608,9509,Credit Line,16657.65,6.0,12,2024-08-17,2025-08-17,16657.65,Active,No,2024-08-14 03:11:27
7609,9510,Auto Loan,38971.35,3.8,48,2024-02-11,2028-02-11,0.0,Closed,No,2024-02-09 01:18:17
7610,9510,Mortgage,234577.25,1.5,240,2020-06-22,2040-06-22,0.0,Closed,No,2020-06-17 07:10:19
7611,9511,Personal Loan,17249.62,4.2,60,2023-11-29,2028-11-29,0.0,Closed,No,2023-11-27 03:14:15
7612,9514,Mortgage,492330.63,1.5,240,2020-10-31,2040-10-31,492330.63,Active,No,2020-10-25 06:00:09
7613,9516,Small Business Loan,115716.7,5.5,84,2022-03-05,2029-03-05,0.0,Closed,No,2022-03-02 19:48:31
7614,9517,Personal Loan,40965.84,4.2,60,2024-10-05,2029-10-05,0.0,Closed,Yes,2024-10-01 08:54:49
7615,9518,Personal Loan,21902.74,4.2,60,2025-04-28,2030-04-28,0.0,Closed,Yes,2025-04-24 05:24:57
7616,9520,Credit Line,6495.81,6.0,12,2024-04-26,2025-04-26,0.0,Closed,Yes,2024-04-19 06:23:41
7617,9522,Mortgage,203827.37,1.5,240,2020-01-19,2040-01-19,203827.37,Active,No,2020-01-12 11:46:15
7618,9527,Credit Line,11457.71,6.0,12,2020-03-17,2021-03-17,0.0,Closed,No,2020-03-10 01:05:45
7619,9529,Small Business Loan,236434.48,5.5,84,2021-11-27,2028-11-27,0.0,Closed,No,2021-11-23 10:58:39
7620,9529,Mortgage,416985.41,1.5,240,2023-09-25,2043-09-25,416985.41,Active,No,2023-09-18 12:34:06
7621,9533,Auto Loan,40558.33,3.8,48,2024-02-19,2028-02-19,0.0,Closed,No,2024-02-17 01:51:02
7622,9533,Credit Line,18830.03,6.0,12,2020-12-30,2021-12-30,0.0,Closed,No,2020-12-24 03:57:25
7623,9534,Auto Loan,58491.67,3.8,48,2020-08-19,2024-08-19,0.0,Closed,No,2020-08-14 18:04:23
7624,9535,Student Loan,39197.72,2.9,120,2025-02-13,2035-02-13,0.0,Closed,No,2025-02-11 13:16:08
7625,9536,Student Loan,21934.25,2.9,120,2023-08-29,2033-08-29,0.0,Closed,No,2023-08-28 23:49:56
7626,9537,Student Loan,6458.43,2.9,120,2023-12-09,2033-12-09,0.0,Closed,No,2023-12-05 18:09:34
7627,9538,Small Business Loan,29452.95,5.5,84,2024-10-03,2031-10-03,0.0,Closed,No,2024-10-02 14:03:08
7628,9538,Credit Line,13801.77,6.0,12,2023-06-26,2024-06-26,0.0,Closed,No,2023-06-20 17:01:20
7629,9540,Mortgage,287221.28,1.5,240,2021-01-02,2041-01-02,0.0,Closed,No,2020-12-27 15:16:21
7630,9540,Small Business Loan,69559.64,5.5,84,2024-07-09,2031-07-09,0.0,Closed,No,2024-07-02 10:02:36
7631,9542,Personal Loan,36907.87,4.2,60,2024-02-15,2029-02-15,0.0,Closed,No,2024-02-13 15:45:13
7632,9542,Small Business Loan,202453.48,5.5,84,2020-08-11,2027-08-11,0.0,Closed,No,2020-08-07 23:41:05
7633,9547,Mortgage,56749.65,1.5,240,2023-09-12,2043-09-12,0.0,Closed,No,2023-09-07 17:29:45
7634,9547,Auto Loan,90198.68,3.8,48,2022-03-26,2026-03-26,0.0,Closed,No,2022-03-23 13:29:01
7635,9547,Credit Line,4057.02,6.0,12,2021-10-18,2022-10-18,0.0,Closed,No,2021-10-12 18:27:03
7636,9548,Small Business Loan,229865.47,5.5,84,2022-05-15,2029-05-15,229865.47,Active,No,2022-05-11 19:14:36
7637,9549,Auto Loan,14139.64,3.8,48,2022-02-22,2026-02-22,0.0,Closed,No,2022-02-19 18:58:02
7638,9550,Mortgage,402439.53,1.5,240,2022-04-27,2042-04-27,0.0,Closed,No,2022-04-26 10:07:08
7639,9551,Personal Loan,9832.79,4.2,60,2024-07-18,2029-07-18,0.0,Closed,No,2024-07-16 15:44:17
7640,9555,Credit Line,13115.08,6.0,12,2024-04-14,2025-04-14,0.0,Closed,No,2024-04-13 23:04:39
7641,9555,Credit Line,16400.65,6.0,12,2025-02-21,2026-02-21,0.0,Closed,No,2025-02-16 23:54:55
7642,9556,Auto Loan,96853.39,3.8,48,2020-10-01,2024-10-01,96853.39,Active,No,2020-09-29 16:23:23
7643,9557,Mortgage,430593.13,1.5,240,2022-07-10,2042-07-10,430593.13,Active,No,2022-07-03 11:31:00
7644,9557,Personal Loan,38140.02,4.2,60,2021-04-22,2026-04-22,38140.02,Active,No,2021-04-20 17:28:08
7645,9558,Personal Loan,9012.98,4.2,60,2022-07-29,2027-07-29,9012.98,Active,No,2022-07-26 00:05:49
7646,9558,Student Loan,40969.33,2.9,120,2023-11-11,2033-11-11,40969.33,Active,No,2023-11-09 15:47:39
7647,9559,Mortgage,107204.38,1.5,240,2020-06-29,2040-06-29,0.0,Closed,No,2020-06-28 10:20:08
7648,9559,Auto Loan,9050.39,3.8,48,2021-09-24,2025-09-24,0.0,Closed,No,2021-09-22 00:09:42
7649,9560,Mortgage,58505.21,1.5,240,2020-11-14,2040-11-14,58505.21,Active,No,2020-11-12 15:53:22
7650,9561,Auto Loan,51319.56,3.8,48,2024-01-29,2028-01-29,0.0,Closed,No,2024-01-23 06:10:54
7651,9562,Credit Line,4026.06,6.0,12,2020-09-26,2021-09-26,0.0,Closed,No,2020-09-20 23:47:38
7652,9563,Mortgage,80752.83,1.5,240,2022-06-15,2042-06-15,0.0,Closed,No,2022-06-12 06:45:10
7653,9564,Auto Loan,82247.62,3.8,48,2025-01-01,2029-01-01,0.0,Closed,No,2024-12-28 22:57:51
7654,9564,Auto Loan,64047.03,3.8,48,2020-10-12,2024-10-12,64047.03,Active,No,2020-10-05 06:15:02
7655,9565,Credit Line,849.81,6.0,12,2023-05-14,2024-05-14,0.0,Closed,No,2023-05-09 16:24:34
7656,9567,Small Business Loan,110519.73,5.5,84,2023-09-28,2030-09-28,110519.73,Active,No,2023-09-27 02:25:31
7657,9567,Small Business Loan,47727.91,5.5,84,2023-09-25,2030-09-25,47727.91,Active,No,2023-09-20 12:37:34
7658,9567,Credit Line,1746.05,6.0,12,2024-03-14,2025-03-14,0.0,Closed,No,2024-03-08 07:36:24
7659,9567,Small Business Loan,192422.44,5.5,84,2025-04-17,2032-04-17,0.0,Closed,No,2025-04-13 11:57:25
7660,9568,Mortgage,446528.72,1.5,240,2020-01-30,2040-01-30,0.0,Closed,No,2020-01-26 10:31:22
7661,9568,Mortgage,171758.18,1.5,240,2023-11-01,2043-11-01,171758.18,Active,Yes,2023-10-30 03:16:07
7662,9568,Small Business Loan,61540.61,5.5,84,2023-08-21,2030-08-21,0.0,Closed,No,2023-08-14 13:58:51
7663,9569,Student Loan,55059.01,2.9,120,2020-06-21,2030-06-21,0.0,Closed,No,2020-06-15 18:36:21
7664,9570,Student Loan,8427.63,2.9,120,2023-11-17,2033-11-17,0.0,Closed,No,2023-11-15 09:05:13
7665,9571,Auto Loan,52789.28,3.8,48,2021-07-05,2025-07-05,0.0,Closed,No,2021-07-03 01:16:37
7666,9574,Credit Line,2684.37,6.0,12,2024-10-22,2025-10-22,0.0,Closed,No,2024-10-21 14:08:41
7667,9576,Student Loan,39541.42,2.9,120,2021-11-12,2031-11-12,39541.42,Active,No,2021-11-05 20:26:45
7668,9577,Credit Line,17964.32,6.0,12,2022-10-10,2023-10-10,0.0,Closed,No,2022-10-04 04:58:09
7669,9582,Auto Loan,69501.85,3.8,48,2025-05-04,2029-05-04,0.0,Closed,No,2025-05-01 14:55:17
7670,9582,Auto Loan,40141.75,3.8,48,2021-03-18,2025-03-18,40141.75,Active,No,2021-03-16 20:35:07
7671,9586,Small Business Loan,143140.94,5.5,84,2021-08-23,2028-08-23,0.0,Closed,No,2021-08-16 03:36:10
7672,9586,Student Loan,43881.87,2.9,120,2024-07-09,2034-07-09,43881.87,Active,No,2024-07-06 16:52:10
7673,9589,Small Business Loan,83766.46,5.5,84,2021-05-18,2028-05-18,83766.46,Active,No,2021-05-14 10:59:38
7674,9590,Mortgage,247724.67,1.5,240,2023-01-19,2043-01-19,247724.67,Active,No,2023-01-13 00:18:50
7675,9593,Personal Loan,35155.23,4.2,60,2025-02-03,2030-02-03,0.0,Closed,No,2025-02-01 12:50:14
7676,9593,Small Business Loan,140630.16,5.5,84,2023-01-23,2030-01-23,140630.16,Active,No,2023-01-21 11:44:04
7677,9596,Mortgage,345072.61,1.5,240,2022-09-06,2042-09-06,0.0,Closed,No,2022-09-05 16:16:04
7678,9596,Credit Line,2897.35,6.0,12,2025-01-27,2026-01-27,0.0,Closed,No,2025-01-23 22:26:29
7679,9596,Credit Line,702.06,6.0,12,2023-12-22,2024-12-22,702.06,Active,No,2023-12-18 05:29:14
7680,9597,Personal Loan,3326.17,4.2,60,2023-03-01,2028-03-01,3326.17,Active,No,2023-02-25 02:30:24
7681,9597,Personal Loan,37648.78,4.2,60,2020-05-27,2025-05-27,0.0,Closed,No,2020-05-25 11:07:21
7682,9597,Personal Loan,11165.95,4.2,60,2024-10-01,2029-10-01,0.0,Closed,Yes,2024-09-27 01:56:59
7683,9600,Mortgage,274139.07,1.5,240,2024-03-27,2044-03-27,274139.07,Active,No,2024-03-26 12:16:29
7684,9601,Personal Loan,12219.84,4.2,60,2020-08-15,2025-08-15,12219.84,Active,No,2020-08-13 23:54:56
7685,9601,Personal Loan,12645.95,4.2,60,2021-08-06,2026-08-06,0.0,Closed,No,2021-08-02 06:43:04
7686,9601,Auto Loan,81497.03,3.8,48,2022-08-15,2026-08-15,81497.03,Active,No,2022-08-11 07:16:12
7687,9602,Auto Loan,56544.1,3.8,48,2024-03-15,2028-03-15,0.0,Closed,No,2024-03-08 13:04:46
7688,9602,Credit Line,18705.98,6.0,12,2021-02-24,2022-02-24,0.0,Closed,No,2021-02-18 03:35:16
7689,9602,Personal Loan,7564.79,4.2,60,2020-03-02,2025-03-02,0.0,Closed,No,2020-03-01 07:31:48
7690,9604,Small Business Loan,227985.57,5.5,84,2020-09-20,2027-09-20,0.0,Closed,No,2020-09-19 12:10:44
7691,9606,Small Business Loan,248444.75,5.5,84,2023-12-14,2030-12-14,0.0,Closed,No,2023-12-13 20:59:45
7692,9606,Student Loan,29492.9,2.9,120,2020-04-22,2030-04-22,0.0,Closed,No,2020-04-16 23:45:57
7693,9607,Personal Loan,4652.55,4.2,60,2024-06-15,2029-06-15,4652.55,Active,No,2024-06-08 05:36:44
7694,9607,Credit Line,7838.08,6.0,12,2020-05-25,2021-05-25,7838.08,Active,No,2020-05-21 20:52:47
7695,9608,Personal Loan,31687.63,4.2,60,2020-08-05,2025-08-05,31687.63,Active,No,2020-07-31 03:02:28
7696,9609,Mortgage,149936.51,1.5,240,2020-07-04,2040-07-04,0.0,Closed,No,2020-06-27 00:56:31
7697,9609,Small Business Loan,236190.04,5.5,84,2022-04-06,2029-04-06,0.0,Closed,No,2022-04-01 02:39:31
7698,9610,Mortgage,369059.54,1.5,240,2023-12-27,2043-12-27,0.0,Closed,No,2023-12-23 21:19:27
7699,9610,Auto Loan,86107.81,3.8,48,2022-11-17,2026-11-17,86107.81,Active,No,2022-11-11 17:36:30
7700,9613,Auto Loan,65934.98,3.8,48,2023-11-29,2027-11-29,0.0,Closed,No,2023-11-22 00:19:36
7701,9614,Mortgage,173556.09,1.5,240,2024-12-16,2044-12-16,0.0,Closed,No,2024-12-12 21:50:55
7702,9614,Student Loan,38053.86,2.9,120,2020-01-23,2030-01-23,0.0,Closed,No,2020-01-21 04:13:41
7703,9615,Student Loan,5761.87,2.9,120,2024-10-26,2034-10-26,0.0,Closed,No,2024-10-20 08:22:52
7704,9617,Small Business Loan,135805.15,5.5,84,2020-11-27,2027-11-27,0.0,Closed,No,2020-11-22 17:23:46
7705,9619,Personal Loan,14902.05,4.2,60,2024-08-02,2029-08-02,14902.05,Active,No,2024-07-27 10:54:50
7706,9619,Auto Loan,63278.64,3.8,48,2025-03-11,2029-03-11,0.0,Closed,No,2025-03-10 19:20:37
7707,9620,Mortgage,424693.17,1.5,240,2024-03-03,2044-03-03,0.0,Closed,No,2024-03-02 17:48:52
7708,9620,Small Business Loan,187174.1,5.5,84,2021-10-07,2028-10-07,187174.1,Active,No,2021-10-05 10:23:44
7709,9622,Auto Loan,49207.49,3.8,48,2024-08-04,2028-08-04,49207.49,Active,No,2024-08-01 20:27:38
7710,9622,Mortgage,300515.08,1.5,240,2020-06-01,2040-06-01,0.0,Closed,No,2020-05-29 18:39:23
7711,9627,Auto Loan,89890.25,3.8,48,2022-07-11,2026-07-11,0.0,Closed,No,2022-07-07 21:27:28
7712,9627,Auto Loan,83042.06,3.8,48,2023-04-08,2027-04-08,83042.06,Active,No,2023-04-03 02:43:19
7713,9627,Mortgage,288885.4,1.5,240,2021-01-28,2041-01-28,288885.4,Active,No,2021-01-22 06:17:07
7714,9630,Mortgage,463452.39,1.5,240,2024-09-18,2044-09-18,463452.39,Active,No,2024-09-12 19:19:27
7715,9630,Mortgage,148071.53,1.5,240,2021-06-05,2041-06-05,148071.53,Active,No,2021-06-02 02:27:29
7716,9632,Mortgage,467288.21,1.5,240,2023-10-27,2043-10-27,0.0,Closed,No,2023-10-21 14:38:16
7717,9635,Mortgage,127352.07,1.5,240,2021-12-08,2041-12-08,0.0,Closed,No,2021-12-04 07:03:10
7718,9636,Small Business Loan,110271.84,5.5,84,2023-02-23,2030-02-23,0.0,Closed,No,2023-02-20 06:40:49
7719,9636,Personal Loan,22975.27,4.2,60,2021-07-27,2026-07-27,22975.27,Active,No,2021-07-24 15:55:27
7720,9637,Personal Loan,23972.42,4.2,60,2022-07-02,2027-07-02,0.0,Closed,No,2022-06-26 01:25:30
7721,9637,Credit Line,15560.24,6.0,12,2021-07-29,2022-07-29,0.0,Closed,No,2021-07-26 05:16:55
7722,9638,Small Business Loan,36676.97,5.5,84,2025-03-03,2032-03-03,0.0,Closed,No,2025-02-28 20:39:57
7723,9638,Credit Line,6817.81,6.0,12,2021-09-04,2022-09-04,0.0,Closed,No,2021-08-29 02:54:17
7724,9639,Auto Loan,63647.65,3.8,48,2020-11-24,2024-11-24,0.0,Closed,No,2020-11-23 14:12:19
7725,9643,Personal Loan,4388.2,4.2,60,2023-12-28,2028-12-28,0.0,Closed,No,2023-12-22 06:58:35
7726,9644,Student Loan,29302.99,2.9,120,2022-01-28,2032-01-28,0.0,Closed,No,2022-01-26 20:15:24
7727,9646,Small Business Loan,13986.01,5.5,84,2025-01-16,2032-01-16,0.0,Closed,No,2025-01-11 09:36:00
7728,9648,Credit Line,3346.9,6.0,12,2021-09-07,2022-09-07,0.0,Closed,No,2021-09-02 13:51:47
7729,9648,Student Loan,7057.28,2.9,120,2021-12-22,2031-12-22,7057.28,Active,No,2021-12-17 08:35:27
7730,9649,Auto Loan,63844.1,3.8,48,2025-04-07,2029-04-07,0.0,Closed,No,2025-04-03 19:11:49
7731,9650,Student Loan,19657.7,2.9,120,2021-01-28,2031-01-28,0.0,Closed,No,2021-01-25 02:43:51
7732,9650,Personal Loan,12145.39,4.2,60,2024-07-21,2029-07-21,0.0,Closed,No,2024-07-17 22:50:48
7733,9655,Student Loan,56423.0,2.9,120,2025-04-15,2035-04-15,0.0,Closed,No,2025-04-12 09:33:54
7734,9658,Personal Loan,5992.3,4.2,60,2022-08-14,2027-08-14,0.0,Closed,No,2022-08-13 06:14:33
7735,9658,Auto Loan,9477.83,3.8,48,2022-07-03,2026-07-03,0.0,Closed,No,2022-06-30 15:53:37
7736,9659,Personal Loan,29039.16,4.2,60,2021-04-23,2026-04-23,0.0,Closed,No,2021-04-19 07:06:56
7737,9659,Personal Loan,41083.06,4.2,60,2022-03-07,2027-03-07,0.0,Closed,No,2022-03-01 19:04:35
7738,9660,Personal Loan,23838.71,4.2,60,2024-09-18,2029-09-18,23838.71,Active,Yes,2024-09-14 21:11:23
7739,9661,Personal Loan,8809.43,4.2,60,2020-08-28,2025-08-28,0.0,Closed,No,2020-08-23 13:37:56
7740,9662,Personal Loan,16024.38,4.2,60,2022-11-18,2027-11-18,16024.38,Active,No,2022-11-14 13:56:16
7741,9663,Small Business Loan,154336.34,5.5,84,2021-01-16,2028-01-16,154336.34,Active,No,2021-01-11 09:26:13
7742,9664,Small Business Loan,136466.36,5.5,84,2024-08-03,2031-08-03,0.0,Closed,No,2024-07-27 08:03:48
7743,9664,Auto Loan,52217.74,3.8,48,2021-11-28,2025-11-28,52217.74,Active,No,2021-11-22 12:01:17
7744,9667,Small Business Loan,162672.58,5.5,84,2020-10-21,2027-10-21,0.0,Closed,No,2020-10-18 20:27:50
7745,9669,Small Business Loan,72937.93,5.5,84,2023-01-13,2030-01-13,0.0,Closed,No,2023-01-10 23:40:17
7746,9672,Student Loan,14847.92,2.9,120,2021-06-19,2031-06-19,0.0,Closed,No,2021-06-15 17:57:06
7747,9672,Personal Loan,6388.78,4.2,60,2020-08-11,2025-08-11,6388.78,Active,No,2020-08-04 02:51:49
7748,9674,Auto Loan,73737.31,3.8,48,2024-11-27,2028-11-27,0.0,Closed,No,2024-11-21 19:26:58
7749,9675,Small Business Loan,117070.43,5.5,84,2021-09-06,2028-09-06,0.0,Closed,No,2021-09-03 07:11:15
7750,9676,Student Loan,49524.27,2.9,120,2020-11-21,2030-11-21,0.0,Closed,No,2020-11-19 06:06:39
7751,9679,Credit Line,14327.36,6.0,12,2022-10-29,2023-10-29,0.0,Closed,No,2022-10-28 09:01:52
7752,9680,Small Business Loan,181599.03,5.5,84,2022-04-19,2029-04-19,0.0,Closed,No,2022-04-15 21:41:12
7753,9682,Credit Line,1518.19,6.0,12,2023-06-21,2024-06-21,0.0,Closed,No,2023-06-15 22:52:07
7754,9685,Personal Loan,47987.74,4.2,60,2025-03-02,2030-03-02,0.0,Closed,No,2025-02-23 13:08:33
7755,9686,Auto Loan,6418.35,3.8,48,2024-08-26,2028-08-26,0.0,Closed,No,2024-08-22 03:34:51
7756,9686,Auto Loan,45958.5,3.8,48,2023-02-06,2027-02-06,0.0,Closed,No,2023-02-01 15:24:51
7757,9687,Credit Line,12072.64,6.0,12,2020-09-07,2021-09-07,12072.64,Active,No,2020-09-05 23:22:26
7758,9688,Mortgage,95735.91,1.5,240,2023-04-27,2043-04-27,95735.91,Active,No,2023-04-22 06:28:36
7759,9688,Credit Line,18437.56,6.0,12,2021-02-16,2022-02-16,0.0,Closed,No,2021-02-11 11:55:32
7760,9690,Small Business Loan,88694.91,5.5,84,2020-11-17,2027-11-17,0.0,Closed,No,2020-11-15 00:41:42
7761,9691,Student Loan,39286.95,2.9,120,2020-06-30,2030-06-30,39286.95,Active,No,2020-06-23 04:28:02
7762,9693,Credit Line,19896.29,6.0,12,2021-01-03,2022-01-03,19896.29,Active,No,2020-12-27 04:08:25
7763,9693,Student Loan,26844.58,2.9,120,2022-10-30,2032-10-30,26844.58,Active,No,2022-10-23 19:22:08
7764,9694,Student Loan,45020.77,2.9,120,2024-06-29,2034-06-29,0.0,Closed,No,2024-06-28 16:16:43
7765,9695,Credit Line,19370.77,6.0,12,2020-10-02,2021-10-02,0.0,Closed,No,2020-09-25 22:25:04
7766,9698,Small Business Loan,67618.16,5.5,84,2024-09-20,2031-09-20,0.0,Closed,No,2024-09-16 14:45:59
7767,9699,Credit Line,3116.06,6.0,12,2021-05-29,2022-05-29,0.0,Closed,No,2021-05-26 12:00:09
7768,9701,Small Business Loan,152869.13,5.5,84,2024-07-10,2031-07-10,0.0,Closed,No,2024-07-04 02:51:03
7769,9702,Student Loan,15842.85,2.9,120,2024-06-29,2034-06-29,0.0,Closed,No,2024-06-27 16:31:11
7770,9703,Credit Line,7345.27,6.0,12,2024-05-18,2025-05-18,0.0,Closed,No,2024-05-16 12:04:16
7771,9703,Small Business Loan,70462.61,5.5,84,2024-03-06,2031-03-06,70462.61,Active,No,2024-03-05 15:52:36
7772,9704,Auto Loan,53984.35,3.8,48,2024-10-09,2028-10-09,0.0,Closed,No,2024-10-08 10:33:50
7773,9704,Student Loan,25508.23,2.9,120,2023-08-23,2033-08-23,0.0,Closed,No,2023-08-16 20:24:10
7774,9705,Small Business Loan,186467.58,5.5,84,2021-06-05,2028-06-05,0.0,Closed,No,2021-05-30 06:18:55
7775,9711,Small Business Loan,219346.81,5.5,84,2023-06-03,2030-06-03,0.0,Closed,No,2023-05-29 19:22:31
7776,9711,Mortgage,429908.37,1.5,240,2022-05-24,2042-05-24,0.0,Closed,No,2022-05-19 00:02:55
7777,9711,Mortgage,314976.75,1.5,240,2024-04-23,2044-04-23,314976.75,Active,No,2024-04-21 20:17:38
7778,9711,Mortgage,100413.44,1.5,240,2022-10-30,2042-10-30,100413.44,Active,No,2022-10-26 04:04:37
7779,9713,Credit Line,842.39,6.0,12,2020-06-16,2021-06-16,0.0,Closed,No,2020-06-09 23:11:08
7780,9714,Auto Loan,19136.76,3.8,48,2024-01-01,2028-01-01,0.0,Closed,No,2023-12-25 19:21:49
7781,9715,Credit Line,3116.93,6.0,12,2024-07-16,2025-07-16,3116.93,Active,No,2024-07-10 00:30:48
7782,9717,Auto Loan,68543.53,3.8,48,2025-03-22,2029-03-22,0.0,Closed,Yes,2025-03-17 12:24:46
7783,9718,Personal Loan,9805.88,4.2,60,2021-12-12,2026-12-12,0.0,Closed,No,2021-12-08 08:34:34
7784,9718,Small Business Loan,200289.78,5.5,84,2023-03-04,2030-03-04,0.0,Closed,No,2023-02-26 08:51:57
7785,9719,Auto Loan,54096.34,3.8,48,2025-04-12,2029-04-12,0.0,Closed,No,2025-04-07 16:08:52
7786,9719,Mortgage,371632.31,1.5,240,2024-05-24,2044-05-24,0.0,Closed,No,2024-05-20 07:10:12
7787,9720,Personal Loan,31495.67,4.2,60,2024-06-18,2029-06-18,0.0,Closed,No,2024-06-16 17:42:53
7788,9720,Credit Line,596.4,6.0,12,2023-12-15,2024-12-15,0.0,Closed,No,2023-12-14 05:48:18
7789,9722,Small Business Loan,150503.03,5.5,84,2021-03-25,2028-03-25,0.0,Closed,No,2021-03-20 15:39:44
7790,9723,Personal Loan,45162.52,4.2,60,2022-04-19,2027-04-19,45162.52,Active,Yes,2022-04-13 10:30:36
7791,9723,Small Business Loan,156089.36,5.5,84,2022-06-11,2029-06-11,0.0,Closed,No,2022-06-07 02:28:36
7792,9723,Personal Loan,21240.57,4.2,60,2021-03-28,2026-03-28,0.0,Closed,No,2021-03-22 13:37:42
7793,9724,Small Business Loan,178730.56,5.5,84,2022-09-04,2029-09-04,0.0,Closed,No,2022-09-02 22:25:36
7794,9725,Personal Loan,5921.1,4.2,60,2024-10-16,2029-10-16,0.0,Closed,No,2024-10-12 07:37:05
7795,9727,Credit Line,11994.11,6.0,12,2024-10-15,2025-10-15,0.0,Closed,Yes,2024-10-12 12:08:34
7796,9729,Credit Line,1977.16,6.0,12,2021-07-29,2022-07-29,0.0,Closed,No,2021-07-25 21:30:17
7797,9729,Auto Loan,74999.39,3.8,48,2021-12-07,2025-12-07,0.0,Closed,No,2021-12-03 18:06:56
7798,9729,Student Loan,32345.21,2.9,120,2024-03-26,2034-03-26,32345.21,Active,No,2024-03-24 11:07:50
7799,9732,Auto Loan,36963.1,3.8,48,2025-01-01,2029-01-01,0.0,Closed,No,2024-12-25 05:21:07
7800,9732,Auto Loan,40081.35,3.8,48,2021-08-28,2025-08-28,0.0,Closed,No,2021-08-24 14:47:17
7801,9733,Mortgage,366698.73,1.5,240,2020-09-18,2040-09-18,0.0,Closed,Yes,2020-09-14 06:04:38
7802,9734,Student Loan,3340.55,2.9,120,2024-02-27,2034-02-27,3340.55,Active,No,2024-02-20 13:26:58
7803,9735,Personal Loan,30541.2,4.2,60,2024-06-17,2029-06-17,0.0,Closed,No,2024-06-16 21:28:44
7804,9735,Student Loan,11154.39,2.9,120,2022-02-06,2032-02-06,0.0,Closed,No,2022-02-01 03:03:14
7805,9737,Small Business Loan,139707.98,5.5,84,2021-11-17,2028-11-17,0.0,Closed,No,2021-11-11 14:20:06
7806,9738,Student Loan,29188.6,2.9,120,2025-03-23,2035-03-23,0.0,Closed,No,2025-03-19 13:59:19
7807,9739,Mortgage,398115.72,1.5,240,2020-08-08,2040-08-08,0.0,Closed,No,2020-08-04 20:59:38
7808,9741,Personal Loan,30171.3,4.2,60,2020-05-15,2025-05-15,0.0,Closed,No,2020-05-08 16:32:05
7809,9742,Small Business Loan,48937.5,5.5,84,2023-03-11,2030-03-11,48937.5,Active,No,2023-03-07 19:53:13
7810,9744,Student Loan,19094.3,2.9,120,2020-11-24,2030-11-24,0.0,Closed,No,2020-11-20 01:57:05
7811,9744,Credit Line,18227.0,6.0,12,2020-01-21,2021-01-21,0.0,Closed,No,2020-01-17 23:09:23
7812,9746,Personal Loan,18724.73,4.2,60,2022-06-25,2027-06-25,0.0,Closed,Yes,2022-06-18 23:50:38
7813,9747,Auto Loan,78103.01,3.8,48,2021-10-23,2025-10-23,78103.01,Active,No,2021-10-17 22:37:06
7814,9748,Personal Loan,10148.83,4.2,60,2022-11-07,2027-11-07,0.0,Closed,No,2022-10-31 20:13:55
7815,9749,Auto Loan,96804.84,3.8,48,2023-06-02,2027-06-02,96804.84,Active,No,2023-05-28 12:15:59
7816,9750,Credit Line,19310.07,6.0,12,2021-03-01,2022-03-01,0.0,Closed,No,2021-02-27 01:22:58
7817,9750,Personal Loan,41795.69,4.2,60,2021-08-03,2026-08-03,0.0,Closed,No,2021-07-31 15:10:07
7818,9751,Credit Line,5179.66,6.0,12,2020-06-28,2021-06-28,5179.66,Active,No,2020-06-25 10:05:18
7819,9751,Credit Line,12074.54,6.0,12,2020-11-12,2021-11-12,0.0,Closed,No,2020-11-06 23:27:46
7820,9752,Personal Loan,11182.86,4.2,60,2024-03-19,2029-03-19,0.0,Closed,No,2024-03-13 22:45:09
7821,9753,Auto Loan,55300.14,3.8,48,2024-12-15,2028-12-15,0.0,Closed,No,2024-12-08 12:04:13
7822,9755,Auto Loan,49269.54,3.8,48,2024-09-30,2028-09-30,0.0,Closed,No,2024-09-25 20:34:43
7823,9756,Personal Loan,48993.84,4.2,60,2020-09-12,2025-09-12,0.0,Closed,No,2020-09-09 22:34:09
7824,9759,Personal Loan,6344.93,4.2,60,2021-03-10,2026-03-10,0.0,Closed,No,2021-03-05 18:16:43
7825,9759,Mortgage,366559.01,1.5,240,2024-04-21,2044-04-21,0.0,Closed,No,2024-04-16 19:04:03
7826,9760,Small Business Loan,13109.4,5.5,84,2022-02-09,2029-02-09,0.0,Closed,No,2022-02-08 15:11:51
