Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
952,2022-08-09,131658.69,44969.16,1139198845.56,25647.74,1139198845.56,296367720.78,2025-05-25 21:55:48.313112
953,2022-08-10,144327.64,44216.36,1140396987.5,45048.97,1140396987.5,304088882.12,2025-05-25 21:55:48.313112
954,2022-08-11,146239.24,41970.38,1141598405.56,55084.39,1141598405.56,316166790.79,2025-05-25 21:55:48.313112
955,2022-08-12,143587.52,44443.99,1142804880.56,43303.42,1142804880.56,327101228.58,2025-05-25 21:55:48.313112
956,2022-08-13,126278.01,53481.33,1144015949.58,-9900.44,1144015949.58,341634020.21,2025-05-25 21:55:48.313112
957,2022-08-14,146681.86,45423.3,1145221743.96,44164.82,1145221743.96,332940209.25,2025-05-25 21:55:48.313112
958,2022-08-15,142761.49,34567.64,1146424121.95,75123.18,1146424121.95,320603530.96,2025-05-25 21:55:48.313112
959,2022-08-16,117223.71,44340.83,1147628064.3,8495.5,1147628064.3,330250589.74,2025-05-25 21:55:48.313112
960,2022-08-17,142134.13,40489.9,1148832933.51,54545.83,1148832933.51,328745570.27,2025-05-25 21:55:48.313112
961,2022-08-18,137931.81,42515.74,1150034401.78,42189.94,1150034401.78,331057318.31,2025-05-25 21:55:48.313112
962,2022-08-19,141044.66,42087.21,1151237054.57,47768.83,1151237054.57,338743241.56,2025-05-25 21:55:48.313112
963,2022-08-20,130524.32,38072.26,1152432267.9,47124.88,1152432267.9,328995366.45,2025-05-25 21:55:48.313112
964,2022-08-21,151369.15,46445.86,1153629881.17,47006.0,1153629881.17,345588614.63,2025-05-25 21:55:48.313112
965,2022-08-22,116085.86,47188.67,1154826717.74,-2514.43,1154826717.74,360058766.19,2025-05-25 21:55:48.313112
966,2022-08-23,121068.98,33664.14,1156023036.47,49211.5,1156023036.47,367346131.91,2025-05-25 21:55:48.313112
967,2022-08-24,123962.04,41947.21,1157215984.79,25458.69,1157215984.79,370409604.12,2025-05-25 21:55:48.313112
968,2022-08-25,112434.06,46619.68,1158412353.86,-5486.86,1158412353.86,354020404.11,2025-05-25 21:55:48.313112
969,2022-08-26,127760.16,36494.67,1159606346.57,48697.97,1159606346.57,339604859.08,2025-05-25 21:55:48.313112
970,2022-08-27,147621.02,44086.41,1160800630.63,49873.34,1160800630.63,350543491.61,2025-05-25 21:55:48.313112
971,2022-08-28,133146.88,41061.79,1161993681.74,40656.53,1161993681.74,348677468.21,2025-05-25 21:55:48.313112
972,2022-08-29,137545.0,43029.61,1163189317.65,39961.3,1163189317.65,350154036.54,2025-05-25 21:55:48.313112
973,2022-08-30,120109.01,45686.59,1164385178.44,7856.71,1164385178.44,335860913.75,2025-05-25 21:55:48.313112
974,2022-08-31,141246.94,35276.2,1165586179.9,70741.91,1165586179.9,319694360.22,2025-05-25 21:55:48.313112
975,2022-09-01,134022.76,37149.68,1166783683.34,54864.73,1166783683.34,340601779.39,2025-05-25 21:55:48.313112
976,2022-09-02,140449.1,35816.55,1167987517.91,67876.97,1167987517.91,354224277.73,2025-05-25 21:55:48.313112
977,2022-09-03,118166.33,40866.78,1169190244.12,21332.5,1169190244.12,338865780.75,2025-05-25 21:55:48.313112
978,2022-09-04,136822.91,41301.17,1170398125.82,44759.97,1170398125.82,336257836.32,2025-05-25 21:55:48.313112
979,2022-09-05,136078.01,39368.17,1171603143.9,50210.13,1171603143.9,321907808.97,2025-05-25 21:55:48.313112
980,2022-09-06,123712.59,41038.82,1172811215.69,28154.06,1172811215.69,325322099.27,2025-05-25 21:55:48.313112
981,2022-09-07,150244.9,44008.59,1174018441.6,53631.25,1174018441.6,331672391.64,2025-05-25 21:55:48.313112
982,2022-09-08,114354.51,46215.25,1175228253.54,-1578.14,1175228253.54,325584122.55,2025-05-25 21:55:48.313112
983,2022-09-09,153217.42,42199.96,1176433096.11,63623.35,1176433096.11,316333250.9,2025-05-25 21:55:48.313112
984,2022-09-10,135687.71,36141.64,1177643822.62,60444.8,1177643822.62,319171039.74,2025-05-25 21:55:48.313112
985,2022-09-11,174803.47,44543.24,1178851333.8,84593.84,1178851333.8,308751584.95,2025-05-25 21:55:48.313112
986,2022-09-12,156374.79,44683.74,1180054898.51,59553.93,1180054898.51,317254486.89,2025-05-25 21:55:48.313112
987,2022-09-13,141353.1,41409.2,1181249251.5,50440.13,1181249251.5,325383010.29,2025-05-25 21:55:48.313112
988,2022-09-14,129421.45,44934.32,1182439335.88,22780.87,1182439335.88,340406244.86,2025-05-25 21:55:48.313112
989,2022-09-15,139345.16,40154.73,1183624570.73,51944.43,1183624570.73,333862537.8,2025-05-25 21:55:48.313112
990,2022-09-16,140727.82,39727.09,1184812755.36,55213.44,1184812755.36,327467643.84,2025-05-25 21:55:48.313112
991,2022-09-17,152987.62,48299.67,1185996171.87,42984.59,1185996171.87,337741440.13,2025-05-25 21:55:48.313112
992,2022-09-18,136711.66,44726.75,1187180975.66,33193.04,1187180975.66,336019572.76,2025-05-25 21:55:48.313112
993,2022-09-19,122184.32,36353.68,1188369536.47,41733.47,1188369536.47,335408729.12,2025-05-25 21:55:48.313112
994,2022-09-20,127240.05,41864.45,1189562441.58,30105.23,1189562441.58,328881412.66,2025-05-25 21:55:48.313112
995,2022-09-21,134060.95,34976.17,1190759217.24,62160.69,1190759217.24,327448409.52,2025-05-25 21:55:48.313112
996,2022-09-22,152638.78,34980.66,1191963289.72,86916.18,1191963289.72,336786839.49,2025-05-25 21:55:48.313112
997,2022-09-23,137513.57,44133.34,1193169322.33,36240.3,1193169322.33,347960645.32,2025-05-25 21:55:48.313112
998,2022-09-24,136465.01,37442.62,1194371511.63,57144.63,1194371511.63,337156018.03,2025-05-25 21:55:48.313112
999,2022-09-25,143649.46,41945.79,1195574003.16,51713.3,1195574003.16,344938024.61,2025-05-25 21:55:48.313112
1000,2022-09-26,139715.75,49117.9,1196772214.74,22561.34,1196772214.74,356577046.99,2025-05-25 21:55:48.313112
1001,2022-09-27,151431.7,42199.62,1197970009.76,61243.52,1197970009.76,357606403.12,2025-05-25 21:55:48.313112
1002,2022-09-28,151501.24,40143.28,1199170243.38,68190.72,1199170243.38,344782780.87,2025-05-25 21:55:48.313112
1003,2022-09-29,146553.06,40312.24,1200369064.43,61029.93,1200369064.43,342968955.19,2025-05-25 21:55:48.313112
1004,2022-09-30,116016.98,38761.24,1201564267.21,25485.16,1201564267.21,331683923.93,2025-05-25 21:55:48.313112
1005,2022-10-01,113067.2,47677.46,1202768604.04,-8168.6,1202768604.04,342849614.88,2025-05-25 21:55:48.313112
1006,2022-10-02,131834.56,42551.45,1203972165.82,33941.25,1203972165.82,343930404.21,2025-05-25 21:55:48.313112
1007,2022-10-03,153428.06,42155.41,1205174524.45,64052.71,1205174524.45,330640152.19,2025-05-25 21:55:48.313112
1008,2022-10-04,131436.2,40669.42,1206381480.92,39683.54,1206381480.92,331246405.73,2025-05-25 21:55:48.313112
1009,2022-10-05,139955.84,39450.24,1207584411.64,55106.98,1207584411.64,343149985.87,2025-05-25 21:55:48.313112
1010,2022-10-06,130896.55,39881.59,1208785503.33,41590.09,1208785503.33,332361932.03,2025-05-25 21:55:48.313112
1011,2022-10-07,126311.32,46562.61,1209981923.97,13206.38,1209981923.97,333036558.89,2025-05-25 21:55:48.313112
1012,2022-10-08,122565.39,42206.33,1211177893.57,22732.75,1211177893.57,322455171.7,2025-05-25 21:55:48.313112
1013,2022-10-09,128722.29,45434.78,1212371434.98,20180.47,1212371434.98,320057793.82,2025-05-25 21:55:48.313112
1014,2022-10-10,135035.74,39987.72,1213570482.47,46755.25,1213570482.47,326892363.82,2025-05-25 21:55:48.313112
1015,2022-10-11,130827.8,40628.73,1214766384.39,39007.95,1214766384.39,331819060.94,2025-05-25 21:55:48.313112
1016,2022-10-12,139113.9,53296.16,1215963161.15,7831.35,1215963161.15,328834050.66,2025-05-25 21:55:48.313112
1017,2022-10-13,135073.9,41654.2,1217158946.12,41251.2,1217158946.12,328199133.69,2025-05-25 21:55:48.313112
1018,2022-10-14,143150.85,41050.92,1218360519.36,54031.41,1218360519.36,331169513.08,2025-05-25 21:55:48.313112
1019,2022-10-15,129745.64,41672.03,1219557274.0,34087.43,1219557274.0,342449714.93,2025-05-25 21:55:48.313112
1020,2022-10-16,121290.42,40413.24,1220753637.61,27009.75,1220753637.61,336735077.28,2025-05-25 21:55:48.313112
1021,2022-10-17,143606.44,37016.26,1221946826.6,68087.7,1221946826.6,330515802.22,2025-05-25 21:55:48.313112
1022,2022-10-18,147653.5,44334.17,1223140822.14,49090.78,1223140822.14,316379921.73,2025-05-25 21:55:48.313112
1023,2022-10-19,135711.58,43849.03,1224332971.89,34785.34,1224332971.89,302558142.67,2025-05-25 21:55:48.313112
1024,2022-10-20,151822.53,37670.11,1225526352.55,76863.01,1225526352.55,314268764.75,2025-05-25 21:55:48.313112
1025,2022-10-21,128048.5,40396.53,1226721416.11,36076.24,1226721416.11,328855161.43,2025-05-25 21:55:48.313112
1026,2022-10-22,120033.71,39589.25,1227920383.94,28080.77,1227920383.94,330897440.25,2025-05-25 21:55:48.313112
1027,2022-10-23,119573.05,40597.19,1229118598.8,24106.77,1229118598.8,343753951.36,2025-05-25 21:55:48.313112
1028,2022-10-24,104810.61,44363.53,1230319918.08,-8130.94,1230319918.08,343739661.78,2025-05-25 21:55:48.313112
1029,2022-10-25,155516.52,38275.94,1231518002.48,79768.91,1231518002.48,351430320.08,2025-05-25 21:55:48.313112
1030,2022-10-26,135344.36,39931.42,1232718729.46,47354.43,1232718729.46,367529666.32,2025-05-25 21:55:48.313112
1031,2022-10-27,139197.61,46749.19,1233924345.54,29766.16,1233924345.54,360293098.34,2025-05-25 21:55:48.313112
1032,2022-10-28,129012.34,41938.56,1235130519.82,32221.28,1235130519.82,363148966.0,2025-05-25 21:55:48.313112
1033,2022-10-29,132011.4,37648.9,1236333523.02,50518.85,1236333523.02,360830812.22,2025-05-25 21:55:48.313112
1034,2022-10-30,133334.77,36007.12,1237531273.61,57755.95,1237531273.61,364976889.42,2025-05-25 21:55:48.313112
1035,2022-10-31,158365.35,46115.57,1238727494.81,57435.22,1238727494.81,366848112.74,2025-05-25 21:55:48.313112
1036,2022-11-01,143713.12,44992.74,1239927161.42,41641.72,1239927161.42,358895844.87,2025-05-25 21:55:48.313112
1037,2022-11-02,133745.05,41325.74,1241126129.16,40574.25,1241126129.16,358724812.4,2025-05-25 21:55:48.313112
1038,2022-11-03,134108.06,40649.84,1242319977.39,43311.27,1242319977.39,374112696.41,2025-05-25 21:55:48.313112
1039,2022-11-04,134057.89,39389.1,1243513878.88,47446.85,1243513878.88,359719026.93,2025-05-25 21:55:48.313112
1040,2022-11-05,128063.69,39922.83,1244711510.38,37675.5,1244711510.38,363230589.17,2025-05-25 21:55:48.313112
1041,2022-11-06,135776.65,39066.98,1245910345.09,50812.27,1245910345.09,347427533.83,2025-05-25 21:55:48.313112
1042,2022-11-07,136271.11,38205.09,1247115345.23,54344.5,1247115345.23,359979972.18,2025-05-25 21:55:48.313112
1043,2022-11-08,124559.92,44766.35,1248318947.99,16858.73,1248318947.99,361149353.62,2025-05-25 21:55:48.313112
1044,2022-11-09,138595.17,43154.77,1249522377.32,40944.32,1249522377.32,359650504.06,2025-05-25 21:55:48.313112
1045,2022-11-10,113988.5,36879.68,1250729276.05,29052.4,1250729276.05,347341023.14,2025-05-25 21:55:48.313112
1046,2022-11-11,140081.92,42782.02,1251928126.45,44169.16,1251928126.45,354242301.32,2025-05-25 21:55:48.313112
1047,2022-11-12,142584.82,39201.24,1253123978.13,59442.28,1253123978.13,344241789.15,2025-05-25 21:55:48.313112
1048,2022-11-13,134949.74,39857.2,1254319969.03,47075.62,1254319969.03,361282587.88,2025-05-25 21:55:48.313112
1049,2022-11-14,121236.89,39116.69,1255507384.72,31260.23,1255507384.72,363479293.91,2025-05-25 21:55:48.313112
1050,2022-11-15,143105.24,38850.9,1256698638.67,61303.98,1256698638.67,380884433.84,2025-05-25 21:55:48.313112
1051,2022-11-16,138797.06,44148.21,1257890452.0,37902.04,1257890452.0,382705157.53,2025-05-25 21:55:48.313112
1052,2022-11-17,143263.22,44864.17,1259075155.71,41470.39,1259075155.71,396628888.29,2025-05-25 21:55:48.313112
1053,2022-11-18,131461.93,43514.03,1260266330.12,30235.79,1260266330.12,397454727.16,2025-05-25 21:55:48.313112
1054,2022-11-19,128236.52,41017.68,1261460974.88,34256.43,1261460974.88,411441654.47,2025-05-25 21:55:48.313112
1055,2022-11-20,133211.59,41746.74,1262662610.69,38459.66,1262662610.69,409411347.31,2025-05-25 21:55:48.313112
1056,2022-11-21,154515.11,41897.84,1263867113.98,66360.69,1263867113.98,408262526.74,2025-05-25 21:55:48.313112
1057,2022-11-22,133089.34,41343.0,1265067037.87,39642.45,1265067037.87,401399533.0,2025-05-25 21:55:48.313112
1058,2022-11-23,145452.76,40187.3,1266266177.53,59979.35,1266266177.53,391755657.76,2025-05-25 21:55:48.313112
1059,2022-11-24,133455.34,38842.69,1267463695.21,48464.84,1267463695.21,373008834.05,2025-05-25 21:55:48.313112
1060,2022-11-25,152247.68,38980.42,1268660068.51,73062.18,1268660068.51,367298151.06,2025-05-25 21:55:48.313112
1061,2022-11-26,141869.29,42167.81,1269854796.39,48599.69,1269854796.39,358452730.39,2025-05-25 21:55:48.313112
1062,2022-11-27,138375.04,35934.77,1271048624.53,64717.48,1271048624.53,351899699.28,2025-05-25 21:55:48.313112
1063,2022-11-28,131646.82,43502.95,1272243931.41,30519.26,1272243931.41,333162843.57,2025-05-25 21:55:48.313112
1064,2022-11-29,128636.36,34016.83,1273440836.13,58125.72,1273440836.13,341841833.55,2025-05-25 21:55:48.313112
1065,2022-11-30,122863.3,41935.63,1274639210.51,24032.3,1274639210.51,339638817.13,2025-05-25 21:55:48.313112
1066,2022-12-01,118214.27,41063.28,1275845374.03,20741.41,1275845374.03,346973089.8,2025-05-25 21:55:48.313112
1067,2022-12-02,109984.97,40021.06,1277048237.09,13243.08,1277048237.09,340674692.04,2025-05-25 21:55:48.313112
1068,2022-12-03,135447.43,39901.52,1278254885.63,47591.49,1278254885.63,331592134.05,2025-05-25 21:55:48.313112
1069,2022-12-04,143960.61,41044.93,1279458816.2,55131.05,1279458816.2,325829932.57,2025-05-25 21:55:48.313112
1070,2022-12-05,139593.72,38495.29,1280661891.28,57807.33,1280661891.28,338172155.95,2025-05-25 21:55:48.313112
1071,2022-12-06,134765.56,44486.18,1281862951.22,31400.16,1281862951.22,330447286.54,2025-05-25 21:55:48.313112
1072,2022-12-07,126597.73,42295.44,1283065245.34,27812.18,1283065245.34,336014569.66,2025-05-25 21:55:48.313112
1073,2022-12-08,140581.39,36767.39,1284271498.69,64883.89,1284271498.69,325562597.87,2025-05-25 21:55:48.313112
1074,2022-12-09,145004.83,41362.65,1285478504.8,55464.28,1285478504.8,347122690.26,2025-05-25 21:55:48.313112
1075,2022-12-10,130351.27,41756.79,1286681425.32,34612.38,1286681425.32,354207081.87,2025-05-25 21:55:48.313112
1076,2022-12-11,130702.12,35917.05,1287887797.54,54546.0,1287887797.54,368611056.76,2025-05-25 21:55:48.313112
1077,2022-12-12,153680.3,35227.49,1289101183.36,87482.11,1289101183.36,372057995.62,2025-05-25 21:55:48.313112
1078,2022-12-13,123466.78,45003.24,1290319014.28,14611.56,1290319014.28,371609604.53,2025-05-25 21:55:48.313112
1079,2022-12-14,133299.55,45449.61,1291535280.32,26234.04,1291535280.32,365920513.23,2025-05-25 21:55:48.313112
1080,2022-12-15,135872.56,42905.78,1292743279.34,38144.14,1292743279.34,383345886.12,2025-05-25 21:55:48.313112
1081,2022-12-16,139139.52,44313.43,1293952189.28,37807.93,1293952189.28,367247284.95,2025-05-25 21:55:48.313112
1082,2022-12-17,116871.11,42211.86,1295163966.85,15121.96,1295163966.85,372100911.25,2025-05-25 21:55:48.313112
1083,2022-12-18,150565.41,44607.95,1296373641.66,52060.72,1296373641.66,375018366.31,2025-05-25 21:55:48.313112
1084,2022-12-19,147678.15,39500.84,1297577596.04,65234.74,1297577596.04,364450383.32,2025-05-25 21:55:48.313112
1085,2022-12-20,126460.04,41734.95,1298775795.93,29496.88,1298775795.93,364885846.15,2025-05-25 21:55:48.313112
1086,2022-12-21,131794.7,40118.31,1299974904.88,41998.56,1299974904.88,375328539.25,2025-05-25 21:55:48.313112
1087,2022-12-22,142828.0,36775.82,1301176387.45,67851.25,1301176387.45,379530745.29,2025-05-25 21:55:48.313112
1088,2022-12-23,132821.14,34455.22,1302380498.23,62244.13,1302380498.23,374245053.66,2025-05-25 21:55:48.313112
1089,2022-12-24,136310.02,45854.27,1303578672.14,28899.13,1303578672.14,375452812.05,2025-05-25 21:55:48.313112
1090,2022-12-25,151137.94,43511.87,1304776511.65,56477.67,1304776511.65,375842619.6,2025-05-25 21:55:48.313112
1091,2022-12-26,127614.64,42187.88,1305975327.66,29526.59,1305975327.66,384922196.51,2025-05-25 21:55:48.313112
1092,2022-12-27,138659.79,44179.1,1307176683.99,37616.03,1307176683.99,373413380.4,2025-05-25 21:55:48.313112
1093,2022-12-28,131868.04,40019.67,1308375576.47,42425.14,1308375576.47,367324708.99,2025-05-25 21:55:48.313112
1094,2022-12-29,130748.08,38048.88,1309570553.41,47501.17,1309570553.41,370309317.25,2025-05-25 21:55:48.313112
1095,2022-12-30,132518.96,41711.74,1310762456.16,37652.79,1310762456.16,383931204.23,2025-05-25 21:55:48.313112
1096,2022-12-31,127773.38,41556.37,1311956371.91,31843.29,1311956371.91,393125020.04,2025-05-25 21:55:48.313112
1097,2023-01-01,125893.54,42025.0,1313148806.11,27774.72,1313148806.11,372015377.69,2025-05-25 21:55:48.313112
1098,2023-01-02,144476.15,41061.89,1314337934.0,55761.9,1314337934.0,357336878.18,2025-05-25 21:55:48.313112
1099,2023-01-03,125668.01,40602.77,1315527931.82,32214.78,1315527931.82,364109235.1,2025-05-25 21:55:48.313112
1100,2023-01-04,125711.86,45229.83,1316723827.25,16849.72,1316723827.25,372019755.85,2025-05-25 21:55:48.313112
1101,2023-01-05,130048.78,42172.49,1317920541.56,32823.38,1317920541.56,370692798.23,2025-05-25 21:55:48.313112
1102,2023-01-06,133547.92,43025.15,1319116508.3,34646.73,1319116508.3,361576375.13,2025-05-25 21:55:48.313112
1103,2023-01-07,131767.33,39481.29,1320317088.07,44085.46,1320317088.07,351509669.19,2025-05-25 21:55:48.313112
1104,2023-01-08,118687.37,44443.56,1321521020.42,10104.62,1321521020.42,362729807.77,2025-05-25 21:55:48.313112
1105,2023-01-09,133446.11,43405.15,1322723501.14,33244.33,1322723501.14,363848242.55,2025-05-25 21:55:48.313112
1106,2023-01-10,170688.99,44840.43,1323922950.58,78117.22,1323922950.58,359085299.7,2025-05-25 21:55:48.313112
1107,2023-01-11,135313.82,49828.16,1325116515.58,14324.56,1325116515.58,347279537.19,2025-05-25 21:55:48.313112
1108,2023-01-12,146740.64,41339.02,1326313656.31,57857.46,1326313656.31,337074494.81,2025-05-25 21:55:48.313112
1109,2023-01-13,137003.15,45652.98,1327512937.26,30494.29,1327512937.26,349030498.42,2025-05-25 21:55:48.313112
1110,2023-01-14,114606.13,46470.24,1328711728.5,-2092.63,1328711728.5,339084930.56,2025-05-25 21:55:48.313112
1111,2023-01-15,139256.47,49301.39,1329911794.99,21337.33,1329911794.99,348839336.7,2025-05-25 21:55:48.313112
1112,2023-01-16,137586.8,42949.47,1331105638.68,40284.17,1331105638.68,348265012.89,2025-05-25 21:55:48.313112
1113,2023-01-17,129452.83,39766.79,1332299363.51,40047.82,1332299363.51,362385756.62,2025-05-25 21:55:48.313112
1114,2023-01-18,150306.71,37578.91,1333495248.32,75145.91,1333495248.32,361268803.82,2025-05-25 21:55:48.313112
1115,2023-01-19,133543.51,43885.39,1334688711.17,31773.4,1334688711.17,361012159.95,2025-05-25 21:55:48.313112
1116,2023-01-20,149976.11,39199.34,1335885562.18,69303.67,1335885562.18,354685423.6,2025-05-25 21:55:48.313112
1117,2023-01-21,147493.91,43681.11,1337079522.66,51054.85,1337079522.66,358965916.69,2025-05-25 21:55:48.313112
1118,2023-01-22,152906.52,41205.32,1338272388.22,66524.29,1338272388.22,352846475.47,2025-05-25 21:55:48.313112
1119,2023-01-23,143245.31,46592.56,1339471454.22,35685.22,1339471454.22,353206255.78,2025-05-25 21:55:48.313112
1120,2023-01-24,163087.91,41417.67,1340678934.92,79391.64,1340678934.92,354568698.28,2025-05-25 21:55:48.313112
1121,2023-01-25,127333.33,47042.92,1341882666.01,12968.05,1341882666.01,367953300.01,2025-05-25 21:55:48.313112
1122,2023-01-26,140429.47,43661.81,1343094567.89,41699.92,1343094567.89,374405166.39,2025-05-25 21:55:48.313112
1123,2023-01-27,145031.64,39974.45,1344304578.13,60127.36,1344304578.13,379067327.12,2025-05-25 21:55:48.313112
1124,2023-01-28,136852.78,40823.9,1345514818.31,46390.71,1345514818.31,377567118.15,2025-05-25 21:55:48.313112
1125,2023-01-29,124892.18,40689.22,1346726582.54,30892.18,1346726582.54,386212079.64,2025-05-25 21:55:48.313112
1126,2023-01-30,126285.86,42125.86,1347940217.64,27961.59,1347940217.64,395035650.39,2025-05-25 21:55:48.313112
1127,2023-01-31,134204.21,37547.8,1349147344.36,53779.63,1349147344.36,387585334.86,2025-05-25 21:55:48.313112
1128,2023-02-01,139312.09,41689.81,1350356822.34,46783.43,1350356822.34,382629333.83,2025-05-25 21:55:48.313112
1129,2023-02-02,143394.3,39712.08,1351560037.8,58818.79,1351560037.8,388166781.31,2025-05-25 21:55:48.313112
1130,2023-02-03,140977.99,42675.66,1352756754.15,45718.45,1352756754.15,386607614.03,2025-05-25 21:55:48.313112
1131,2023-02-04,135022.61,44884.64,1353953563.98,30414.67,1353953563.98,386478057.52,2025-05-25 21:55:48.313112
1132,2023-02-05,139585.92,45707.43,1355147175.22,33756.47,1355147175.22,384436125.67,2025-05-25 21:55:48.313112
1133,2023-02-06,154117.43,45449.23,1356341404.57,53992.47,1356341404.57,386708366.57,2025-05-25 21:55:48.313112
1134,2023-02-07,110773.55,51521.38,1357537017.16,-24039.88,1357537017.16,390982133.58,2025-05-25 21:55:48.313112
1135,2023-02-08,111061.99,36267.72,1358727954.82,27190.26,1358727954.82,393489164.79,2025-05-25 21:55:48.313112
1136,2023-02-09,128483.02,41556.14,1359913734.94,32790.25,1359913734.94,391908749.5,2025-05-25 21:55:48.313112
1137,2023-02-10,122605.73,43081.39,1361097260.13,19869.68,1361097260.13,386270295.57,2025-05-25 21:55:48.313112
1138,2023-02-11,145366.3,43310.94,1362281862.75,49451.93,1362281862.75,391270102.0,2025-05-25 21:55:48.313112
1139,2023-02-12,133493.41,41185.53,1363472324.04,40706.12,1363472324.04,374260530.62,2025-05-25 21:55:48.313112
1140,2023-02-13,152574.33,45156.2,1364665029.19,52911.76,1364665029.19,377808820.46,2025-05-25 21:55:48.313112
1141,2023-02-14,125866.42,52335.68,1365856731.77,-6630.37,1365856731.77,366993449.37,2025-05-25 21:55:48.313112
1142,2023-02-15,138358.92,40666.21,1367055220.29,48924.53,1367055220.29,357959021.94,2025-05-25 21:55:48.313112
1143,2023-02-16,124512.94,36945.85,1368257414.15,42864.44,1368257414.15,354538054.25,2025-05-25 21:55:48.313112
1144,2023-02-17,122530.35,45600.22,1369465502.55,11373.06,1369465502.55,350166022.84,2025-05-25 21:55:48.313112
1145,2023-02-18,125719.92,38729.46,1370669411.09,38528.37,1370669411.09,357744460.7,2025-05-25 21:55:48.313112
1146,2023-02-19,132859.55,49119.24,1371872681.53,13415.26,1371872681.53,372591919.08,2025-05-25 21:55:48.313112
1147,2023-02-20,133099.76,39541.4,1373077912.3,45661.68,1373077912.3,358922425.26,2025-05-25 21:55:48.313112
1148,2023-02-21,129334.97,43464.09,1374285926.41,27566.34,1374285926.41,367373569.71,2025-05-25 21:55:48.313112
1149,2023-02-22,134477.49,40803.61,1375490271.88,43291.29,1375490271.88,374914746.2,2025-05-25 21:55:48.313112
1150,2023-02-23,165825.62,40175.83,1376697575.96,87181.41,1376697575.96,360794389.87,2025-05-25 21:55:48.313112
1151,2023-02-24,161929.0,42600.25,1377903216.06,73904.51,1377903216.06,378542004.16,2025-05-25 21:55:48.313112
1152,2023-02-25,116216.71,39260.15,1379108628.65,24088.42,1379108628.65,372896820.68,2025-05-25 21:55:48.313112
1153,2023-02-26,129827.82,45791.14,1380307560.1,20466.63,1380307560.1,373494143.27,2025-05-25 21:55:48.313112
1154,2023-02-27,145249.64,39645.61,1381505415.15,61514.15,1381505415.15,397017882.21,2025-05-25 21:55:48.313112
1155,2023-02-28,149748.48,39248.21,1382698415.89,68837.26,1382698415.89,396906560.17,2025-05-25 21:55:48.313112
1156,2023-03-01,118971.39,43219.41,1383892993.85,14563.81,1383892993.85,400126747.31,2025-05-25 21:55:48.313112
1157,2023-03-02,155615.1,46303.27,1385082237.13,53142.57,1385082237.13,399360198.96,2025-05-25 21:55:48.313112
1158,2023-03-03,152161.63,40831.46,1386273017.02,66777.32,1386273017.02,395335586.07,2025-05-25 21:55:48.313112
1159,2023-03-04,148740.93,39571.66,1387465642.53,66415.71,1387465642.53,389386728.29,2025-05-25 21:55:48.313112
1160,2023-03-05,134288.17,46707.26,1388665534.55,23360.04,1388665534.55,394640596.91,2025-05-25 21:55:48.313112
1161,2023-03-06,122370.11,39647.54,1389862735.06,31001.67,1389862735.06,386858274.38,2025-05-25 21:55:48.313112
1162,2023-03-07,138575.02,45798.68,1391062026.2,32104.42,1391062026.2,378136446.02,2025-05-25 21:55:48.313112
1163,2023-03-08,121173.08,40934.45,1392258306.28,25115.94,1392258306.28,367420403.3,2025-05-25 21:55:48.313112
1164,2023-03-09,137573.71,35860.83,1393455995.67,63895.5,1393455995.67,371711180.52,2025-05-25 21:55:48.313112
1165,2023-03-10,149933.57,39614.69,1394657799.39,67862.45,1394657799.39,380700689.86,2025-05-25 21:55:48.313112
1166,2023-03-11,134576.8,42084.59,1395860712.09,39153.76,1395860712.09,377005419.63,2025-05-25 21:55:48.313112
1167,2023-03-12,124139.02,45730.15,1397054032.55,13084.85,1397054032.55,356140078.78,2025-05-25 21:55:48.313112
1168,2023-03-13,141812.7,37662.56,1398243397.5,63541.72,1398243397.5,341948699.52,2025-05-25 21:55:48.313112
1169,2023-03-14,141554.74,45375.11,1399433106.71,37489.28,1399433106.71,366603776.86,2025-05-25 21:55:48.313112
1170,2023-03-15,117853.28,47144.67,1400627894.98,-11.2,1400627894.98,379229292.07,2025-05-25 21:55:48.313112
1171,2023-03-16,121704.34,44756.51,1401824629.91,13084.09,1401824629.91,380540087.81,2025-05-25 21:55:48.313112
1172,2023-03-17,126608.33,42709.07,1403022621.83,26447.54,1403022621.83,365764388.89,2025-05-25 21:55:48.313112
1173,2023-03-18,138311.97,40069.86,1404217655.14,50849.76,1404217655.14,385618459.62,2025-05-25 21:55:48.313112
1174,2023-03-19,136020.45,41805.2,1405415288.16,42009.95,1405415288.16,394914221.52,2025-05-25 21:55:48.313112
1175,2023-03-20,138300.38,44261.96,1406613933.68,36860.65,1406613933.68,396982085.51,2025-05-25 21:55:48.313112
1176,2023-03-21,118662.75,43009.16,1407812419.34,14853.14,1407812419.34,396487248.82,2025-05-25 21:55:48.313112
1177,2023-03-22,140683.89,42492.82,1409007362.57,45935.78,1409007362.57,400914352.56,2025-05-25 21:55:48.313112
1178,2023-03-23,130195.48,37992.46,1410203137.71,46952.42,1410203137.71,407874111.21,2025-05-25 21:55:48.313112
1179,2023-03-24,136711.54,40100.43,1411395515.44,48613.97,1411395515.44,403493893.28,2025-05-25 21:55:48.313112
1180,2023-03-25,130150.85,40780.45,1412586610.08,37599.64,1412586610.08,402081996.55,2025-05-25 21:55:48.313112
