Fraud_ID,Client_ID,Transaction_ID,Fraud_Type,Detection_Date,Status,Resolved_Incidents
14159,9983,b7ae39a4-1655-4ebe-98d4-5fd341bb918f,Account Takeover,2025-05-24,Under Investigation,0
14160,9984,c502dd53-a836-41a7-b19a-a56e0dfa9528,Money Laundering,2025-01-30,Under Investigation,0
14161,9984,2fd14736-a893-4092-a762-5a44ec9401ce,Money Laundering,2023-04-01,Under Investigation,0
14162,9986,8ee8bd3e-21bf-419c-8914-db826594b396,Money Laundering,2024-03-16,Resolved,1
14163,9987,6e892694-741e-4b58-b6ed-57e802533b36,Phishing,2025-05-18,Under Investigation,0
14164,9989,a1c35a0b-6cf7-4e2d-a2f6-e97c13d69627,Identity Theft,2024-10-16,Under Investigation,0
14165,9989,f40830ab-28d8-4cff-9668-dd649ec65cc4,Account Takeover,2024-11-17,Resolved,1
14166,9989,f88f1dd7-c7a7-48ac-b9db-e105f3b35c21,Identity Theft,2024-04-26,Under Investigation,0
14167,9991,d3d1c8f7-8638-4e35-a8e9-e74d44706425,Money Laundering,2022-02-25,Under Investigation,0
14168,9991,c1cceb0f-e2d2-41d0-8912-28b646d6c354,Phishing,2024-09-17,Under Investigation,0
14169,9992,a5aadb13-2135-4610-a004-52e3a10493ca,Identity Theft,2024-09-25,Under Investigation,0
14170,9992,719df2aa-2b89-4b9c-aeda-da7c0041a6be,Money Laundering,2024-11-08,Under Investigation,0
14171,9993,9a15cfa6-6a29-4b02-85f8-ea5e0ade6606,Account Takeover,2024-10-01,Resolved,1
14172,9995,7cf79805-0117-4871-a6fa-36f73b41942f,Card Fraud,2024-01-05,Resolved,1
14173,9995,b3d609a7-1d55-46e5-959e-c8ea16373eb7,Account Takeover,2023-03-06,Under Investigation,0
14174,9995,f761410b-eb02-4d7c-b166-2e5da3a4679c,Money Laundering,2025-01-26,Resolved,1
14175,9995,69c64e64-2e1b-4d25-8f09-f1ff40490e67,Money Laundering,2025-04-11,Under Investigation,0
14176,9996,dc8be7a0-f441-41c7-9946-46318abfda20,Phishing,2022-11-30,Under Investigation,0
14177,9996,b258fc50-4da1-4776-bd72-dfacde67d5f0,Money Laundering,2023-08-31,Under Investigation,0
14178,9996,501abfbd-3158-4dd0-b3cb-70621b3dec2c,Account Takeover,2023-07-24,Under Investigation,0
14179,9996,93d96bd6-8cf3-4b51-ada9-699957c9848b,Identity Theft,2024-01-18,Resolved,1
14180,9996,997535b5-3215-4c97-8289-2da9149b0119,Phishing,2024-08-02,Resolved,1
14181,9997,b7dc215c-0812-4284-9ee7-62a5c6ec27a1,Money Laundering,2023-10-12,Resolved,1
14182,9999,1b2a2bf8-e771-48de-ae26-f15fd7588a9b,Account Takeover,2025-01-13,Under Investigation,0
14183,10000,112c6d9c-24c9-426f-b196-2c9296a6b1e3,Account Takeover,2025-02-25,Under Investigation,0
14184,10000,4b216013-8177-4f01-941e-833cbc8db999,Card Fraud,2024-02-10,Under Investigation,0
14185,10000,7daa8230-f765-4fcc-a3e2-7c5d0c536854,Account Takeover,2025-02-07,Resolved,1
14186,10001,1cab0d30-8da8-430c-9a92-8ee630b7b4b4,Identity Theft,2024-02-03,Under Investigation,0
14187,10001,359a786a-0653-4805-9cba-b61bbc028a38,Identity Theft,2024-11-06,Under Investigation,0
14188,10003,645d1896-6c32-4703-810f-86ad6c316c9f,Card Fraud,2025-05-23,Under Investigation,0
14189,10003,35551e41-4585-4e80-8e36-0fbc0f5900f8,Card Fraud,2024-06-16,Resolved,1
14190,10004,07c8d63a-25c5-4da9-a6ad-6c919d134c4f,Identity Theft,2022-12-05,Resolved,1
14191,10004,9ecac613-4b27-4571-8a30-8fcfe98e08ab,Phishing,2022-11-15,Under Investigation,0
14192,10004,3f1d1ae2-eee7-4b9e-94f7-374945d0ad39,Card Fraud,2023-04-13,Under Investigation,0
14193,10008,5957703a-6e4b-470d-b704-53ed37adf0d8,Phishing,2024-10-29,Resolved,1
14194,10009,7a102e67-2e10-4c02-bef8-5cac9a5feac0,Identity Theft,2025-03-24,Under Investigation,0
14195,10011,f11cf17e-64e3-4664-9933-55224e32c49c,Account Takeover,2025-03-16,Resolved,1
14196,10014,949be303-32a8-459a-b15b-e41749dd45ca,Money Laundering,2025-05-17,Under Investigation,0
14197,10014,63b13c13-38fe-47e5-946f-59131019b97e,Account Takeover,2025-01-04,Under Investigation,0
14198,10014,30f84787-f648-4953-8821-b230850974fc,Money Laundering,2025-03-25,Resolved,1
14199,10017,675d37dc-d8b3-4af9-a7a9-7e3a9bdadc56,Card Fraud,2022-12-14,Resolved,1
14200,10018,4676e1f0-46bc-4446-bf55-f870c8d086dc,Phishing,2022-08-13,Resolved,1
14201,10018,cb502b5f-011c-47e6-a072-95aee7a6cbd1,Card Fraud,2025-01-12,Under Investigation,0
14202,10019,b964ad22-0a8a-47d7-9ed6-01c32f8c0497,Phishing,2025-05-12,Resolved,1
14203,10019,e450aad9-9f75-4458-aebb-ec43dc6b1e3c,Identity Theft,2025-01-31,Under Investigation,0
14204,10026,895360ad-64c9-46ce-b6fe-77c887df1a32,Identity Theft,2025-04-10,Under Investigation,0
14205,10027,576e687a-22ff-4061-a960-24fc4e136f70,Card Fraud,2025-03-16,Under Investigation,0
14206,10027,da082234-d7e4-48f1-abef-fd54a4e5ea3d,Money Laundering,2025-05-23,Resolved,1
14207,10028,89db6c22-5c3f-4c20-a21e-694c7e11f4f3,Card Fraud,2025-05-24,Resolved,1
14208,10028,dac4ef4d-600d-4bd1-a45f-71c87eac5e96,Phishing,2025-01-01,Under Investigation,0
14209,10029,12eea28b-0fa0-4ea9-a706-43d7e8563a4e,Account Takeover,2023-10-10,Resolved,1
14210,10029,5ac3a041-563d-428b-8242-3468f468ff23,Identity Theft,2024-11-26,Under Investigation,0
14211,10031,e36f47bf-39b6-4e3f-af43-2ad9e1bf9237,Money Laundering,2024-10-18,Under Investigation,0
14212,10032,cadad847-80a0-418c-9ab0-b02ae0eb9d96,Money Laundering,2024-12-05,Under Investigation,0
14213,10032,e7c34a84-6e79-43da-a913-1ee6c1feac30,Account Takeover,2024-07-19,Under Investigation,0
14214,10032,89e75f74-e2a9-4411-b0d3-a3486b84dab8,Money Laundering,2025-05-08,Under Investigation,0
14215,10033,5e6319d7-f75b-4a81-aa3f-4ceca31e4cf8,Phishing,2025-05-19,Under Investigation,0
14216,10035,965072c4-9fc4-43a9-a9cd-2c5e0c57a31c,Phishing,2025-04-19,Under Investigation,0
14217,10035,1b80ccda-5d83-46be-9679-bda02fb12943,Money Laundering,2025-05-18,Under Investigation,0
14218,10035,63ffb719-ea9d-4bc8-a40b-1c860e992817,Account Takeover,2024-10-19,Resolved,1
14219,10035,3634f831-96aa-4360-a2b8-3129215fc987,Money Laundering,2024-04-02,Under Investigation,0
14220,10035,ac46b1c4-168a-421d-91ba-c7108e6ddf49,Phishing,2024-05-16,Resolved,1
14221,10036,97938acb-a652-4c1e-bd00-c56001e78d7b,Money Laundering,2025-02-02,Under Investigation,0
14222,10037,d62406a3-cc90-4848-a872-d34fcde0c662,Card Fraud,2024-10-11,Under Investigation,0
14223,10037,80efdb68-fa0c-4d24-8927-8af6f6e069c0,Phishing,2025-02-10,Under Investigation,0
14224,10038,c0fd031d-6053-454a-9f45-bb3c743539c6,Phishing,2025-05-21,Resolved,1
14225,10038,3bd57b0b-773e-4b1c-9442-e05668714dae,Account Takeover,2025-02-01,Resolved,1
14226,10038,92e00b08-b9ff-4000-a3ce-e43c26fa2230,Money Laundering,2025-02-07,Resolved,1
14227,10039,12e86137-e7ba-491d-ac4d-c13dd77228aa,Phishing,2024-05-17,Under Investigation,0
14228,10043,e15cd2e0-ce0b-441a-bd49-8305efdbbd25,Card Fraud,2025-05-05,Resolved,1
14229,10043,9d267c08-8b81-4a00-8229-85bb45db83d9,Card Fraud,2025-03-28,Resolved,1
14230,10043,1c0714a5-ec76-4b75-b7df-6d6ae0c6c1fd,Identity Theft,2025-03-20,Resolved,1
14231,10043,6a851e4f-ab91-44f5-aed8-f3cf67eb4463,Account Takeover,2025-04-23,Under Investigation,0
14232,10043,265587aa-9d34-4539-9998-eeba3cdc2610,Phishing,2025-02-25,Under Investigation,0
14233,10044,5f64be3b-1987-47bd-902e-6d9615e235e9,Card Fraud,2025-05-12,Under Investigation,0
14234,10044,930fdace-db69-40a1-b4de-f1b884a35900,Identity Theft,2024-06-04,Resolved,1
14235,10044,9785de6a-66d4-4c21-b1ab-5ae141a29f48,Phishing,2024-08-08,Under Investigation,0
14236,10045,397ebf40-e8b6-47d6-9600-21d8d314f699,Identity Theft,2024-11-13,Resolved,1
14237,10046,fb468116-c85f-4cf7-866b-76aa7a1a62e3,Card Fraud,2023-04-09,Under Investigation,0
14238,10047,309e69f8-4702-4177-af45-2947b0353b72,Identity Theft,2025-04-29,Under Investigation,0
14239,10049,f96a9b24-1a31-48d4-adaf-9f7ad6265094,Card Fraud,2024-10-20,Under Investigation,0
14240,10050,f9db274f-8463-4ac4-912c-5b0ecfb18507,Identity Theft,2025-05-04,Under Investigation,0
14241,10050,9f2c258d-a2f5-4a44-851b-a449b43accc6,Identity Theft,2025-05-08,Under Investigation,0
14242,10051,57189ce1-f2b9-4bde-acaa-8ca9b6000f06,Identity Theft,2024-01-29,Under Investigation,0
14243,10051,c7b2ca9b-3391-4e29-968b-218db7145ad7,Identity Theft,2024-02-04,Resolved,1
14244,10052,4a680c2c-b5f7-43ca-8732-9f7382587763,Money Laundering,2023-10-03,Under Investigation,0
14245,10052,a94fbd13-8f9b-4299-acfe-fe1d6fdc503d,Account Takeover,2024-11-22,Under Investigation,0
14246,10054,e0a52820-8ceb-4996-a8a7-bdadc8ddd204,Phishing,2025-03-17,Under Investigation,0
14247,10054,f3884f28-6d66-4034-adce-5f01c1feb098,Money Laundering,2025-04-05,Under Investigation,0
14248,10055,0bbd436b-af46-4a13-9215-51687a10aa82,Identity Theft,2024-01-14,Resolved,1
14249,10056,d7bf51fb-4022-4b9d-ba0c-3fc81f0ba4c6,Card Fraud,2024-08-02,Under Investigation,0
14250,10056,29cc614c-b72b-4ef5-8bca-5615ef133600,Card Fraud,2024-12-14,Resolved,1
14251,10056,08127a9c-e9f1-4363-8da6-faa775c3c671,Phishing,2025-05-20,Resolved,1
14252,10058,040d3468-5b56-4622-ad20-db5400285d82,Phishing,2023-12-05,Resolved,1
14253,10058,61d47b27-49e3-4502-a50f-6358da54fa17,Account Takeover,2023-11-29,Under Investigation,0
14254,10059,982ed0e0-ad57-4f9d-a076-4997d6432c63,Account Takeover,2023-05-07,Under Investigation,0
14255,10060,09f075ef-1fc8-4ee5-9b97-78ff7a0bedbb,Money Laundering,2024-05-26,Resolved,1
14256,10060,2e900148-9215-43c6-875e-7c6a512fbce9,Account Takeover,2024-12-01,Under Investigation,0
14257,10060,3965e907-2d10-4386-ae76-31e5888ec562,Phishing,2025-02-15,Under Investigation,0
14258,10060,80cfa48c-0917-419b-80f3-b1976c0f552c,Identity Theft,2025-01-23,Resolved,1
14259,10061,348ba363-f9ca-41b5-8c97-a6736d437050,Phishing,2025-03-08,Under Investigation,0
14260,10061,5aa911c3-d509-4d21-a111-9ed734348ce3,Identity Theft,2025-02-11,Under Investigation,0
14261,10061,d9878b37-514c-46c8-ab9c-7d5a3e187b20,Account Takeover,2025-05-12,Under Investigation,0
14262,10061,ae7fc441-7efc-4158-aebb-40b992f543e7,Phishing,2025-05-24,Resolved,1
14263,10064,5e311ed4-a511-43ff-8ff8-f5073b33d27d,Phishing,2025-04-23,Under Investigation,0
14264,10064,c7686ea4-6afd-42b4-babb-86b71fe6e8c3,Card Fraud,2021-04-18,Under Investigation,0
14265,10064,2b79e4ff-2f8a-40d4-be4b-38281e0ccfde,Account Takeover,2022-02-28,Under Investigation,0
14266,10064,010624cf-320e-461d-967b-158e3dd90cd9,Money Laundering,2020-12-10,Under Investigation,0
14267,10065,c862c9fa-e3f0-46fe-aa24-5d228cce7013,Identity Theft,2024-07-21,Under Investigation,0
14268,10066,99c6390d-53c0-4a4a-89fb-e22e4808d5bd,Phishing,2025-05-12,Under Investigation,0
14269,10067,62a3a30a-04a7-473c-99e8-c3d116776c67,Identity Theft,2025-05-06,Under Investigation,0
14270,10067,2c6918c1-5586-4f8f-80f3-ac77726c3104,Money Laundering,2025-03-27,Resolved,1
14271,10070,df2166f9-4549-415e-90f2-38b200d838c7,Card Fraud,2023-11-21,Resolved,1
14272,10071,564d2839-fe9b-419e-9685-cfa2609c3368,Account Takeover,2025-05-08,Under Investigation,0
14273,10071,301105f2-41b4-4e72-af80-ea464b3117aa,Phishing,2025-04-23,Under Investigation,0
14274,10075,ebe1f8ac-c5ac-4cc8-9089-8f012d938810,Identity Theft,2023-04-18,Resolved,1
14275,10076,112c18a2-6a22-4708-b2a0-e4163a769a9d,Money Laundering,2025-02-02,Resolved,1
14276,10076,ddf23348-2527-42c1-acde-8dfe4f11418d,Phishing,2025-03-05,Resolved,1
14277,10076,44966c68-8b84-49bc-b9e3-e1923f3b026c,Money Laundering,2024-09-27,Resolved,1
14278,10076,22ac3f41-1877-4c38-b36f-252c145c3344,Identity Theft,2025-05-09,Under Investigation,0
14279,10077,4076aa59-c39f-4811-844f-2636a9f9db96,Identity Theft,2024-12-29,Resolved,1
14280,10077,1ebbfc20-8ec7-4534-b115-6bf4d41ee0a0,Identity Theft,2025-03-21,Under Investigation,0
14281,10077,eb57a163-2f31-4626-a820-0d68b79154d6,Identity Theft,2025-02-07,Under Investigation,0
14282,10081,ae84df88-f383-4785-bd4b-9f6a354a0bd2,Money Laundering,2024-06-25,Under Investigation,0
14283,10081,ad4a6336-3749-41af-9c91-be78a9f2f65e,Account Takeover,2024-03-25,Under Investigation,0
14284,10082,8e5849c5-31c6-40d1-8ba5-c45ed84dccb8,Identity Theft,2025-04-29,Under Investigation,0
14285,10082,ae4fdd24-9fcc-4846-9319-47c0eb199d45,Account Takeover,2025-04-20,Under Investigation,0
14286,10083,82fce368-c2de-407a-9cee-61a09965ff0b,Phishing,2023-09-20,Under Investigation,0
14287,10083,52780168-402a-4da9-b4f1-9f5f1b6bdbdd,Identity Theft,2024-09-11,Under Investigation,0
14288,10084,1c568fda-ee65-4d45-a44b-dfeb117f8f78,Money Laundering,2025-05-20,Resolved,1
14289,10085,99555068-1fd9-4815-b2f0-afdb1cf8fb55,Phishing,2025-04-27,Resolved,1
14290,10085,e7b75270-4235-4cb7-9e4d-9bcb0c2251b6,Money Laundering,2025-03-16,Under Investigation,0
14291,10086,958234ef-1958-430e-b116-12c2c5b83d40,Money Laundering,2024-03-13,Under Investigation,0
14292,10086,ccc171b8-fb32-400e-b042-50d4f270bb6c,Account Takeover,2025-02-10,Under Investigation,0
14293,10086,2576786f-8900-4788-ae15-c6f5da413138,Account Takeover,2024-12-04,Under Investigation,0
14294,10087,3af398f0-ae3e-4a24-a29b-1c890215f849,Account Takeover,2025-04-12,Under Investigation,0
14295,10088,b203f12a-ca74-4ab4-9b9f-d2cbafdb15c4,Card Fraud,2024-03-27,Resolved,1
14296,10088,39da021e-b6b7-4187-a3f4-40a541319c55,Money Laundering,2024-01-05,Under Investigation,0
14297,10089,b3ceac5a-0d9c-42cb-a3b0-adc3394f30b6,Identity Theft,2024-11-30,Under Investigation,0
14298,10089,b7eb7846-400b-4975-96ec-02624b0ae0f8,Account Takeover,2024-10-29,Under Investigation,0
14299,10090,421ece9b-63b0-4dfc-9bea-8feb882b05a7,Identity Theft,2023-11-16,Resolved,1
14300,10090,4aaa25e1-ccd8-42e3-970b-36eb5de692b0,Phishing,2023-09-07,Under Investigation,0
14301,10093,b9a64515-58e9-49d8-84b4-a88c57dff8e7,Card Fraud,2025-04-07,Under Investigation,0
14302,10093,e7f3cd99-4551-428f-a7c0-8877536ac895,Card Fraud,2024-12-02,Under Investigation,0
14303,10093,5f911d39-bc82-4266-a7e0-fda9b138cb27,Card Fraud,2025-04-30,Under Investigation,0
14304,10094,23ff15cd-4a61-403c-9ab0-31468815ecca,Money Laundering,2024-12-30,Under Investigation,0
14305,10095,e42475ae-3cbf-4db2-81d8-4cfb83f35fc5,Card Fraud,2024-03-19,Under Investigation,0
14306,10095,3030b2b4-c7ae-464c-a0e5-5fb98508ca7f,Identity Theft,2024-10-31,Under Investigation,0
14307,10096,53e28352-d7ce-474e-9f07-d5842783cc0e,Money Laundering,2024-11-13,Under Investigation,0
14308,10096,192821da-c021-461c-a116-2a44e89b5cf9,Identity Theft,2023-04-24,Under Investigation,0
14309,10096,bba1a107-05e2-40b1-8cc6-d58aa6c8a21e,Card Fraud,2025-05-13,Under Investigation,0
14310,10096,d25ce816-deaa-4224-bd2f-b042b3500647,Money Laundering,2025-05-15,Under Investigation,0
14311,10097,06fd2f25-021e-40a4-a21e-2609cc56561d,Account Takeover,2024-04-25,Under Investigation,0
14312,10097,c931818b-a108-41a0-b9eb-4949b326a721,Account Takeover,2024-11-18,Resolved,1
14313,10099,09b16bb4-e46b-4591-acdc-b12ebeebbdb0,Money Laundering,2025-04-23,Resolved,1
14314,10099,469af129-243b-477d-bff4-878e45fc6120,Identity Theft,2025-05-25,Under Investigation,0
14315,10099,2e45c472-9aa1-4bba-a23f-18cb61e86326,Phishing,2024-02-14,Under Investigation,0
14316,10102,b6679da2-5519-4d68-bdf5-97ed9f41a313,Identity Theft,2025-02-24,Resolved,1
14317,10103,6b119551-a30d-40f1-9ad7-7d6342685205,Money Laundering,2024-11-04,Under Investigation,0
14318,10105,d963764f-af06-4a0e-abca-0c4dba646dfa,Account Takeover,2025-05-06,Under Investigation,0
14319,10105,d0c00c5b-cba2-48d6-932d-091bd3f33595,Account Takeover,2025-04-23,Resolved,1
14320,10106,93d5b4f4-4cfa-4ea4-a17b-51e3b4694165,Phishing,2023-12-15,Under Investigation,0
14321,10108,ccb591fb-4638-40d5-9137-96c6c591a5ea,Phishing,2023-11-30,Resolved,1
14322,10108,3c45cd8a-2fd4-4e95-8930-497314c0a7d5,Identity Theft,2024-03-28,Under Investigation,0
14323,10109,3c20dc16-4821-460d-b692-fd4f08ba5b21,Account Takeover,2025-01-13,Resolved,1
14324,10109,fea0d23e-2ffe-4f75-974d-bc30ae96df91,Money Laundering,2025-03-07,Resolved,1
14325,10109,95fe2d2d-1ab7-4f6b-855e-5939782763d0,Card Fraud,2025-01-24,Resolved,1
14326,10109,99741f7d-c331-4614-9d11-3026ed7c97ff,Identity Theft,2024-12-17,Resolved,1
14327,10112,40a3d00d-f028-4c3c-8418-efa3879e0bd6,Phishing,2025-05-23,Resolved,1
14328,10112,8d3b40a9-887a-4496-889a-b9152c859acf,Money Laundering,2025-05-14,Resolved,1
14329,10112,0bba4346-1c7f-4a03-a533-52ef4b83b7dc,Money Laundering,2025-05-25,Under Investigation,0
14330,10114,870e2426-805c-48e5-8418-972e539a4e67,Card Fraud,2023-05-10,Resolved,1
14331,10114,a82a046a-a0e5-43ce-bd9c-cf43b2e3bedb,Identity Theft,2022-01-12,Resolved,1
14332,10114,fc37fcd7-9e95-4ef5-a81d-a9ab56500ee8,Money Laundering,2025-05-06,Under Investigation,0
14333,10114,dbe8853e-bc5f-4008-a65b-0f9ee1dd89ae,Money Laundering,2024-04-07,Under Investigation,0
14334,10114,6b8af4ae-eefd-4f66-972b-f4a7d0b8bdca,Account Takeover,2023-09-21,Under Investigation,0
14335,10117,d46fef43-acad-4d70-9761-58592df2a622,Account Takeover,2021-12-25,Under Investigation,0
14336,10117,e14577b1-7865-4324-9251-c0f7cd81e7f7,Money Laundering,2024-04-10,Under Investigation,0
14337,10117,37c2f73f-e3e3-4bcb-b8ea-a6a09c42a06c,Money Laundering,2023-10-10,Resolved,1
14338,10118,2ae6c337-2b87-43df-84e6-08cf6c951b1e,Identity Theft,2023-06-16,Resolved,1
14339,10122,b62beac7-2504-4a2d-9b6b-9b012c11eeeb,Identity Theft,2025-03-16,Under Investigation,0
14340,10123,1c21ed73-c955-4603-8b8c-29e6556cddc7,Card Fraud,2024-03-16,Under Investigation,0
14341,10123,5c34083b-09df-458e-81bc-748a5d967d2a,Phishing,2025-01-19,Resolved,1
14342,10125,1e279575-f722-4787-ae8e-f9234a25da20,Account Takeover,2024-11-30,Resolved,1
14343,10126,aea5ee9f-e3c4-4864-b3a3-12138248132c,Phishing,2025-02-23,Under Investigation,0
14344,10126,f70fb323-522b-4673-ac1f-8415c6e6738c,Phishing,2025-03-05,Resolved,1
14345,10126,00efeb5e-3b4d-4f6b-8820-98edc6049d2e,Card Fraud,2024-12-04,Resolved,1
14346,10126,1634d79f-de9a-48de-8754-d59920c9cbdf,Card Fraud,2024-09-25,Under Investigation,0
14347,10126,6346c53e-51c2-405a-a5c8-6ba9bac415dd,Identity Theft,2025-04-22,Resolved,1
14348,10128,7e180e06-7c64-4008-a719-6e1345bfda3b,Phishing,2023-10-22,Resolved,1
14349,10129,5687b7ea-9457-4cc9-8cf7-3f616e71a11b,Account Takeover,2025-04-18,Resolved,1
14350,10131,8d309bcb-dffe-4281-8bf7-7cba65b79be6,Card Fraud,2023-07-06,Under Investigation,0
14351,10133,e6d986f7-ce00-432a-b3c4-3b3cee800f50,Money Laundering,2024-09-02,Under Investigation,0
14352,10133,50d6ecd6-dbfd-4a80-8baf-dadf03559723,Identity Theft,2025-01-28,Under Investigation,0
14353,10133,3b0829fc-8017-4500-bf36-33f8845cd94e,Card Fraud,2024-06-14,Resolved,1
14354,10133,4467e323-cc92-426e-9e54-05e0092d1cae,Money Laundering,2024-04-09,Resolved,1
14355,10133,50d81db4-1a14-4a0d-a255-52743d3f1eb5,Money Laundering,2024-08-08,Under Investigation,0
14356,10133,38960a39-faa1-4e68-8605-9a4c2876ff52,Identity Theft,2025-03-01,Resolved,1
14357,10134,8631e2a6-dc40-46f9-ae9a-c7b417a66a8f,Money Laundering,2025-03-31,Under Investigation,0
14358,10135,5337f816-aa7f-4183-b192-d68c77a5163e,Identity Theft,2022-07-02,Under Investigation,0
14359,10135,353197cd-5236-4a6e-9abd-7f168f6123ff,Phishing,2024-03-21,Under Investigation,0
14360,10136,b9fb8e50-2994-4b67-9890-b2470e456691,Money Laundering,2025-02-18,Under Investigation,0
14361,10136,49dd2317-c8bf-4213-a353-8a4206a21859,Account Takeover,2024-07-05,Under Investigation,0
14362,10136,697aeee8-4ee3-4f42-bd98-8e01a0eb1148,Account Takeover,2023-10-31,Under Investigation,0
14363,10138,18a9b002-7e90-4dfa-982b-69a3f0b8414c,Money Laundering,2025-05-24,Under Investigation,0
14364,10138,ce7d4967-669d-42c4-9318-3abb49a9150f,Account Takeover,2025-05-25,Under Investigation,0
14365,10138,965223bd-7f8c-424a-acda-08e916cd15fe,Money Laundering,2025-05-21,Under Investigation,0
14366,10141,ae700831-a733-40ea-bb70-6ac740777359,Account Takeover,2024-11-22,Under Investigation,0
14367,10141,5b8744d4-fccc-4e0e-8b00-c8dd273eb6b8,Identity Theft,2024-12-06,Resolved,1
14368,10143,7f4e2208-c327-42ef-85fd-4dea042fb157,Money Laundering,2024-01-27,Resolved,1
14369,10143,f79fd37e-3293-4c32-a715-3c10a2781557,Card Fraud,2024-09-04,Under Investigation,0
14370,10144,f3942efd-01d1-4673-800a-d1f6e6b6ec86,Account Takeover,2025-01-15,Resolved,1
14371,10145,ef42a03d-7b2d-4ed7-bd1a-da393e68232f,Account Takeover,2025-04-30,Resolved,1
14372,10145,3e36f062-86e3-4622-b876-278a1af23053,Identity Theft,2025-01-12,Resolved,1
14373,10145,22b6896d-e1fc-4f1a-a8d8-4114045d1a7b,Card Fraud,2025-02-26,Under Investigation,0
14374,10146,7ac68bf0-9387-40fd-97b2-a070ddaf1440,Money Laundering,2025-04-18,Resolved,1
14375,10147,0688d86d-0537-4bd4-aee7-341ae7e4d229,Phishing,2025-04-02,Under Investigation,0
14376,10147,707572e2-4753-473c-99f7-bc7040acc077,Account Takeover,2025-03-30,Under Investigation,0
14377,10148,c915ae19-4d95-4f47-a69f-8a54b1de542f,Account Takeover,2025-02-01,Resolved,1
14378,10150,b32ea66c-d32f-4110-bd48-4c88b997bc86,Card Fraud,2024-10-09,Under Investigation,0
14379,10150,1cfc1f4d-45d0-43de-9e67-0de73a1a5af2,Account Takeover,2024-08-22,Resolved,1
14380,10152,95dc83cb-cc3e-4046-9537-5fef6fbeca66,Phishing,2023-08-05,Under Investigation,0
14381,10153,7cb878c3-2632-46fa-9367-5b0ec6950c84,Phishing,2025-05-18,Resolved,1
14382,10154,e31df556-f263-4aad-998d-79ce597f71bf,Phishing,2025-01-26,Resolved,1
14383,10155,3649ce8e-a349-4477-baba-53717ab139b3,Card Fraud,2025-03-03,Resolved,1
14384,10157,38d11d67-21d4-474b-a4dc-bf362206101e,Account Takeover,2025-02-19,Under Investigation,0
14385,10157,2099a22f-fd06-472c-a626-65dc826a1d9c,Phishing,2025-05-03,Under Investigation,0
14386,10158,4c57d267-2dc7-4531-9080-73df5154553e,Money Laundering,2025-05-17,Resolved,1
14387,10159,e733a8e6-ae85-4683-a066-d7d59f85a115,Money Laundering,2024-05-26,Under Investigation,0
14388,10159,3619fcea-78dd-4cc2-9907-a8cc2c28994f,Money Laundering,2023-08-23,Under Investigation,0
14389,10159,1d9dddef-2806-41f2-b2ac-23b5615de7cd,Card Fraud,2023-12-25,Under Investigation,0
14390,10161,3f631d9d-6f55-4898-a956-f5fafab142b6,Phishing,2025-04-29,Under Investigation,0
14391,10161,cff0b804-b914-4e8f-8b3a-9e68a00c621d,Identity Theft,2025-03-02,Resolved,1
14392,10161,e79b0f36-8a47-40ca-96f9-aa4c53966a3c,Phishing,2024-12-24,Resolved,1
14393,10162,e3bf5252-b1aa-425c-bcb2-b6b3b546331e,Phishing,2025-04-22,Resolved,1
14394,10164,ae379677-cac1-451a-a56b-452a0ad3a76f,Phishing,2025-03-23,Resolved,1
14395,10167,3c36f52d-3881-4eda-9942-4bdb2177abf6,Money Laundering,2025-01-16,Under Investigation,0
14396,10167,3bb91296-0016-4fb5-be3f-32bdf51f2cd4,Money Laundering,2025-04-23,Under Investigation,0
14397,10169,2aface6a-26d2-4abf-a58b-840c86e668b6,Identity Theft,2025-05-07,Under Investigation,0
14398,10170,e64bddfd-0504-4b97-8753-e3dcd539cffc,Card Fraud,2025-01-19,Resolved,1
14399,10171,8bbccfaa-cc5c-43d9-9114-3f4fd6264ebf,Card Fraud,2025-05-24,Resolved,1
14400,10174,9d1165fc-c2db-4b2a-97de-1fa4037afbcb,Account Takeover,2025-03-30,Under Investigation,0
14401,10174,bb9d9cf5-91f7-48e2-876f-1ebb46302b84,Money Laundering,2025-05-15,Under Investigation,0
14402,10176,1a3985f2-5aa6-47ae-b66f-ee4a8ce85d1b,Phishing,2022-12-01,Under Investigation,0
14403,10176,999d49ba-3dbe-4ce1-b6b9-6a477216196d,Identity Theft,2024-04-19,Resolved,1
14404,10177,827f9df4-f9dd-43e0-a3c7-e3422190c8c1,Account Takeover,2021-11-25,Resolved,1
14405,10179,3091a148-07fc-4cac-9f60-ac2a216b2e25,Identity Theft,2024-06-22,Resolved,1
14406,10182,c791e9d3-833a-4d6e-9f48-5a07f9fdd513,Money Laundering,2025-04-13,Under Investigation,0
14407,10182,0b54a0ee-4eda-4519-bdaa-307a7182773d,Account Takeover,2025-04-14,Resolved,1
14408,10183,c87c1e88-12e0-4076-860c-f9f2c4d63551,Phishing,2025-04-24,Under Investigation,0
14409,10183,51a5fda9-468a-4ae8-8283-d93cf474a9e0,Money Laundering,2025-04-12,Under Investigation,0
14410,10183,f0d69f5f-b007-443a-b8a1-51d3db021832,Phishing,2025-04-10,Under Investigation,0
14411,10183,eda067cd-8779-4502-8895-b5258bb54673,Account Takeover,2025-05-17,Under Investigation,0
