Financial_Metrics_ID,Date,Interest_Income,Interest_Expense,Average_Earning_Assets,Net_Income,Average_Total_Assets,Average_Equity,Created_At
993,2022-09-19,114590.0,35615.62,1189100244.93,34067.93,1189100244.93,330182689.53,2025-05-21 20:58:13.022291
994,2022-09-20,136689.26,43942.32,1190310481.86,35777.95,1190310481.86,338982084.98,2025-05-21 20:58:13.022291
995,2022-09-21,132850.34,43463.84,1191512330.75,32254.33,1191512330.75,323222316.68,2025-05-21 20:58:13.022291
996,2022-09-22,135120.06,36385.94,1192717242.57,58873.6,1192717242.57,332091709.74,2025-05-21 20:58:13.022291
997,2022-09-23,134782.3,39290.52,1193919797.7,48741.35,1193919797.7,325858559.82,2025-05-21 20:58:13.022291
998,2022-09-24,135092.41,41859.3,1195127266.83,40592.22,1195127266.83,342091171.18,2025-05-21 20:58:13.022291
999,2022-09-25,105505.06,40491.66,1196333923.57,5701.21,1196333923.57,345726357.17,2025-05-21 20:58:13.022291
1000,2022-09-26,162378.58,44784.92,1197537508.86,67221.69,1197537508.86,345813708.93,2025-05-21 20:58:13.022291
1001,2022-09-27,137387.68,49010.05,1198736645.01,19816.74,1198736645.01,350186727.15,2025-05-21 20:58:13.022291
1002,2022-09-28,122197.46,48486.26,1199938881.53,1309.06,1199938881.53,366049062.5,2025-05-21 20:58:13.022291
1003,2022-09-29,122961.56,47769.81,1201138171.98,4716.03,1201138171.98,358927857.82,2025-05-21 20:58:13.022291
1004,2022-09-30,146114.89,39763.95,1202339507.66,62273.36,1202339507.66,360493310.69,2025-05-21 20:58:13.022291
1005,2022-10-01,140005.0,50464.86,1203536897.67,18457.12,1203536897.67,359688629.7,2025-05-21 20:58:13.022291
1006,2022-10-02,147036.3,43008.71,1204740166.58,52686.02,1204740166.58,352920326.36,2025-05-21 20:58:13.022291
1007,2022-10-03,142223.65,43852.43,1205941512.96,43456.75,1205941512.96,350516589.15,2025-05-21 20:58:13.022291
1008,2022-10-04,135719.15,39110.82,1207143376.26,50589.47,1207143376.26,335134212.39,2025-05-21 20:58:13.022291
1009,2022-10-05,155710.81,48320.5,1208346949.58,46546.09,1208346949.58,316685392.56,2025-05-21 20:58:13.022291
1010,2022-10-06,130227.1,42005.54,1209552596.13,33617.67,1209552596.13,320921975.66,2025-05-21 20:58:13.022291
1011,2022-10-07,154466.89,40419.16,1210754651.59,71225.33,1210754651.59,307973765.0,2025-05-21 20:58:13.022291
1012,2022-10-08,139391.3,38296.66,1211963001.11,58199.56,1211963001.11,305202463.15,2025-05-21 20:58:13.022291
1013,2022-10-09,146126.13,41583.16,1213159335.39,56224.32,1213159335.39,319767415.09,2025-05-21 20:58:13.022291
1014,2022-10-10,131730.67,44118.24,1214362324.69,28580.09,1214362324.69,334618377.07,2025-05-21 20:58:13.022291
1015,2022-10-11,139586.89,43314.71,1215564603.87,41733.49,1215564603.87,342954683.91,2025-05-21 20:58:13.022291
1016,2022-10-12,136649.93,40734.68,1216765616.15,46417.63,1216765616.15,352228134.78,2025-05-21 20:58:13.022291
1017,2022-10-13,133866.2,44869.87,1217964018.78,28922.04,1217964018.78,349007255.19,2025-05-21 20:58:13.022291
1018,2022-10-14,143769.52,36226.4,1219166243.78,70938.02,1219166243.78,364328224.04,2025-05-21 20:58:13.022291
1019,2022-10-15,138422.59,43835.37,1220360598.33,38445.55,1220360598.33,358138160.64,2025-05-21 20:58:13.022291
1020,2022-10-16,139250.09,37225.07,1221560997.26,61583.21,1221560997.26,342474544.64,2025-05-21 20:58:13.022291
1021,2022-10-17,118330.09,43053.3,1222762051.99,14262.44,1222762051.99,326409628.16,2025-05-21 20:58:13.022291
1022,2022-10-18,135358.9,42835.75,1223960348.18,37692.71,1223960348.18,316481320.75,2025-05-21 20:58:13.022291
1023,2022-10-19,128445.97,33240.01,1225153751.76,60461.26,1225153751.76,315705667.75,2025-05-21 20:58:13.022291
1024,2022-10-20,133448.26,47503.23,1226348636.72,19586.91,1226348636.72,315964100.34,2025-05-21 20:58:13.022291
1025,2022-10-21,138423.74,40142.23,1227540952.07,50757.55,1227540952.07,308211423.22,2025-05-21 20:58:13.022291
1026,2022-10-22,132633.62,38310.91,1228739919.17,49141.79,1228739919.17,313039895.56,2025-05-21 20:58:13.022291
1027,2022-10-23,145989.08,35850.55,1229942793.44,75150.28,1229942793.44,324096765.93,2025-05-21 20:58:13.022291
1028,2022-10-24,147069.75,40183.37,1231140448.87,62148.42,1231140448.87,327435933.81,2025-05-21 20:58:13.022291
1029,2022-10-25,145748.86,38941.49,1232342358.96,64526.84,1232342358.96,336204950.61,2025-05-21 20:58:13.022291
1030,2022-10-26,131107.18,39740.02,1233549098.0,42342.83,1233549098.0,331705977.83,2025-05-21 20:58:13.022291
1031,2022-10-27,116794.72,39979.6,1234758062.86,22460.96,1234758062.86,338935477.7,2025-05-21 20:58:13.022291
1032,2022-10-28,142451.03,43882.62,1235964835.63,43659.3,1235964835.63,336666907.53,2025-05-21 20:58:13.022291
1033,2022-10-29,145381.83,41241.12,1237166567.06,56372.05,1237166567.06,331318547.66,2025-05-21 20:58:13.022291
1034,2022-10-30,130793.35,38694.23,1238361775.26,45410.35,1238361775.26,329776519.84,2025-05-21 20:58:13.022291
1035,2022-10-31,133323.94,43521.8,1239556385.32,32692.58,1239556385.32,346185697.5,2025-05-21 20:58:13.022291
1036,2022-11-01,141591.3,44973.04,1240752781.39,38878.28,1240752781.39,341352037.55,2025-05-21 20:58:13.022291
1037,2022-11-02,123257.94,42274.56,1241952855.79,23428.72,1241952855.79,358776614.94,2025-05-21 20:58:13.022291
1038,2022-11-03,143661.5,45494.52,1243153882.74,39900.24,1243153882.74,353822198.59,2025-05-21 20:58:13.022291
1039,2022-11-04,123229.78,41661.95,1244357826.9,25433.21,1244357826.9,368328130.15,2025-05-21 20:58:13.022291
1040,2022-11-05,141063.37,45097.56,1245565553.41,37759.3,1245565553.41,364193329.9,2025-05-21 20:58:13.022291
1041,2022-11-06,136421.99,41892.02,1246782498.21,42255.91,1246782498.21,356410654.35,2025-05-21 20:58:13.022291
1042,2022-11-07,137115.51,41372.8,1248000964.6,44911.33,1248000964.6,342841852.19,2025-05-21 20:58:13.022291
1043,2022-11-08,133280.17,42587.38,1249218263.14,35748.96,1249218263.14,352466889.21,2025-05-21 20:58:13.022291
1044,2022-11-09,120736.46,42328.09,1250429059.04,19888.3,1250429059.04,336400554.78,2025-05-21 20:58:13.022291
1045,2022-11-10,147596.74,43439.82,1251636653.94,51996.25,1251636653.94,332875804.65,2025-05-21 20:58:13.022291
1046,2022-11-11,149269.42,41813.95,1252841988.96,59646.06,1252841988.96,328894457.22,2025-05-21 20:58:13.022291
1047,2022-11-12,146032.16,34461.28,1254046913.94,79838.62,1254046913.94,327225097.35,2025-05-21 20:58:13.022291
1048,2022-11-13,132988.99,38938.68,1255248883.53,47523.05,1255248883.53,332996096.8,2025-05-21 20:58:13.022291
1049,2022-11-14,132691.22,41114.25,1256450288.46,39874.13,1256450288.46,342915206.98,2025-05-21 20:58:13.022291
1050,2022-11-15,115658.05,43081.0,1257645238.82,10607.38,1257645238.82,352374810.72,2025-05-21 20:58:13.022291
1051,2022-11-16,136870.9,37505.44,1258844400.46,57476.38,1258844400.46,360708303.67,2025-05-21 20:58:13.022291
1052,2022-11-17,116342.4,43613.26,1260043209.54,9745.65,1260043209.54,376246765.93,2025-05-21 20:58:13.022291
1053,2022-11-18,127038.05,38911.49,1261243757.18,39679.09,1261243757.18,363401314.22,2025-05-21 20:58:13.022291
1054,2022-11-19,139495.93,41470.19,1262443310.81,47760.62,1262443310.81,374778419.82,2025-05-21 20:58:13.022291
1055,2022-11-20,125585.25,37012.9,1263640593.9,44070.68,1263640593.9,387989320.24,2025-05-21 20:58:13.022291
1056,2022-11-21,139555.54,41962.77,1264838866.62,46198.14,1264838866.62,370313894.39,2025-05-21 20:58:13.022291
1057,2022-11-22,139229.82,45239.71,1266039739.76,34840.72,1266039739.76,367624128.21,2025-05-21 20:58:13.022291
1058,2022-11-23,115237.01,38238.09,1267238780.82,26189.04,1267238780.82,356386375.43,2025-05-21 20:58:13.022291
1059,2022-11-24,126210.99,44267.51,1268437077.73,20722.94,1268437077.73,361752370.13,2025-05-21 20:58:13.022291
1060,2022-11-25,147038.83,39729.56,1269632515.88,63619.9,1269632515.88,363378310.45,2025-05-21 20:58:13.022291
1061,2022-11-26,154661.75,46993.27,1270821379.83,49571.43,1270821379.83,353689739.81,2025-05-21 20:58:13.022291
1062,2022-11-27,130592.02,38636.88,1272009742.25,45333.08,1272009742.25,353540665.52,2025-05-21 20:58:13.022291
1063,2022-11-28,130222.03,41028.46,1273199609.32,36867.83,1273199609.32,358230625.72,2025-05-21 20:58:13.022291
1064,2022-11-29,136778.78,49646.53,1274391843.26,16883.26,1274391843.26,351373024.06,2025-05-21 20:58:13.022291
1065,2022-11-30,129507.89,44373.81,1275582116.44,24764.5,1275582116.44,360300773.89,2025-05-21 20:58:13.022291
1066,2022-12-01,113934.96,44263.58,1276774734.37,4368.03,1276774734.37,349820419.67,2025-05-21 20:58:13.022291
1067,2022-12-02,128588.28,41021.31,1277964999.51,34713.35,1277964999.51,356523401.59,2025-05-21 20:58:13.022291
1068,2022-12-03,135936.7,42527.51,1279163634.76,39490.55,1279163634.76,366661571.11,2025-05-21 20:58:13.022291
1069,2022-12-04,133176.74,43658.66,1280359507.42,32040.1,1280359507.42,368482478.66,2025-05-21 20:58:13.022291
1070,2022-12-05,138646.32,44215.0,1281554964.64,37478.43,1281554964.64,365910122.7,2025-05-21 20:58:13.022291
1071,2022-12-06,135350.84,46304.22,1282751090.37,26120.4,1282751090.37,365016919.99,2025-05-21 20:58:13.022291
1072,2022-12-07,157823.42,46186.08,1283947296.96,56477.63,1283947296.96,358916945.82,2025-05-21 20:58:13.022291
1073,2022-12-08,125117.66,45979.84,1285143521.98,13557.4,1285143521.98,366829982.99,2025-05-21 20:58:13.022291
1074,2022-12-09,145441.28,39680.72,1286341893.43,61652.63,1286341893.43,358851605.5,2025-05-21 20:58:13.022291
1075,2022-12-10,129401.62,44921.15,1287538582.35,22798.33,1287538582.35,352674553.04,2025-05-21 20:58:13.022291
1076,2022-12-11,133831.54,35945.14,1288732401.92,58624.91,1288732401.92,344180055.57,2025-05-21 20:58:13.022291
1077,2022-12-12,119216.35,42098.44,1289929920.72,18627.0,1289929920.72,358793061.29,2025-05-21 20:58:13.022291
1078,2022-12-13,138486.88,44513.42,1291122584.61,36271.11,1291122584.61,361002459.88,2025-05-21 20:58:13.022291
1079,2022-12-14,138044.43,40007.12,1292320428.79,50702.17,1292320428.79,364532806.05,2025-05-21 20:58:13.022291
1080,2022-12-15,127734.64,42338.91,1293517698.12,29183.15,1293517698.12,366991347.01,2025-05-21 20:58:13.022291
1081,2022-12-16,124134.04,41556.29,1294718274.6,26991.08,1294718274.6,378806390.68,2025-05-21 20:58:13.022291
1082,2022-12-17,119983.16,45215.95,1295917456.66,9257.73,1295917456.66,373127979.09,2025-05-21 20:58:13.022291
1083,2022-12-18,138508.54,39590.21,1297122190.65,52710.68,1297122190.65,379169439.14,2025-05-21 20:58:13.022291
1084,2022-12-19,117375.47,34736.0,1298320876.87,40713.96,1298320876.87,368604125.46,2025-05-21 20:58:13.022291
1085,2022-12-20,152570.32,42174.38,1299518994.31,62845.81,1299518994.31,362346648.94,2025-05-21 20:58:13.022291
1086,2022-12-21,134288.63,38373.28,1300712169.01,51140.57,1300712169.01,359738352.06,2025-05-21 20:58:13.022291
1087,2022-12-22,130358.03,50786.19,1301907257.13,4523.42,1301907257.13,351035102.74,2025-05-21 20:58:13.022291
1088,2022-12-23,140018.28,38777.89,1303099934.09,57431.4,1303099934.09,360818735.21,2025-05-21 20:58:13.022291
1089,2022-12-24,126690.01,45754.08,1304295741.29,16406.42,1304295741.29,374951843.19,2025-05-21 20:58:13.022291
1090,2022-12-25,130522.78,44667.41,1305491335.32,25138.99,1305491335.32,360792434.15,2025-05-21 20:58:13.022291
1091,2022-12-26,139299.79,44352.93,1306683306.94,37889.96,1306683306.94,373956542.58,2025-05-21 20:58:13.022291
1092,2022-12-27,126176.58,44864.93,1307875146.48,18685.68,1307875146.48,380145536.12,2025-05-21 20:58:13.022291
1093,2022-12-28,140315.06,36480.47,1309069527.97,65485.17,1309069527.97,377777143.88,2025-05-21 20:58:13.022291
1094,2022-12-29,115490.3,39554.72,1310267624.08,22137.99,1310267624.08,391402575.37,2025-05-21 20:58:13.022291
1095,2022-12-30,141194.49,39214.45,1311467555.33,57544.5,1311467555.33,389222674.07,2025-05-21 20:58:13.022291
1096,2022-12-31,145995.07,43529.75,1312666616.81,49560.93,1312666616.81,388172885.44,2025-05-21 20:58:13.022291
1097,2023-01-01,136480.35,45172.93,1313865145.07,31397.38,1313865145.07,392160205.89,2025-05-21 20:58:13.022291
1098,2023-01-02,104006.14,38342.4,1315069719.1,10866.85,1315069719.1,385374429.84,2025-05-21 20:58:13.022291
1099,2023-01-03,152372.32,44400.11,1316278864.89,55162.72,1316278864.89,373215313.84,2025-05-21 20:58:13.022291
1100,2023-01-04,124144.72,40447.08,1317483258.46,30702.69,1317483258.46,378678716.65,2025-05-21 20:58:13.022291
1101,2023-01-05,149010.33,42355.53,1318684772.11,57495.34,1318684772.11,361486709.48,2025-05-21 20:58:13.022291
1102,2023-01-06,139492.73,45162.58,1319884790.71,35448.39,1319884790.71,364220632.43,2025-05-21 20:58:13.022291
1103,2023-01-07,126871.12,42262.72,1321080925.37,28285.76,1321080925.37,362114643.18,2025-05-21 20:58:13.022291
1104,2023-01-08,123624.26,43023.36,1322281105.31,21421.15,1322281105.31,376896446.27,2025-05-21 20:58:13.022291
1105,2023-01-09,156453.28,38932.17,1323481956.94,78830.47,1323481956.94,365412897.05,2025-05-21 20:58:13.022291
1106,2023-01-10,136258.72,41894.78,1324682564.0,42029.03,1324682564.0,376485931.19,2025-05-21 20:58:13.022291
1107,2023-01-11,141302.21,39487.37,1325885856.03,56778.38,1325885856.03,370644917.79,2025-05-21 20:58:13.022291
1108,2023-01-12,161339.79,37838.45,1327087607.44,88991.55,1327087607.44,387481190.26,2025-05-21 20:58:13.022291
1109,2023-01-13,136845.86,42943.69,1328287939.34,39315.49,1328287939.34,375555338.25,2025-05-21 20:58:13.022291
1110,2023-01-14,129981.81,43068.54,1329490537.0,29747.28,1329490537.0,380998815.28,2025-05-21 20:58:13.022291
1111,2023-01-15,136607.2,47677.14,1330689770.74,23219.11,1330689770.74,365279032.88,2025-05-21 20:58:13.022291
1112,2023-01-16,128798.72,44091.52,1331889862.43,24759.89,1331889862.43,376235116.87,2025-05-21 20:58:13.022291
1113,2023-01-17,153004.16,38573.48,1333091109.08,75427.28,1333091109.08,384821417.78,2025-05-21 20:58:13.022291
1114,2023-01-18,128420.62,41133.26,1334294015.39,34116.61,1334294015.39,403135551.68,2025-05-21 20:58:13.022291
1115,2023-01-19,125993.02,44362.26,1335497330.57,20116.5,1335497330.57,401827876.32,2025-05-21 20:58:13.022291
1116,2023-01-20,135167.44,44581.88,1336701589.03,31616.99,1336701589.03,399602104.13,2025-05-21 20:58:13.022291
1117,2023-01-21,132245.26,40214.06,1337905938.58,42280.16,1337905938.58,383906695.33,2025-05-21 20:58:13.022291
1118,2023-01-22,129363.52,40245.86,1339107712.97,38331.84,1339107712.97,401107887.22,2025-05-21 20:58:13.022291
1119,2023-01-23,143086.74,39413.08,1340309296.16,59405.39,1340309296.16,396151756.44,2025-05-21 20:58:13.022291
1120,2023-01-24,124416.53,38590.43,1341503997.25,37253.94,1341503997.25,384061543.45,2025-05-21 20:58:13.022291
1121,2023-01-25,149136.38,46155.9,1342698516.0,44995.5,1342698516.0,375791918.18,2025-05-21 20:58:13.022291
1122,2023-01-26,148570.7,40698.11,1343888130.97,62433.91,1343888130.97,372268718.41,2025-05-21 20:58:13.022291
1123,2023-01-27,117804.69,45493.88,1345078598.63,5426.64,1345078598.63,382650345.06,2025-05-21 20:58:13.022291
1124,2023-01-28,116918.74,41421.48,1346265781.04,17820.05,1346265781.04,388691711.19,2025-05-21 20:58:13.022291
1125,2023-01-29,120183.32,41007.18,1347451325.35,23553.82,1347451325.35,365011266.54,2025-05-21 20:58:13.022291
1126,2023-01-30,133562.38,41222.54,1348632772.68,40674.71,1348632772.68,374739634.42,2025-05-21 20:58:13.022291
1127,2023-01-31,126749.8,47537.85,1349821577.81,10540.23,1349821577.81,385691662.19,2025-05-21 20:58:13.022291
1128,2023-02-01,130557.46,43074.11,1351009600.54,30496.26,1351009600.54,389698050.2,2025-05-21 20:58:13.022291
1129,2023-02-02,136970.64,43330.91,1352200049.57,38191.14,1352200049.57,381444444.88,2025-05-21 20:58:13.022291
1130,2023-02-03,115922.68,37744.76,1353386813.04,28747.71,1353386813.04,375256852.65,2025-05-21 20:58:13.022291
1131,2023-02-04,134649.58,37866.15,1354575665.54,53312.29,1354575665.54,369565539.77,2025-05-21 20:58:13.022291
1132,2023-02-05,128125.18,42361.01,1355767457.47,29630.21,1355767457.47,387756544.09,2025-05-21 20:58:13.022291
1133,2023-02-06,126732.62,38946.18,1356967318.34,39156.21,1356967318.34,378002493.91,2025-05-21 20:58:13.022291
1134,2023-02-07,145146.51,44949.7,1358163225.16,43696.34,1358163225.16,374942925.64,2025-05-21 20:58:13.022291
1135,2023-02-08,141511.39,48185.78,1359358788.44,28062.6,1359358788.44,384914489.2,2025-05-21 20:58:13.022291
1136,2023-02-09,121630.76,41845.11,1360550967.7,22690.65,1360550967.7,380619904.89,2025-05-21 20:58:13.022291
1137,2023-02-10,140375.98,43625.48,1361744207.99,41749.7,1361744207.99,371348558.89,2025-05-21 20:58:13.022291
1138,2023-02-11,149381.76,33217.84,1362934061.13,88449.55,1362934061.13,380826432.35,2025-05-21 20:58:13.022291
1139,2023-02-12,129297.25,46838.27,1364125916.38,16268.78,1364125916.38,369760332.12,2025-05-21 20:58:13.022291
1140,2023-02-13,109421.57,44907.0,1365311860.56,-3794.58,1365311860.56,365314629.38,2025-05-21 20:58:13.022291
1141,2023-02-14,124885.88,46064.4,1366501205.88,12966.5,1366501205.88,370653635.59,2025-05-21 20:58:13.022291
1142,2023-02-15,115475.71,45260.36,1367690591.52,3099.76,1367690591.52,348222590.18,2025-05-21 20:58:13.022291
1143,2023-02-16,148235.47,50334.78,1368885923.12,29864.69,1368885923.12,359576317.26,2025-05-21 20:58:13.022291
1144,2023-02-17,146156.06,44127.75,1370084581.45,47782.26,1370084581.45,380190425.26,2025-05-21 20:58:13.022291
1145,2023-02-18,146967.04,42575.91,1371288034.9,54036.36,1371288034.9,387447733.48,2025-05-21 20:58:13.022291
1146,2023-02-19,120926.28,34169.24,1372489563.28,47337.59,1372489563.28,381618243.12,2025-05-21 20:58:13.022291
1147,2023-02-20,135549.28,38191.39,1373687665.11,53427.73,1373687665.11,389537510.01,2025-05-21 20:58:13.022291
1148,2023-02-21,137677.47,48065.69,1374887087.41,23351.0,1374887087.41,377984444.46,2025-05-21 20:58:13.022291
1149,2023-02-22,126648.54,44794.1,1376091830.25,19551.06,1376091830.25,383780096.24,2025-05-21 20:58:13.022291
1150,2023-02-23,148311.86,43400.73,1377293825.86,53080.03,1377293825.86,382105844.4,2025-05-21 20:58:13.022291
1151,2023-02-24,128417.52,41110.26,1378492033.58,34189.14,1378492033.58,370214171.5,2025-05-21 20:58:13.022291
1152,2023-02-25,129203.6,43318.49,1379689475.74,27876.5,1379689475.74,372881203.55,2025-05-21 20:58:13.022291
1153,2023-02-26,138003.74,39707.19,1380885445.05,51647.67,1380885445.05,388285752.75,2025-05-21 20:58:13.022291
1154,2023-02-27,116697.98,44322.32,1382079952.95,7856.23,1382079952.95,387353920.59,2025-05-21 20:58:13.022291
1155,2023-02-28,139215.96,38651.81,1383274963.12,56781.92,1383274963.12,384178229.05,2025-05-21 20:58:13.022291
1156,2023-03-01,122869.07,39623.8,1384468912.82,31746.08,1384468912.82,389958264.36,2025-05-21 20:58:13.022291
1157,2023-03-02,139193.87,45761.2,1385658131.27,33054.49,1385658131.27,379647921.85,2025-05-21 20:58:13.022291
1158,2023-03-03,134047.04,52357.61,1386850389.2,4204.02,1386850389.2,382304463.07,2025-05-21 20:58:13.022291
1159,2023-03-04,117508.52,45846.51,1388044983.99,3856.34,1388044983.99,364365900.11,2025-05-21 20:58:13.022291
1160,2023-03-05,141893.76,44028.23,1389241559.75,42430.92,1389241559.75,349615866.33,2025-05-21 20:58:13.022291
1161,2023-03-06,135441.92,44125.45,1390448699.02,33504.39,1390448699.02,343635248.44,2025-05-21 20:58:13.022291
1162,2023-03-07,151040.62,31659.06,1391645768.47,95857.29,1391645768.47,360673849.51,2025-05-21 20:58:13.022291
1163,2023-03-08,137489.62,32879.2,1392848705.03,73722.14,1392848705.03,370665687.29,2025-05-21 20:58:13.022291
1164,2023-03-09,121037.06,47156.24,1394063895.37,4195.26,1394063895.37,375666542.09,2025-05-21 20:58:13.022291
1165,2023-03-10,143766.17,42959.92,1395277428.02,48488.49,1395277428.02,371748393.2,2025-05-21 20:58:13.022291
1166,2023-03-11,139956.11,42864.27,1396490733.01,43727.25,1396490733.01,383981617.1,2025-05-21 20:58:13.022291
1167,2023-03-12,128153.71,44938.63,1397702726.6,21076.19,1397702726.6,401574045.86,2025-05-21 20:58:13.022291
1168,2023-03-13,141404.39,39907.44,1398914069.74,55514.4,1398914069.74,403714810.84,2025-05-21 20:58:13.022291
1169,2023-03-14,128577.97,43197.55,1400132986.43,27445.45,1400132986.43,406157122.08,2025-05-21 20:58:13.022291
1170,2023-03-15,144899.31,47063.8,1401340284.43,36319.72,1401340284.43,391978088.09,2025-05-21 20:58:13.022291
1171,2023-03-16,139688.13,40483.96,1402543492.33,51304.3,1402543492.33,400523716.47,2025-05-21 20:58:13.022291
1172,2023-03-17,148856.38,46957.19,1403745811.16,41951.2,1403745811.16,408779547.9,2025-05-21 20:58:13.022291
1173,2023-03-18,140454.94,41004.93,1404946127.54,50590.15,1404946127.54,397912661.91,2025-05-21 20:58:13.022291
1174,2023-03-19,119159.92,44841.5,1406144525.47,9408.22,1406144525.47,383876355.32,2025-05-21 20:58:13.022291
1175,2023-03-20,134154.32,43871.47,1407336065.67,32634.21,1407336065.67,401261430.0,2025-05-21 20:58:13.022291
1176,2023-03-21,152816.0,43959.54,1408527917.73,57222.87,1408527917.73,381153171.87,2025-05-21 20:58:13.022291
1177,2023-03-22,151357.01,37845.32,1409723481.97,75658.27,1409723481.97,382519966.91,2025-05-21 20:58:13.022291
1178,2023-03-23,147344.34,38985.86,1410913712.54,66506.25,1410913712.54,377773518.12,2025-05-21 20:58:13.022291
1179,2023-03-24,133294.06,44112.13,1412107656.74,30684.97,1412107656.74,360984520.06,2025-05-21 20:58:13.022291
1180,2023-03-25,134960.55,38394.27,1413301567.02,51966.49,1413301567.02,375586730.63,2025-05-21 20:58:13.022291
1181,2023-03-26,118747.43,36630.09,1414498800.25,36229.61,1414498800.25,397354191.76,2025-05-21 20:58:13.022291
1182,2023-03-27,127076.62,40120.44,1415698507.61,35700.7,1415698507.61,386999255.82,2025-05-21 20:58:13.022291
1183,2023-03-28,124763.09,36034.1,1416894065.83,46237.12,1416894065.83,404762998.34,2025-05-21 20:58:13.022291
1184,2023-03-29,146256.85,39994.89,1418096116.16,61692.84,1418096116.16,396701725.06,2025-05-21 20:58:13.022291
1185,2023-03-30,130487.5,42344.8,1419301504.26,32834.0,1419301504.26,388664830.61,2025-05-21 20:58:13.022291
1186,2023-03-31,134998.04,42351.75,1420507637.83,38824.88,1420507637.83,390671369.15,2025-05-21 20:58:13.022291
1187,2023-04-01,153478.7,40905.09,1421713168.56,68287.97,1421713168.56,396826864.95,2025-05-21 20:58:13.022291
1188,2023-04-02,135450.85,39307.32,1422916149.5,49576.73,1422916149.5,381855496.57,2025-05-21 20:58:13.022291
1189,2023-04-03,144229.93,47661.73,1424119509.69,33434.13,1424119509.69,381523520.84,2025-05-21 20:58:13.022291
1190,2023-04-04,141093.47,33393.56,1425326214.99,76812.76,1425326214.99,384882962.7,2025-05-21 20:58:13.022291
1191,2023-04-05,150215.11,43991.86,1426529335.34,53647.28,1426529335.34,386090304.27,2025-05-21 20:58:13.022291
1192,2023-04-06,149229.84,45364.27,1427730685.0,47758.88,1427730685.0,392717498.14,2025-05-21 20:58:13.022291
1193,2023-04-07,139603.93,39150.74,1428929888.63,55636.12,1428929888.63,401381115.95,2025-05-21 20:58:13.022291
1194,2023-04-08,163118.74,44379.36,1430132256.43,69560.46,1430132256.43,402812719.15,2025-05-21 20:58:13.022291
1195,2023-04-09,129869.35,45588.35,1431340282.92,21197.97,1431340282.92,404158185.32,2025-05-21 20:58:13.022291
1196,2023-04-10,131585.47,42993.23,1432547676.88,32136.52,1432547676.88,419317165.11,2025-05-21 20:58:13.022291
1197,2023-04-11,138833.04,38836.13,1433757278.38,55656.95,1433757278.38,401791788.01,2025-05-21 20:58:13.022291
1198,2023-04-12,109387.24,46040.87,1434964638.59,-7619.93,1434964638.59,404085192.71,2025-05-21 20:58:13.022291
1199,2023-04-13,132724.9,39561.27,1436177854.02,45095.64,1436177854.02,409301778.1,2025-05-21 20:58:13.022291
1200,2023-04-14,140306.14,44366.52,1437391440.76,39186.46,1437391440.76,412860877.7,2025-05-21 20:58:13.022291
1201,2023-04-15,133992.6,47961.12,1438605237.25,18786.4,1438605237.25,415080730.87,2025-05-21 20:58:13.022291
1202,2023-04-16,127777.75,44905.15,1439819099.82,20686.51,1439819099.82,420999418.58,2025-05-21 20:58:13.022291
1203,2023-04-17,146824.48,44761.22,1441031082.33,46561.9,1441031082.33,409753515.25,2025-05-21 20:58:13.022291
1204,2023-04-18,144359.12,42212.55,1442240103.43,51770.33,1442240103.43,411779274.89,2025-05-21 20:58:13.022291
1205,2023-04-19,137360.69,42279.15,1443450338.41,42217.09,1443450338.41,431355565.04,2025-05-21 20:58:13.022291
1206,2023-04-20,141395.98,41581.16,1444653477.01,49924.11,1444653477.01,438129144.08,2025-05-21 20:58:13.022291
1207,2023-04-21,157140.87,37607.48,1445857341.69,84162.91,1445857341.69,449184146.31,2025-05-21 20:58:13.022291
1208,2023-04-22,144576.8,37808.72,1447063056.51,66740.01,1447063056.51,444243572.07,2025-05-21 20:58:13.022291
1209,2023-04-23,136225.3,39907.7,1448269029.8,48608.08,1448269029.8,434418683.61,2025-05-21 20:58:13.022291
1210,2023-04-24,120064.18,42627.18,1449475523.73,17994.98,1449475523.73,449443121.34,2025-05-21 20:58:13.022291
1211,2023-04-25,122456.92,42112.92,1450682861.55,22899.5,1450682861.55,453097989.86,2025-05-21 20:58:13.022291
1212,2023-04-26,123788.01,42534.95,1451886246.8,23267.51,1451886246.8,450336744.66,2025-05-21 20:58:13.022291
1213,2023-04-27,110157.66,43176.95,1453089450.98,2953.7,1453089450.98,454410974.5,2025-05-21 20:58:13.022291
1214,2023-04-28,124157.18,42509.46,1454290583.46,23844.71,1454290583.46,434851831.84,2025-05-21 20:58:13.022291
1215,2023-04-29,138305.56,36250.3,1455488892.05,63573.09,1455488892.05,427017033.75,2025-05-21 20:58:13.022291
1216,2023-04-30,139600.13,42034.04,1456688571.6,46020.06,1456688571.6,432314243.62,2025-05-21 20:58:13.022291
1217,2023-05-01,117405.41,44368.04,1457888431.91,8647.07,1457888431.91,417876237.67,2025-05-21 20:58:13.022291
1218,2023-05-02,117015.21,40150.07,1459088338.03,22186.71,1459088338.03,409574892.31,2025-05-21 20:58:13.022291
1219,2023-05-03,143834.96,43655.12,1460290008.91,46262.88,1460290008.91,410965918.78,2025-05-21 20:58:13.022291
1220,2023-05-04,160105.9,42659.29,1461495644.89,71276.9,1461495644.89,386374219.01,2025-05-21 20:58:13.022291
