Finance_ID,Date,Total_Assets,Total_Liabilities,Total_Equity,Revenue,Expenses,Net_Profit,Report_Date,Currency,Created_At
946,2022-08-03,1136327755.16,768958512.86,367369242.3,177228.4,133285.81,43942.59,2022-08-03,EUR,2025-05-21 20:57:55.631248
947,2022-08-04,1137518588.25,858282176.8,279236411.45,176287.84,146486.05,29801.79,2022-08-04,EUR,2025-05-21 20:57:55.631248
948,2022-08-05,1138706412.27,835208948.22,303497464.05,178008.0,145059.32,32948.68,2022-08-05,EUR,2025-05-21 20:57:55.631248
949,2022-08-06,1139911410.17,857107883.51,282803526.67,151998.2,153762.77,-1764.57,2022-08-06,EUR,2025-05-21 20:57:55.631248
950,2022-08-07,1141102001.27,832052490.36,309049510.91,179707.79,139452.07,40255.72,2022-08-07,EUR,2025-05-21 20:57:55.631248
951,2022-08-08,1142264558.53,830735579.09,311528979.44,162555.98,157933.9,4622.08,2022-08-08,EUR,2025-05-21 20:57:55.631248
952,2022-08-09,1143443343.59,781286808.88,362156534.71,153807.86,135035.51,18772.35,2022-08-09,EUR,2025-05-21 20:57:55.631248
953,2022-08-10,1144688980.6,845412433.52,299276547.07,173643.75,153698.78,19944.98,2022-08-10,EUR,2025-05-21 20:57:55.631248
954,2022-08-11,1145914376.14,769210797.66,376703578.48,178868.86,134283.8,44585.06,2022-08-11,EUR,2025-05-21 20:57:55.631248
955,2022-08-12,1147108531.19,750303503.0,396805028.19,165337.57,132360.68,32976.89,2022-08-12,EUR,2025-05-21 20:57:55.631248
956,2022-08-13,1148318407.49,846648975.61,301669431.87,182712.36,139539.68,43172.69,2022-08-13,EUR,2025-05-21 20:57:55.631248
957,2022-08-14,1149490727.78,861165229.81,288325497.97,174856.88,142021.58,32835.3,2022-08-14,EUR,2025-05-21 20:57:55.631248
958,2022-08-15,1150717830.57,891929170.33,258788660.24,177614.89,147035.05,30579.84,2022-08-15,EUR,2025-05-21 20:57:55.631248
959,2022-08-16,1151936198.29,844736268.25,307199930.04,181406.85,117580.87,63825.98,2022-08-16,EUR,2025-05-21 20:57:55.631248
960,2022-08-17,1153105754.24,815372993.25,337732760.99,180174.87,118873.75,61301.11,2022-08-17,EUR,2025-05-21 20:57:55.631248
961,2022-08-18,1154307194.68,842640846.51,311666348.17,204011.86,155430.96,48580.9,2022-08-18,EUR,2025-05-21 20:57:55.631248
962,2022-08-19,1155494676.87,800971825.66,354522851.21,186063.07,157502.83,28560.25,2022-08-19,EUR,2025-05-21 20:57:55.631248
963,2022-08-20,1156681694.61,789768818.84,366912875.77,181637.06,133206.05,48431.01,2022-08-20,EUR,2025-05-21 20:57:55.631248
964,2022-08-21,1157864170.01,830219831.88,327644338.12,184641.85,144960.67,39681.18,2022-08-21,EUR,2025-05-21 20:57:55.631248
965,2022-08-22,1159049788.41,882261601.54,276788186.87,162106.37,136409.44,25696.93,2022-08-22,EUR,2025-05-21 20:57:55.631248
966,2022-08-23,1160269678.88,864322493.45,295947185.44,168568.92,125383.37,43185.55,2022-08-23,EUR,2025-05-21 20:57:55.631248
967,2022-08-24,1161471496.78,761895929.03,399575567.75,180812.91,141709.75,39103.16,2022-08-24,EUR,2025-05-21 20:57:55.631248
968,2022-08-25,1162696806.77,858662573.66,304034233.11,178483.22,134863.85,43619.37,2022-08-25,EUR,2025-05-21 20:57:55.631248
969,2022-08-26,1163877886.56,800163202.04,363714684.52,174627.1,122567.5,52059.61,2022-08-26,EUR,2025-05-21 20:57:55.631248
970,2022-08-27,1165082933.26,820132224.92,344950708.33,182589.23,134032.18,48557.05,2022-08-27,EUR,2025-05-21 20:57:55.631248
971,2022-08-28,1166267044.67,804768579.4,361498465.27,187221.91,146262.3,40959.61,2022-08-28,EUR,2025-05-21 20:57:55.631248
972,2022-08-29,1167446336.41,791980523.02,375465813.39,172471.29,158980.66,13490.63,2022-08-29,EUR,2025-05-21 20:57:55.631248
973,2022-08-30,1168645695.18,800330361.37,368315333.8,186394.79,149543.93,36850.86,2022-08-30,EUR,2025-05-21 20:57:55.631248
974,2022-08-31,1169832985.56,773287363.52,396545622.04,165219.83,133465.05,31754.78,2022-08-31,EUR,2025-05-21 20:57:55.631248
975,2022-09-01,1171025980.65,908231225.67,262794754.98,179413.77,129509.88,49903.89,2022-09-01,EUR,2025-05-21 20:57:55.631248
976,2022-09-02,1172240334.93,840698902.93,331541432.0,176164.32,138492.31,37672.01,2022-09-02,EUR,2025-05-21 20:57:55.631248
977,2022-09-03,1173416777.42,855543085.83,317873691.59,162603.98,136252.17,26351.81,2022-09-03,EUR,2025-05-21 20:57:55.631248
978,2022-09-04,1174626651.99,796303480.73,378323171.26,146001.91,140239.16,5762.75,2022-09-04,EUR,2025-05-21 20:57:55.631248
979,2022-09-05,1175838861.92,821602081.55,354236780.37,205628.54,139867.82,65760.72,2022-09-05,EUR,2025-05-21 20:57:55.631248
980,2022-09-06,1177058573.83,868299685.02,308758888.81,188318.35,131579.36,56738.99,2022-09-06,EUR,2025-05-21 20:57:55.631248
981,2022-09-07,1178231123.11,810803874.55,367427248.56,180533.18,142270.19,38262.99,2022-09-07,EUR,2025-05-21 20:57:55.631248
982,2022-09-08,1179434494.87,790054002.38,389380492.49,197977.75,146500.24,51477.51,2022-09-08,EUR,2025-05-21 20:57:55.631248
983,2022-09-09,1180670765.82,890987280.11,289683485.7,186402.13,141786.29,44615.84,2022-09-09,EUR,2025-05-21 20:57:55.631248
984,2022-09-10,1181861237.64,811168623.54,370692614.1,156176.48,136448.47,19728.01,2022-09-10,EUR,2025-05-21 20:57:55.631248
985,2022-09-11,1183106493.99,783275669.76,399830824.23,176561.14,139947.89,36613.24,2022-09-11,EUR,2025-05-21 20:57:55.631248
986,2022-09-12,1184289909.11,828730447.66,355559461.45,166432.97,156826.17,9606.8,2022-09-12,EUR,2025-05-21 20:57:55.631248
987,2022-09-13,1185475573.31,884373455.29,301102118.02,179974.55,132492.67,47481.88,2022-09-13,EUR,2025-05-21 20:57:55.631248
988,2022-09-14,1186705935.14,780162582.15,406543352.99,169434.54,128263.89,41170.65,2022-09-14,EUR,2025-05-21 20:57:55.631248
989,2022-09-15,1187896119.6,921379591.52,266516528.08,190201.01,148828.44,41372.57,2022-09-15,EUR,2025-05-21 20:57:55.631248
990,2022-09-16,1189119813.94,786302522.15,402817291.8,195734.97,143813.97,51921.01,2022-09-16,EUR,2025-05-21 20:57:55.631248
991,2022-09-17,1190296272.63,892262017.85,298034254.78,190386.64,120759.42,69627.22,2022-09-17,EUR,2025-05-21 20:57:55.631248
992,2022-09-18,1191501843.0,876598240.29,314903602.72,155706.58,133728.22,21978.36,2022-09-18,EUR,2025-05-21 20:57:55.631248
993,2022-09-19,1192706156.88,871344478.56,321361678.32,152786.66,118718.73,34067.93,2022-09-19,EUR,2025-05-21 20:57:55.631248
994,2022-09-20,1193947231.8,831249345.63,362697886.17,182252.34,146474.4,35777.95,2022-09-20,EUR,2025-05-21 20:57:55.631248
995,2022-09-21,1195118877.37,898893902.51,296224974.86,177133.78,144879.45,32254.33,2022-09-21,EUR,2025-05-21 20:57:55.631248
996,2022-09-22,1196330502.35,867728222.8,328602279.55,180160.08,121286.48,58873.6,2022-09-22,EUR,2025-05-21 20:57:55.631248
997,2022-09-23,1197537699.84,838352457.53,359185242.32,179709.74,130968.39,48741.35,2022-09-23,EUR,2025-05-21 20:57:55.631248
998,2022-09-24,1198748556.6,787086022.31,411662534.29,180123.21,139530.99,40592.22,2022-09-24,EUR,2025-05-21 20:57:55.631248
999,2022-09-25,1199948440.13,859598535.42,340349904.7,140673.42,134972.21,5701.21,2022-09-25,EUR,2025-05-21 20:57:55.631248
1000,2022-09-26,1201131253.96,879158113.32,321973140.64,216504.77,149283.07,67221.69,2022-09-26,EUR,2025-05-21 20:57:55.631248
1001,2022-09-27,1202341184.81,809032171.1,393309013.71,183183.57,163366.83,19816.74,2022-09-27,EUR,2025-05-21 20:57:55.631248
1002,2022-09-28,1203534533.01,796273210.71,407261322.3,162929.94,161620.88,1309.06,2022-09-28,EUR,2025-05-21 20:57:55.631248
1003,2022-09-29,1204725535.53,925971688.73,278753846.8,163948.74,159232.71,4716.03,2022-09-29,EUR,2025-05-21 20:57:55.631248
1004,2022-09-30,1205947049.59,835803637.2,370143412.39,194819.86,132546.5,62273.36,2022-09-30,EUR,2025-05-21 20:57:55.631248
1005,2022-10-01,1207130286.67,801100519.35,406029767.33,186673.33,168216.21,18457.12,2022-10-01,EUR,2025-05-21 20:57:55.631248
1006,2022-10-02,1208371322.5,915399541.18,292971781.32,196048.4,143362.38,52686.02,2022-10-02,EUR,2025-05-21 20:57:55.631248
1007,2022-10-03,1209540678.59,904393698.41,305146980.18,189631.53,146174.78,43456.75,2022-10-03,EUR,2025-05-21 20:57:55.631248
1008,2022-10-04,1210754227.92,925121851.5,285632376.42,180958.87,130369.4,50589.47,2022-10-04,EUR,2025-05-21 20:57:55.631248
1009,2022-10-05,1211959546.23,933839962.74,278119583.49,207614.41,161068.32,46546.09,2022-10-05,EUR,2025-05-21 20:57:55.631248
1010,2022-10-06,1213165061.4,904755132.92,308409928.49,173636.13,140018.46,33617.67,2022-10-06,EUR,2025-05-21 20:57:55.631248
1011,2022-10-07,1214361437.83,934855500.05,279505937.78,205955.86,134730.53,71225.33,2022-10-07,EUR,2025-05-21 20:57:55.631248
1012,2022-10-08,1215588733.29,828958078.91,386630654.37,185855.07,127655.52,58199.56,2022-10-08,EUR,2025-05-21 20:57:55.631248
1013,2022-10-09,1216745662.46,821819217.57,394926444.89,194834.84,138610.52,56224.32,2022-10-09,EUR,2025-05-21 20:57:55.631248
1014,2022-10-10,1217961603.72,808857889.66,409103714.06,175640.9,147060.81,28580.09,2022-10-10,EUR,2025-05-21 20:57:55.631248
1015,2022-10-11,1219170182.17,875183657.89,343986524.28,186115.85,144382.37,41733.49,2022-10-11,EUR,2025-05-21 20:57:55.631248
1016,2022-10-12,1220366632.18,877332892.62,343033739.56,182199.91,135782.28,46417.63,2022-10-12,EUR,2025-05-21 20:57:55.631248
1017,2022-10-13,1221553879.84,935690108.43,285863771.41,178488.27,149566.23,28922.04,2022-10-13,EUR,2025-05-21 20:57:55.631248
1018,2022-10-14,1222777012.8,836024293.09,386752719.71,191692.69,120754.67,70938.02,2022-10-14,EUR,2025-05-21 20:57:55.631248
1019,2022-10-15,1223949215.13,880649004.53,343300210.6,184563.45,146117.9,38445.55,2022-10-15,EUR,2025-05-21 20:57:55.631248
1020,2022-10-16,1225148454.95,939867322.1,285281132.86,185666.79,124083.58,61583.21,2022-10-16,EUR,2025-05-21 20:57:55.631248
1021,2022-10-17,1226368986.87,929719688.17,296649298.7,157773.45,143511.01,14262.44,2022-10-17,EUR,2025-05-21 20:57:55.631248
1022,2022-10-18,1227558255.49,953069883.11,274488372.38,180478.54,142785.83,37692.71,2022-10-18,EUR,2025-05-21 20:57:55.631248
1023,2022-10-19,1228720457.23,891116288.61,337604168.61,171261.29,110800.04,60461.26,2022-10-19,EUR,2025-05-21 20:57:55.631248
1024,2022-10-20,1229918074.58,942245275.03,287672799.55,177931.01,158344.1,19586.91,2022-10-20,EUR,2025-05-21 20:57:55.631248
1025,2022-10-21,1231123220.26,898639240.41,332483979.85,184564.98,133807.43,50757.55,2022-10-21,EUR,2025-05-21 20:57:55.631248
1026,2022-10-22,1232341984.79,855242467.8,377099516.99,176844.82,127703.03,49141.79,2022-10-22,EUR,2025-05-21 20:57:55.631248
1027,2022-10-23,1233568574.83,870889349.41,362679225.42,194652.11,119501.82,75150.28,2022-10-23,EUR,2025-05-21 20:57:55.631248
1028,2022-10-24,1234752574.92,914729101.05,320023473.88,196093.0,133944.58,62148.42,2022-10-24,EUR,2025-05-21 20:57:55.631248
1029,2022-10-25,1235971626.1,900100136.13,335871489.96,194331.82,129804.98,64526.84,2022-10-25,EUR,2025-05-21 20:57:55.631248
1030,2022-10-26,1237167630.54,931056271.34,306111359.19,174809.57,132466.74,42342.83,2022-10-26,EUR,2025-05-21 20:57:55.631248
1031,2022-10-27,1238380828.61,900101529.97,338279298.64,155726.29,133265.33,22460.96,2022-10-27,EUR,2025-05-21 20:57:55.631248
1032,2022-10-28,1239570629.59,922966640.97,316603988.62,189934.7,146275.4,43659.3,2022-10-28,EUR,2025-05-21 20:57:55.631248
1033,2022-10-29,1240754104.84,901093106.95,339660997.88,193842.44,137470.39,56372.05,2022-10-29,EUR,2025-05-21 20:57:55.631248
1034,2022-10-30,1241935032.23,890050001.51,351885030.72,174391.13,128980.78,45410.35,2022-10-30,EUR,2025-05-21 20:57:55.631248
1035,2022-10-31,1243114845.31,808227127.8,434887717.51,177765.26,145072.68,32692.58,2022-10-31,EUR,2025-05-21 20:57:55.631248
1036,2022-11-01,1244346398.63,942310528.31,302035870.32,188788.4,149910.12,38878.28,2022-11-01,EUR,2025-05-21 20:57:55.631248
1037,2022-11-02,1245568151.29,817484750.4,428083400.89,164343.92,140915.19,23428.72,2022-11-02,EUR,2025-05-21 20:57:55.631248
1038,2022-11-03,1246788017.32,943189633.11,303598384.21,191548.66,151648.41,39900.24,2022-11-03,EUR,2025-05-21 20:57:55.631248
1039,2022-11-04,1247998238.68,829852729.17,418145509.5,164306.38,138873.17,25433.21,2022-11-04,EUR,2025-05-21 20:57:55.631248
1040,2022-11-05,1249208190.41,938490794.25,310717396.16,188084.49,150325.19,37759.3,2022-11-05,EUR,2025-05-21 20:57:55.631248
1041,2022-11-06,1250453645.86,953047344.0,297406301.86,181895.98,139640.07,42255.91,2022-11-06,EUR,2025-05-21 20:57:55.631248
1042,2022-11-07,1251644109.98,911738007.62,339906102.36,182820.68,137909.35,44911.33,2022-11-07,EUR,2025-05-21 20:57:55.631248
1043,2022-11-08,1252867488.45,883456358.95,369411129.51,177706.9,141957.94,35748.96,2022-11-08,EUR,2025-05-21 20:57:55.631248
1044,2022-11-09,1254043722.56,938424662.73,315619059.83,160981.94,141093.64,19888.3,2022-11-09,EUR,2025-05-21 20:57:55.631248
1045,2022-11-10,1255241181.65,976316048.31,278925133.34,196795.65,144799.4,51996.25,2022-11-10,EUR,2025-05-21 20:57:55.631248
1046,2022-11-11,1256435583.79,866159506.33,390276077.46,199025.89,139379.83,59646.06,2022-11-11,EUR,2025-05-21 20:57:55.631248
1047,2022-11-12,1257642665.29,958610788.21,299031877.08,194709.55,114870.94,79838.62,2022-11-12,EUR,2025-05-21 20:57:55.631248
1048,2022-11-13,1258867433.0,921064134.96,337803298.04,177318.65,129795.6,47523.05,2022-11-13,EUR,2025-05-21 20:57:55.631248
1049,2022-11-14,1260053944.48,850714070.85,409339873.63,176921.62,137047.49,39874.13,2022-11-14,EUR,2025-05-21 20:57:55.631248
1050,2022-11-15,1261232140.94,825603785.29,435628355.66,154210.73,143603.35,10607.38,2022-11-15,EUR,2025-05-21 20:57:55.631248
1051,2022-11-16,1262437854.09,888484343.63,373953510.46,182494.53,125018.15,57476.38,2022-11-16,EUR,2025-05-21 20:57:55.631248
1052,2022-11-17,1263632845.18,875938476.01,387694369.17,155123.2,145377.55,9745.65,2022-11-17,EUR,2025-05-21 20:57:55.631248
1053,2022-11-18,1264839417.26,964481501.75,300357915.51,169384.07,129704.98,39679.09,2022-11-18,EUR,2025-05-21 20:57:55.631248
1054,2022-11-19,1266039540.7,887367924.43,378671616.27,185994.57,138233.95,47760.62,2022-11-19,EUR,2025-05-21 20:57:55.631248
1055,2022-11-20,1267248414.63,836968813.66,430279600.97,167447.0,123376.32,44070.68,2022-11-20,EUR,2025-05-21 20:57:55.631248
1056,2022-11-21,1268441853.57,982829960.9,285611892.67,186074.05,139875.91,46198.14,2022-11-21,EUR,2025-05-21 20:57:55.631248
1057,2022-11-22,1269638252.9,852838260.51,416799992.4,185639.76,150799.04,34840.72,2022-11-22,EUR,2025-05-21 20:57:55.631248
1058,2022-11-23,1270831141.5,975541900.47,295289241.03,153649.35,127460.31,26189.04,2022-11-23,EUR,2025-05-21 20:57:55.631248
1059,2022-11-24,1272020923.57,846764591.5,425256332.06,168281.32,147558.38,20722.94,2022-11-24,EUR,2025-05-21 20:57:55.631248
1060,2022-11-25,1273207484.26,961467986.5,311739497.76,196051.77,132431.86,63619.9,2022-11-25,EUR,2025-05-21 20:57:55.631248
1061,2022-11-26,1274361588.41,963509966.64,310851621.77,206215.67,156644.24,49571.43,2022-11-26,EUR,2025-05-21 20:57:55.631248
1062,2022-11-27,1275566951.51,846330870.59,429236080.92,174122.69,128789.61,45333.08,2022-11-27,EUR,2025-05-21 20:57:55.631248
1063,2022-11-28,1276770923.08,958329308.96,318441614.12,173629.37,136761.54,36867.83,2022-11-28,EUR,2025-05-21 20:57:55.631248
1064,2022-11-29,1277983890.47,909187109.72,368796780.75,182371.7,165488.44,16883.26,2022-11-29,EUR,2025-05-21 20:57:55.631248
1065,2022-11-30,1279163053.75,921379563.87,357783489.88,172677.19,147912.69,24764.5,2022-11-30,EUR,2025-05-21 20:57:55.631248
1066,2022-12-01,1280369249.09,928475396.57,351893852.51,151913.28,147545.25,4368.03,2022-12-01,EUR,2025-05-21 20:57:55.631248
1067,2022-12-02,1281539340.27,922878969.08,358660371.19,171451.04,136737.69,34713.35,2022-12-02,EUR,2025-05-21 20:57:55.631248
1068,2022-12-03,1282752035.18,900933226.78,381818808.4,181248.93,141758.38,39490.55,2022-12-03,EUR,2025-05-21 20:57:55.631248
1069,2022-12-04,1283938060.09,841955626.31,441982433.78,177568.99,145528.88,32040.1,2022-12-04,EUR,2025-05-21 20:57:55.631248
1070,2022-12-05,1285139123.65,984704001.29,300435122.36,184861.76,147383.33,37478.43,2022-12-05,EUR,2025-05-21 20:57:55.631248
1071,2022-12-06,1286356770.59,923812408.81,362544361.78,180467.79,154347.39,26120.4,2022-12-06,EUR,2025-05-21 20:57:55.631248
1072,2022-12-07,1287536499.86,972452829.11,315083670.75,210431.23,153953.6,56477.63,2022-12-07,EUR,2025-05-21 20:57:55.631248
1073,2022-12-08,1288742824.24,881457711.54,407285112.7,166823.55,153266.15,13557.4,2022-12-08,EUR,2025-05-21 20:57:55.631248
1074,2022-12-09,1289927940.37,987116211.65,302811728.72,193921.71,132269.07,61652.63,2022-12-09,EUR,2025-05-21 20:57:55.631248
1075,2022-12-10,1291128857.67,952549416.5,338579441.17,172535.49,149737.16,22798.33,2022-12-10,EUR,2025-05-21 20:57:55.631248
1076,2022-12-11,1292294797.04,909773845.52,382520951.52,178442.05,119817.14,58624.91,2022-12-11,EUR,2025-05-21 20:57:55.631248
1077,2022-12-12,1293521755.3,890795592.88,402726162.42,158955.13,140328.13,18627.0,2022-12-12,EUR,2025-05-21 20:57:55.631248
1078,2022-12-13,1294705417.76,916695265.91,378010151.85,184649.17,148378.06,36271.11,2022-12-13,EUR,2025-05-21 20:57:55.631248
1079,2022-12-14,1295921409.14,956125315.17,339796093.97,184059.24,133357.07,50702.17,2022-12-14,EUR,2025-05-21 20:57:55.631248
1080,2022-12-15,1297123709.57,872628810.12,424494899.45,170312.86,141129.71,29183.15,2022-12-15,EUR,2025-05-21 20:57:55.631248
1081,2022-12-16,1298331975.71,912814941.32,385517034.4,165512.06,138520.98,26991.08,2022-12-16,EUR,2025-05-21 20:57:55.631248
1082,2022-12-17,1299523132.1,1000692572.08,298830560.02,159977.55,150719.82,9257.73,2022-12-17,EUR,2025-05-21 20:57:55.631248
1083,2022-12-18,1300727934.94,875916763.09,424811171.85,184678.05,131967.36,52710.68,2022-12-18,EUR,2025-05-21 20:57:55.631248
1084,2022-12-19,1301912558.87,973143592.18,328768966.69,156500.63,115786.68,40713.96,2022-12-19,EUR,2025-05-21 20:57:55.631248
1085,2022-12-20,1303092239.87,968884423.64,334207816.23,203427.09,140581.28,62845.81,2022-12-20,EUR,2025-05-21 20:57:55.631248
1086,2022-12-21,1304273632.04,982735616.27,321538015.77,179051.51,127910.95,51140.57,2022-12-21,EUR,2025-05-21 20:57:55.631248
1087,2022-12-22,1305489326.4,941917172.18,363572154.22,173810.71,169287.29,4523.42,2022-12-22,EUR,2025-05-21 20:57:55.631248
1088,2022-12-23,1306680714.44,852678252.78,454002461.67,186691.04,129259.64,57431.4,2022-12-23,EUR,2025-05-21 20:57:55.631248
1089,2022-12-24,1307893782.5,910131466.62,397762315.89,168920.01,152513.59,16406.42,2022-12-24,EUR,2025-05-21 20:57:55.631248
1090,2022-12-25,1309097093.11,983401784.52,325695308.59,174030.38,148891.38,25138.99,2022-12-25,EUR,2025-05-21 20:57:55.631248
1091,2022-12-26,1310256360.23,889338634.51,420917725.71,185733.05,147843.09,37889.96,2022-12-26,EUR,2025-05-21 20:57:55.631248
1092,2022-12-27,1311435116.61,933904345.65,377530770.96,168235.44,149549.77,18685.68,2022-12-27,EUR,2025-05-21 20:57:55.631248
1093,2022-12-28,1312634302.48,1007675032.34,304959270.14,187086.75,121601.58,65485.17,2022-12-28,EUR,2025-05-21 20:57:55.631248
1094,2022-12-29,1313875999.22,854925824.6,458950174.62,153987.06,131849.07,22137.99,2022-12-29,EUR,2025-05-21 20:57:55.631248
1095,2022-12-30,1315080233.15,876337080.57,438743152.58,188259.32,130714.82,57544.5,2022-12-30,EUR,2025-05-21 20:57:55.631248
1096,2022-12-31,1316287212.85,925873417.37,390413795.48,194660.09,145099.16,49560.93,2022-12-31,EUR,2025-05-21 20:57:55.631248
1097,2023-01-01,1317486790.92,963880239.2,353606551.71,181973.8,150576.42,31397.38,2023-01-01,EUR,2025-05-21 20:57:55.631248
1098,2023-01-02,1318688378.45,945271085.04,373417293.41,138674.86,127808.01,10866.85,2023-01-02,EUR,2025-05-21 20:57:55.631248
1099,2023-01-03,1319899137.15,1027482178.24,292416958.91,203163.09,148000.37,55162.72,2023-01-03,EUR,2025-05-21 20:57:55.631248
1100,2023-01-04,1321065057.51,977861967.66,343203089.85,165526.3,134823.61,30702.69,2023-01-04,EUR,2025-05-21 20:57:55.631248
1101,2023-01-05,1322286594.72,983680470.32,338606124.41,198680.44,141185.1,57495.34,2023-01-05,EUR,2025-05-21 20:57:55.631248
1102,2023-01-06,1323480363.38,865599750.13,457880613.25,185990.31,150541.93,35448.39,2023-01-06,EUR,2025-05-21 20:57:55.631248
1103,2023-01-07,1324660155.44,948988284.71,375671870.73,169161.5,140875.74,28285.76,2023-01-07,EUR,2025-05-21 20:57:55.631248
1104,2023-01-08,1325888050.54,868808877.17,457079173.36,164832.34,143411.2,21421.15,2023-01-08,EUR,2025-05-21 20:57:55.631248
1105,2023-01-09,1327094339.82,1034061891.0,293032448.83,208604.38,129773.91,78830.47,2023-01-09,EUR,2025-05-21 20:57:55.631248
1106,2023-01-10,1328303386.6,958375188.73,369928197.87,181678.29,139649.26,42029.03,2023-01-10,EUR,2025-05-21 20:57:55.631248
1107,2023-01-11,1329488101.73,1027172105.65,302315996.08,188402.94,131624.56,56778.38,2023-01-11,EUR,2025-05-21 20:57:55.631248
1108,2023-01-12,1330698854.56,874238822.84,456460031.72,215119.72,126128.17,88991.55,2023-01-12,EUR,2025-05-21 20:57:55.631248
1109,2023-01-13,1331882686.69,957483037.56,374399649.13,182461.14,143145.64,39315.49,2023-01-13,EUR,2025-05-21 20:57:55.631248
1110,2023-01-14,1333078339.06,919302129.1,413776209.95,173309.08,143561.8,29747.28,2023-01-14,EUR,2025-05-21 20:57:55.631248
1111,2023-01-15,1334282686.72,987241990.14,347040696.58,182142.93,158923.81,23219.11,2023-01-15,EUR,2025-05-21 20:57:55.631248
1112,2023-01-16,1335494981.66,965769944.93,369725036.73,171731.63,146971.75,24759.89,2023-01-16,EUR,2025-05-21 20:57:55.631248
1113,2023-01-17,1336712113.11,906679808.85,430032304.26,204005.54,128578.26,75427.28,2023-01-17,EUR,2025-05-21 20:57:55.631248
1114,2023-01-18,1337908445.95,907393512.56,430514933.39,171227.49,137110.88,34116.61,2023-01-18,EUR,2025-05-21 20:57:55.631248
1115,2023-01-19,1339122060.77,891815756.59,447306304.18,167990.69,147874.19,20116.5,2023-01-19,EUR,2025-05-21 20:57:55.631248
1116,2023-01-20,1340312495.91,981493252.12,358819243.79,180223.26,148606.28,31616.99,2023-01-20,EUR,2025-05-21 20:57:55.631248
1117,2023-01-21,1341508785.93,1037600437.54,303908348.39,176327.02,134046.85,42280.16,2023-01-21,EUR,2025-05-21 20:57:55.631248
1118,2023-01-22,1342695107.47,875246067.68,467449039.79,172484.7,134152.85,38331.84,2023-01-22,EUR,2025-05-21 20:57:55.631248
1119,2023-01-23,1343906063.96,1008873942.67,335032121.29,190782.32,131376.93,59405.39,2023-01-23,EUR,2025-05-21 20:57:55.631248
1120,2023-01-24,1345075020.76,999674207.42,345400813.33,165888.71,128634.77,37253.94,2023-01-24,EUR,2025-05-21 20:57:55.631248
1121,2023-01-25,1346270077.2,973642520.72,372627556.48,198848.5,153853.0,44995.5,2023-01-25,EUR,2025-05-21 20:57:55.631248
1122,2023-01-26,1347449365.54,924805459.73,422643905.81,198094.26,135660.35,62433.91,2023-01-26,EUR,2025-05-21 20:57:55.631248
1123,2023-01-27,1348645769.55,917155139.23,431490630.31,157072.92,151646.28,5426.64,2023-01-27,EUR,2025-05-21 20:57:55.631248
1124,2023-01-28,1349819062.77,1003621151.46,346197911.31,155891.65,138071.6,17820.05,2023-01-28,EUR,2025-05-21 20:57:55.631248
1125,2023-01-29,1350993917.66,1049307990.43,301685927.24,160244.43,136690.6,23553.82,2023-01-29,EUR,2025-05-21 20:57:55.631248
1126,2023-01-30,1352176195.26,949045498.81,403130696.45,178083.17,137408.46,40674.71,2023-01-30,EUR,2025-05-21 20:57:55.631248
1127,2023-01-31,1353396656.72,931331649.01,422065007.71,168999.74,158459.51,10540.23,2023-01-31,EUR,2025-05-21 20:57:55.631248
1128,2023-02-01,1354586236.27,953913963.7,400672272.57,174076.62,143580.36,30496.26,2023-02-01,EUR,2025-05-21 20:57:55.631248
1129,2023-02-02,1355782508.74,990913840.19,364868668.55,182627.52,144436.38,38191.14,2023-02-02,EUR,2025-05-21 20:57:55.631248
1130,2023-02-03,1356953113.86,968775629.14,388177484.72,154563.58,125815.86,28747.71,2023-02-03,EUR,2025-05-21 20:57:55.631248
1131,2023-02-04,1358141030.3,1051782309.14,306358721.16,179532.77,126220.49,53312.29,2023-02-04,EUR,2025-05-21 20:57:55.631248
1132,2023-02-05,1359336461.13,930313503.66,429022957.47,170833.57,141203.36,29630.21,2023-02-05,EUR,2025-05-21 20:57:55.631248
1133,2023-02-06,1360575221.36,1025722876.17,334852345.2,168976.83,129820.61,39156.21,2023-02-06,EUR,2025-05-21 20:57:55.631248
1134,2023-02-07,1361768004.46,961119974.67,400648029.79,193528.68,149832.34,43696.34,2023-02-07,EUR,2025-05-21 20:57:55.631248
1135,2023-02-08,1362955179.26,892481961.75,470473217.51,188681.86,160619.26,28062.6,2023-02-08,EUR,2025-05-21 20:57:55.631248
1136,2023-02-09,1364127763.5,1029321185.08,334806578.41,162174.34,139483.7,22690.65,2023-02-09,EUR,2025-05-21 20:57:55.631248
1137,2023-02-10,1365305795.95,1042027733.28,323278062.67,187167.97,145418.26,41749.7,2023-02-10,EUR,2025-05-21 20:57:55.631248
1138,2023-02-11,1366470002.28,993766166.86,372703835.42,199175.68,110726.13,88449.55,2023-02-11,EUR,2025-05-21 20:57:55.631248
1139,2023-02-12,1367679447.88,1016119192.04,351560255.84,172396.33,156127.56,16268.78,2023-02-12,EUR,2025-05-21 20:57:55.631248
1140,2023-02-13,1368876830.61,1065144404.6,303732426.01,145895.43,149690.01,-3794.58,2023-02-13,EUR,2025-05-21 20:57:55.631248
1141,2023-02-14,1370093421.65,932072348.38,438021073.27,166514.51,153548.01,12966.5,2023-02-14,EUR,2025-05-21 20:57:55.631248
