History_ID,Client_ID,Type_Client,Transaction_ID,Credit_Amount,Payment_Amount,Outstanding_Balance,Interest_Rate,Payment_Status,Late_Payment_Fees,Transaction_Date,Payment_Due_Date,Last_Payment_Date,Credit_Score,Created_At
240ce731-ebf8-4083-9bd9-fe2adba22bbc,830,Individual,54624cf9-7dfc-479f-a71a-eb1310a78510,29605.37,2666.21,26939.16,8.07,OVERDUE,538.78,2023-10-17,2023-11-16,2023-11-26,510,2025-05-15
cc9b9488-d33a-49b4-80d7-5b81bc32f485,831,Individual,2632e0d3-36d2-4f27-b017-0994c5911d99,36474.63,3387.89,2595.73,11.46,OVERDUE,51.91,2024-08-08,2024-09-07,2024-09-27,471,2025-05-15
38c982d0-dda3-4c13-89ff-a4c924eba1c7,833,Individual,296e3185-eb29-44bc-9017-b0eea269fca4,27726.84,2550.41,27726.84,10.38,OVERDUE,554.54,2022-03-25,2022-04-24,2022-05-07,498,2025-05-15
9991648f-9235-44c7-998d-d41565952b3a,833,Individual,70a75bc6-992e-4655-9dc5-1d9febb46d13,28157.18,2502.0,18149.18,6.63,OVERDUE,362.98,2023-01-04,2023-02-03,2023-03-10,388,2025-05-15
ce705b23-e1eb-4e0d-a27a-760eaf70961e,834,Individual,d7ceeb60-0a3d-428f-ad75-cb270b902783,27621.64,2540.96,9834.92,10.39,OVERDUE,196.7,2024-09-28,2024-10-28,2024-12-06,777,2025-05-15
8e571ee3-3fc1-4dd6-a262-abf482eac4c3,834,Individual,e4f9a35c-2b27-409c-931b-e3a5d34930a6,47409.19,4409.84,20950.15,11.62,OVERDUE,419.0,2024-09-26,2024-10-26,2024-11-14,723,2025-05-15
5a03fb0d-72d9-499a-952b-2d8828391137,835,Individual,4769064c-2c0d-4a10-a42a-bf455bdde02e,37943.94,3307.45,1561.99,4.6,OVERDUE,31.24,2022-09-25,2022-10-25,2022-11-18,474,2025-05-15
a46f5b7d-de42-46b6-8cba-85f8b1c9dbb1,836,Individual,899683db-e693-47cf-906d-b120074dfbdb,7463.02,664.77,3474.4,6.89,OVERDUE,69.49,2023-06-02,2023-07-02,2023-07-06,434,2025-05-15
1acd46e2-36bc-4408-8bbe-0c78d96ea90a,837,Empresa,4118d518-0bba-4b9a-8aed-856400915e03,23785.22,2157.12,2214.02,8.83,OVERDUE,44.28,2025-03-01,2025-03-31,2025-04-30,782,2025-05-15
92fb2d90-32eb-4b86-831a-465c7a5f3808,837,Empresa,2d140906-535f-4e0d-b3c0-f642f6e58415,20378.97,1813.56,2243.37,6.79,OVERDUE,44.87,2024-12-26,2025-01-25,2025-02-08,321,2025-05-15
2001cea7-418a-411a-96cf-e1888e0bc383,838,Empresa,eb1be47c-e783-4915-a866-fa1907f9d709,14018.0,1244.68,7794.6,6.55,OVERDUE,155.89,2020-04-17,2020-05-17,2020-06-24,519,2025-05-15
ab526b3c-39f2-419b-9604-4c18cb50b939,839,Empresa,b7b1898f-4eee-4b32-a0b1-3ee358dc3664,42558.48,3885.59,0.0,9.56,PAID,0.0,2023-04-11,2023-05-11,2023-05-26,347,2025-05-15
06361f4f-82b5-48c7-8548-0ee38e832d27,840,Empresa,a0cdeb4e-5629-4b3d-80c1-debe55d0a180,37680.01,3337.82,14315.27,6.3,OVERDUE,286.31,2025-04-07,2025-05-07,2025-06-02,628,2025-05-15
46979aa8-769f-4b7f-b8f8-19ecc947b57f,842,Individual,6f404009-0259-43fd-929f-6ec2cc43f2a4,37942.26,3446.11,24157.82,8.99,OVERDUE,483.16,2024-01-08,2024-02-07,2024-02-25,518,2025-05-15
7759a68f-f505-4536-87fd-f52ca1490d62,844,Individual,241d962f-3630-4712-9ae5-1c259101deab,47702.93,4377.14,0.0,10.11,PAID,0.0,2023-08-03,2023-09-02,2023-09-29,336,2025-05-15
3f2b5db9-c7b5-4c01-812b-14a8bd2ae8f9,845,Individual,9147b6ec-c561-4930-86ab-d0bdf91a2a49,1227.35,106.92,158.15,4.54,OVERDUE,3.16,2024-11-01,2024-12-01,2024-12-12,560,2025-05-15
b6645bd6-55a9-417d-be7c-581ff1829656,847,Individual,d2023c5b-d82e-4b6f-b632-a16a09b1c142,30430.53,2823.7,0.0,11.35,PAID,0.0,2023-10-25,2023-11-24,2023-12-31,315,2025-05-15
c09853b0-2fbf-443d-96e9-285a432d1318,848,Individual,2e5421af-6e5d-453a-995a-f9d95a66001c,48814.68,4234.27,44580.41,4.09,OVERDUE,891.61,2021-06-17,2021-07-17,2021-07-25,648,2025-05-15
037df1e9-726e-41b1-bb1d-dfe4cf2e7b3a,848,Individual,1b57a547-abe7-4387-b461-ef428942f4fd,31755.07,2932.05,2434.57,10.8,OVERDUE,48.69,2024-03-10,2024-04-09,2024-04-28,525,2025-05-15
436924e6-2bdf-48a1-be69-217fa30ed5a3,849,Empresa,d4c4ead0-ddea-42a0-8a1d-37ba2f316a67,8511.14,735.08,4835.74,3.64,OVERDUE,96.71,2024-10-03,2024-11-02,2024-11-28,543,2025-05-15
b6572370-f9cb-4930-8973-5ba3ee402177,849,Empresa,76866d8f-cd35-4e13-a1ae-ded8d8fe1dbc,4613.22,423.95,2493.47,10.28,OVERDUE,49.87,2022-06-08,2022-07-08,2022-08-12,595,2025-05-15
24584379-d415-4718-9a26-b89997e760f8,850,Individual,8b9178fb-ba93-44df-956a-ecbaa39bb43e,6918.41,605.82,5100.95,5.08,OVERDUE,102.02,2023-09-11,2023-10-11,2023-11-06,380,2025-05-15
21cb70b5-c2b7-499f-94c1-d3509cd21209,851,Individual,f8af9f1e-ebed-4ef3-954e-5aeb60566ffe,2552.28,223.22,2329.06,4.95,OVERDUE,46.58,2024-09-06,2024-10-06,2024-11-06,707,2025-05-15
7be70be5-3731-4214-b372-2bf9862d32a2,852,Individual,549622b6-b3a3-44ed-86a2-2b0235803784,9931.85,874.58,5558.95,5.67,OVERDUE,111.18,2025-01-18,2025-02-17,2025-03-13,754,2025-05-15
7e021490-7bc3-4551-abf1-970401dad471,853,Empresa,f343622e-8278-401b-9277-65da85c05090,6737.07,623.01,4245.03,10.97,OVERDUE,84.9,2023-10-18,2023-11-17,2023-12-13,317,2025-05-15
4529bb23-ef02-4dde-b88c-708386c7f6f4,854,Individual,e84e344f-60ac-40de-a1cc-fcaaaef21f41,13156.0,1120.23,1953.7,2.18,OVERDUE,39.07,2024-07-16,2024-08-15,2024-08-17,776,2025-05-15
02535b54-e8a6-4206-abaf-553559b3696e,856,Individual,524e04e2-4663-4437-993f-ce4cea0ece40,49263.95,4356.58,23124.47,6.12,OVERDUE,462.49,2023-12-10,2024-01-09,2024-01-22,718,2025-05-15
6659c7d9-4d8f-49d9-b6f1-7f2b582dd7c7,856,Individual,4f486ae8-76ef-4093-803b-375619d0d87b,32845.58,2842.78,1575.0,3.86,OVERDUE,31.5,2020-10-24,2020-11-23,2020-12-03,749,2025-05-15
6caaab72-49f0-4c1d-ac5d-b98df1c3346f,857,Individual,0fd194e2-7465-423a-8112-e86c1fecc8cc,9007.28,810.51,902.18,7.98,OVERDUE,18.04,2023-05-30,2023-06-29,2023-07-31,601,2025-05-15
e1c09a71-929b-4726-873d-a433502e3ca6,857,Individual,b56a47ce-f1cd-4f74-af31-3c7fd570d0f1,20014.03,1776.25,20014.03,6.5,OVERDUE,400.28,2023-02-09,2023-03-11,2023-03-10,345,2025-05-15
90dd9f9d-0751-4c5a-9620-9f3067bc5cbf,857,Individual,73bfada2-18c5-419b-a38c-7ed8096383f8,9089.4,798.28,308.32,5.39,OVERDUE,6.17,2025-02-17,2025-03-19,2025-04-10,691,2025-05-15
baa544d5-28eb-424b-9fe6-37a76fd11498,858,Individual,cf80fd8b-55b6-4e63-a4df-36a96df0fa2b,5880.52,519.84,2761.48,6.08,OVERDUE,55.23,2025-02-01,2025-03-03,2025-03-02,698,2025-05-15
2b7d4cd7-c853-4de9-92a5-c1adef3080fd,858,Individual,2317d23a-d53a-4746-b125-7f21db43d3c0,9115.49,807.78,9115.49,6.34,OVERDUE,182.31,2025-03-09,2025-04-08,2025-05-09,552,2025-05-15
de2b35eb-6edf-41e2-b355-df1472766de7,859,Individual,97becb9f-cf32-43e4-ac18-53bfd3c306b5,16209.43,1402.93,12000.64,3.86,OVERDUE,240.01,2025-01-08,2025-02-07,2025-02-17,724,2025-05-15
d1c107e3-7dee-4298-8207-37ff7a08dec9,859,Individual,17f9b8c5-f8d9-44bb-8931-5ed84297a24b,29416.17,2516.31,24383.55,2.65,OVERDUE,487.67,2023-12-25,2024-01-24,2024-01-27,714,2025-05-15
24e77775-3c62-4a1d-b57a-52effcf171e2,859,Individual,795ba220-9571-4c17-a610-84f9213a5d7c,46380.25,4013.44,14272.73,3.84,OVERDUE,285.45,2024-06-03,2024-07-03,2024-07-04,568,2025-05-15
b816e494-a52c-442e-8218-23d96342f0b3,860,Empresa,e1adce49-aa8e-446f-9145-e24f1e888b33,47441.55,4415.62,16532.21,11.69,OVERDUE,330.64,2022-03-05,2022-04-04,2022-04-11,717,2025-05-15
eb561c11-4aca-464c-9301-02dde02fc844,861,Individual,c562a47c-bb66-49e9-a60b-d15f85a835e3,22410.81,1929.76,20481.05,3.33,OVERDUE,409.62,2024-01-18,2024-02-17,2024-03-07,504,2025-05-15
8d37e4e9-9a90-46d1-a523-61b773863550,861,Individual,79c3cdc7-585b-49f5-b886-ba043d3938d8,14738.93,1287.94,14738.93,4.86,OVERDUE,294.78,2024-09-02,2024-10-02,2024-10-24,843,2025-05-15
064a3186-91fc-494d-a057-2b7c3dfe88f0,862,Individual,242d46b9-2a0e-4c4b-9e9e-b38106162a05,3928.39,352.25,3576.14,7.6,OVERDUE,71.52,2024-01-10,2024-02-09,2024-03-17,625,2025-05-15
79bf30de-83f3-44fc-8004-a957b37ac426,862,Individual,070fbe71-d042-4388-b8d7-7f61682d8f01,27652.4,2473.74,7862.48,7.35,OVERDUE,157.25,2022-03-23,2022-04-22,2022-05-09,372,2025-05-15
d1bca2e5-9696-4b56-ab7f-26afdab8cfee,863,Individual,ecb72fc0-8d44-4b53-97ad-aedc856a5ce9,42650.25,3845.99,27266.29,8.21,OVERDUE,545.33,2022-11-21,2022-12-21,2023-01-20,460,2025-05-15
35b845bf-40a6-4838-9c9e-447e48beb180,864,Individual,f1b8c23e-5a38-437a-83d0-d716a2acd02a,15784.54,1362.6,11696.74,3.59,OVERDUE,233.93,2023-07-14,2023-08-13,2023-08-17,370,2025-05-15
bbf2c0bf-10a0-4804-a6a8-4abb074c0156,865,Empresa,25097cfa-30a0-4db6-b9ff-365b87e10dba,45642.21,3927.89,2435.42,3.27,OVERDUE,48.71,2024-07-24,2024-08-23,2024-08-28,409,2025-05-15
6083bc73-7812-4cec-b358-77b67c8e0c51,865,Empresa,303ac593-5021-444b-a68d-b57795bea2f8,4389.14,392.57,70.87,7.33,OVERDUE,1.42,2023-06-19,2023-07-19,2023-08-10,559,2025-05-15
e38d95f8-8e62-4ef4-815d-dc2d326772da,866,Individual,d09832ba-7263-4248-b66b-4a4297d020f5,27785.42,2564.36,9834.9,10.75,OVERDUE,196.7,2022-05-11,2022-06-10,2022-06-09,574,2025-05-15
bcd3bcc2-b3bc-49dc-8a64-d6b4ca63ecd3,867,Individual,e81e15da-5cac-44cd-b484-0096ce7ba7cf,17099.82,1487.4,3713.22,4.38,PENDING,0.0,2025-04-21,2025-05-21,2025-06-23,705,2025-05-15
53d2a5a5-7f2d-44c7-bb9e-14111b2cd4e3,867,Individual,0e3d6fd0-6a64-4850-b987-bf1411ff5e0e,3878.29,356.25,1384.54,10.23,PENDING,0.0,2025-04-21,2025-05-21,2025-06-22,443,2025-05-15
c99681c4-9c60-43f2-af60-0177a64dedf7,867,Individual,732824bb-db4e-411b-9954-2dc7136a67ab,14031.26,1232.18,4173.82,5.38,PENDING,0.0,2025-04-21,2025-05-21,2025-05-20,561,2025-05-15
ffbb5b85-4fb6-483f-8bd7-12eca30da2a0,868,Individual,efd1555e-d9da-45d0-baaa-a8a2955b9157,21542.93,1928.45,13829.13,7.42,OVERDUE,276.58,2021-11-07,2021-12-07,2021-12-11,552,2025-05-15
af636231-9ca8-4f62-b9d4-4a5843bd5c8d,869,Individual,e11ce54b-8bc9-4d0b-815d-19e5af98869c,26643.13,2357.69,19570.06,6.19,OVERDUE,391.4,2021-08-12,2021-09-11,2021-09-21,325,2025-05-15
f969e3f4-a8ae-4cae-b367-f784a2dba820,869,Individual,62191219-1305-44db-9f0d-e3aa812bef72,23714.2,2097.13,2742.9,6.12,OVERDUE,54.86,2023-06-23,2023-07-23,2023-07-26,823,2025-05-15
7d2d0adf-ba77-4e8f-b791-db674642c207,870,Individual,d9b560a4-3d71-439a-bfb1-8ac0ff3a3253,21591.7,1842.13,6854.66,2.38,OVERDUE,137.09,2023-05-19,2023-06-18,2023-06-18,372,2025-05-15
9835532f-d8ae-4cde-81e3-834abee5dec5,870,Individual,c9c2814a-d453-4e27-9a51-e04e83af8a15,15287.29,1410.89,1178.39,10.75,OVERDUE,23.57,2022-06-23,2022-07-23,2022-08-20,745,2025-05-15
601a1dde-6958-44f6-b078-2b1e18f73235,871,Empresa,bed7871e-a8fe-4424-b1ab-8882c1148e86,15253.27,1371.9,162.37,7.93,OVERDUE,3.25,2023-12-02,2024-01-01,2024-01-18,318,2025-05-15
2f2c4a06-88e8-4f33-8d62-2687aa9c1671,872,Empresa,fc9e45d7-9b3f-476f-b77d-fb29287f4516,14785.06,1347.78,8046.16,9.39,OVERDUE,160.92,2023-06-06,2023-07-06,2023-07-15,617,2025-05-15
78d3845e-f5d4-4be8-bed9-049a8c8a19c5,873,Individual,2d55bd72-0728-45b2-847d-9e7a82e94f1d,43980.32,4015.4,0.0,9.56,PAID,0.0,2023-06-20,2023-07-20,2023-08-09,541,2025-05-15
c8a14fd2-487d-4811-849f-8f4402b6359f,874,Individual,54e1441f-c72d-4c3a-a9ce-2583f6d4c302,49013.2,4246.18,44767.02,3.96,OVERDUE,895.34,2024-09-19,2024-10-19,2024-10-24,693,2025-05-15
1c287438-ee0f-4360-ab23-f8b3412121cf,874,Individual,0ead03fa-58ea-4686-b7c3-92861e8e7aa1,5159.33,470.36,455.73,9.4,OVERDUE,9.11,2024-06-28,2024-07-28,2024-08-20,551,2025-05-15
d4c33688-1cba-461e-8e48-b671e4e2797b,875,Individual,8fb2d264-9fbd-476f-a816-8c0a6628d5ea,38540.35,3379.67,38540.35,5.23,OVERDUE,770.81,2021-04-11,2021-05-11,2021-05-17,767,2025-05-15
3efac44c-51b3-4bf5-a1ff-12a1e0533a8e,875,Individual,9aedfcfb-84a3-48f5-9baa-6484d5964469,5201.25,449.13,260.82,3.62,OVERDUE,5.22,2025-03-01,2025-03-31,2025-04-26,813,2025-05-15
08c8a50c-c020-4576-b9bc-3d89888b22e4,876,Individual,5f3beb1d-9a4e-43d5-9162-d822a664a3e6,6251.12,572.13,4534.73,9.83,OVERDUE,90.69,2024-10-29,2024-11-28,2024-12-16,754,2025-05-15
ed6a9ece-1d25-4c8c-8fa8-8ee563ea8e5c,877,Individual,1077ff2e-bee2-4830-bf77-4de99dadd1f2,12266.12,1114.99,1.23,9.08,OVERDUE,0.02,2024-11-21,2024-12-21,2025-01-17,682,2025-05-15
741630ca-27ad-4eb3-a3f7-9088d40601f6,878,Individual,b04e3020-eaaf-4030-958b-28f736e31a3e,39420.51,3477.87,22031.16,5.87,OVERDUE,440.62,2023-12-17,2024-01-16,2024-01-19,443,2025-05-15
e3540ee1-9573-4967-8505-6e4c0faa634b,879,Individual,7240d1e3-ba13-4e86-9aee-c63f8e7c50f1,8477.98,774.04,737.58,9.56,OVERDUE,14.75,2024-11-27,2024-12-27,2025-01-07,460,2025-05-15
d0a156fa-570c-40b7-a13f-325ca313a87e,880,Individual,a2e09fcb-2d73-4138-aa70-f05bb33f742e,7751.24,671.06,5738.06,3.89,OVERDUE,114.76,2021-10-01,2021-10-31,2021-12-08,539,2025-05-15
de0e97a3-afe4-4130-b311-081aff048949,881,Individual,8bb30b21-a4f4-4ec0-b588-a2786510e3e0,34716.75,3183.53,6064.98,10.04,OVERDUE,121.3,2024-08-14,2024-09-13,2024-10-21,300,2025-05-15
dc8ec2aa-0988-44fd-85a6-5effd95231b7,882,Empresa,4db02cfb-e6da-4c11-a514-5597081f40f8,37926.35,3479.43,24008.63,10.09,OVERDUE,480.17,2023-12-14,2024-01-13,2024-02-08,408,2025-05-15
c97141c5-8038-48df-aafb-f898896f64f6,882,Empresa,12ecc9d0-ce7f-48bc-8754-26caf0b9036f,20664.12,1917.29,7243.09,11.34,OVERDUE,144.86,2023-10-13,2023-11-12,2023-11-22,435,2025-05-15
81460bbd-7903-468c-ba69-110dabc87f19,884,Empresa,d3413e36-f7ff-47e6-8f1e-adf303d6f1cc,46031.13,4011.23,17952.52,4.57,OVERDUE,359.05,2022-08-12,2022-09-11,2022-09-26,609,2025-05-15
2cb0b507-37c5-4f02-a906-ef25f949c62b,885,Empresa,15f626ec-ba77-449f-a0f8-d7f3d2fef030,27282.69,2339.95,15582.94,2.92,OVERDUE,311.66,2022-07-13,2022-08-12,2022-09-03,362,2025-05-15
06e42e2b-d0fb-406e-bbfc-b32f3989cca6,885,Empresa,f3c83a62-599d-48ef-b4a6-4b0cf74a91cb,34515.81,3119.08,3325.01,8.44,OVERDUE,66.5,2022-06-16,2022-07-16,2022-08-20,542,2025-05-15
17ad559a-e25c-441b-9a06-e1463652abf4,886,Empresa,896b2a9c-a412-4b28-8f06-fa83126fa726,44343.69,3974.67,16521.0,7.56,OVERDUE,330.42,2025-02-25,2025-03-27,2025-03-29,711,2025-05-15
0ea078ed-e2de-47d8-88aa-aa59adefa767,888,Individual,4bb70741-f514-4468-b335-5349b3451b4e,15457.89,1420.45,2673.84,10.27,OVERDUE,53.48,2024-12-17,2025-01-16,2025-02-16,691,2025-05-15
b02fc222-2bae-4347-8a80-f12ee127a382,889,Empresa,32a7bb3a-3e65-4da9-ac8c-98784c18416d,7553.81,652.15,3640.91,3.6,OVERDUE,72.82,2021-05-17,2021-06-16,2021-07-09,745,2025-05-15
11840fdd-e658-435b-97ad-418a9ca77925,889,Empresa,eace3f25-457a-4d2b-a7f6-7a5e7d094205,15871.36,1352.64,2344.96,2.27,OVERDUE,46.9,2023-08-02,2023-09-01,2023-09-14,598,2025-05-15
86f70754-9ca1-4534-90e3-b4e3263513c6,890,Empresa,49fbf630-07dd-4492-96ef-22b836063ac9,17380.07,1579.85,9480.82,9.08,OVERDUE,189.62,2024-12-24,2025-01-23,2025-01-27,448,2025-05-15
5ebbc949-c2a6-48e4-b5e1-42408a271cb1,891,Empresa,9105054e-65b9-4f84-8b43-eee62a0dd72f,13737.96,1228.52,2681.28,7.31,OVERDUE,53.63,2024-03-22,2024-04-21,2024-05-08,392,2025-05-15
d8f4c913-8abb-44e8-ae8e-b35ca5d61700,891,Empresa,c427f107-fa40-4f96-9215-60b7d5b11f9e,34878.66,3010.61,4772.56,3.58,OVERDUE,95.45,2024-05-14,2024-06-13,2024-06-14,736,2025-05-15
1adf4b92-1acd-4719-be6d-64d4889a37ff,892,Individual,ba6413bd-2197-41b1-b089-d04ddd06a2c3,39940.5,3449.2,39940.5,3.63,PENDING,0.0,2025-04-28,2025-05-28,2025-06-28,578,2025-05-15
03e53527-1478-435d-908f-1b04d563c9b4,893,Individual,0f2568c8-8a9f-4587-9728-b7705b70b82e,10267.57,910.05,1167.07,6.36,OVERDUE,23.34,2023-04-21,2023-05-21,2023-05-31,799,2025-05-15
9c7b0c09-4c59-453c-bdb1-9afecce5083a,894,Individual,bfe5139e-e17e-48ea-b74d-3a30a597c641,18545.1,1729.02,18545.1,11.88,OVERDUE,370.9,2025-01-24,2025-02-23,2025-03-27,442,2025-05-15
0eadf629-4edc-4e3d-8118-d28f9f47e221,896,Individual,eeba58f5-9836-4512-a355-70406a38ded6,30836.82,2847.27,0.0,10.8,PAID,0.0,2024-11-30,2024-12-30,2024-12-29,495,2025-05-15
630437a5-22bc-4a62-abf0-61d6f1305355,897,Individual,2313af90-edee-4ea2-8236-9c518e22ffd4,16561.08,1490.22,15070.86,7.98,OVERDUE,301.42,2024-08-28,2024-09-27,2024-11-03,317,2025-05-15
eedcb8cf-7fe2-4687-ae5b-1c289c0dbf69,898,Individual,e04bd2ec-3093-414e-9115-7b6f319a09a2,37733.93,3297.63,34436.3,4.87,OVERDUE,688.73,2024-10-04,2024-11-03,2024-11-15,570,2025-05-15
208fabea-b3a5-4704-a8d9-f62da24873cc,900,Individual,03bf3107-fbe9-4b5c-84a6-60dd3a61e10f,15719.62,1342.46,15719.62,2.48,OVERDUE,314.39,2024-05-11,2024-06-10,2024-07-12,554,2025-05-15
4355d4bf-173e-42d2-bc3c-eccaa2e4d2e2,901,Individual,331eac61-e9ed-4b9d-a15c-76be22620fca,12548.58,1094.86,0.0,4.7,PAID,0.0,2025-02-08,2025-03-10,2025-04-10,846,2025-05-15
92379273-0c25-4a88-9177-f3a57730496d,902,Individual,c9d16467-92ba-48be-8cdb-33c4b8fe6a7a,31834.37,2779.14,6822.11,4.76,OVERDUE,136.44,2023-05-31,2023-06-30,2023-07-18,709,2025-05-15
c77b6fb0-20cd-45b1-bfce-006548ef8447,904,Individual,06d9f701-9e8d-4bb5-8330-78df0cde1484,28592.63,2468.5,18718.63,3.6,OVERDUE,374.37,2022-10-08,2022-11-07,2022-11-04,848,2025-05-15
04a0be5b-8636-43c2-8670-911d61433a9d,905,Empresa,d1328801-7fc6-4afd-9423-f854b1949bd6,21210.26,1952.23,21210.26,10.45,OVERDUE,424.21,2023-10-16,2023-11-15,2023-11-26,754,2025-05-15
bf068ce3-4714-458e-b500-0f70047081ec,906,Empresa,97411419-4021-4833-96c6-0b9824c45e4d,17663.6,1516.13,11599.08,3.0,OVERDUE,231.98,2024-11-26,2024-12-26,2024-12-22,837,2025-05-15
b5e4b801-d10b-4a16-9499-59716baa6f4d,906,Empresa,2d8ab313-3a40-4aa6-9979-026f36a5469a,18315.25,1678.13,4890.21,9.95,OVERDUE,97.8,2024-11-14,2024-12-14,2025-01-21,356,2025-05-15
9e849211-825a-41cd-b228-ac1969e0c907,907,Empresa,b2782d4b-f6b5-4052-9cc9-63f423ced787,15625.38,1357.85,4762.58,4.28,OVERDUE,95.25,2022-05-15,2022-06-14,2022-06-21,644,2025-05-15
8d929de5-d3b6-439a-bd0f-7b18c3159f46,907,Empresa,c7fb1812-aee3-4abd-9856-74c7395b8187,43939.79,3918.7,0.0,7.02,PAID,0.0,2020-12-05,2021-01-04,2021-02-07,796,2025-05-15
9e0e96ab-6345-4fa5-9910-2ca2f2ecaf86,908,Individual,67a18f90-f8cf-47a5-8d08-98a1827c1bcd,31241.04,2702.87,20429.56,3.82,OVERDUE,408.59,2022-08-14,2022-09-13,2022-10-03,594,2025-05-15
80d92135-a7c6-4a02-bef2-72e82bb7f3b4,909,Empresa,619499e4-cfe9-4288-9990-0789663fb680,28198.23,2399.67,25798.56,2.12,OVERDUE,515.97,2021-10-10,2021-11-09,2021-12-18,546,2025-05-15
a80220bc-5e8d-400f-83ae-7ef0f59867ea,909,Empresa,70056495-ab1a-4a3f-8e6c-82d46e271834,27046.77,2495.52,7082.61,10.72,OVERDUE,141.65,2021-07-07,2021-08-06,2021-08-23,732,2025-05-15
560509db-f5e1-4d6e-b35d-d0d71b570689,910,Individual,60c13d0d-5d10-439d-b560-cad65297bfbe,2172.67,192.97,435.94,6.58,OVERDUE,8.72,2023-12-16,2024-01-15,2024-01-24,487,2025-05-15
7cd0f25f-be3c-4b1c-8b5d-9d10db57a219,911,Individual,61330220-b61e-4002-9fa9-096f18876605,28475.82,2561.64,10544.34,7.95,PENDING,0.0,2025-05-02,2025-06-01,2025-07-08,580,2025-05-15
1075dfb9-6957-44fa-ab56-059b1d39015e,912,Individual,a300cae4-76e5-4efb-8483-599a7a318143,18579.6,1720.47,0.0,11.12,PAID,0.0,2023-07-16,2023-08-15,2023-09-15,826,2025-05-15
18c7d2d2-7d24-4623-8eb0-cfb5d6c9b352,913,Individual,b245307f-fb59-4082-90ad-86786ab9b74e,49268.29,4314.26,6125.69,5.08,OVERDUE,122.51,2025-02-21,2025-03-23,2025-04-14,700,2025-05-15
714127c7-d25d-4d1e-9bb9-a1ae9c2613c2,914,Individual,60368209-4d98-48cf-ae73-d95d5e0d8c5b,30898.8,2834.19,16727.85,10.07,OVERDUE,334.56,2023-09-12,2023-10-12,2023-10-11,517,2025-05-15
9faf6527-0a06-49df-8f00-46938ace28ae,914,Individual,2672e578-dd5b-4231-8f1f-d00a5e321217,19704.89,1705.95,7763.24,3.89,OVERDUE,155.26,2023-07-21,2023-08-20,2023-09-14,550,2025-05-15
aedc1870-f8e8-479b-bd89-aaa324ffed41,915,Individual,02fff266-93c3-41a0-b961-2e3169d264ac,10162.05,921.19,6477.29,8.78,OVERDUE,129.55,2025-01-30,2025-03-01,2025-04-05,781,2025-05-15
87663714-e06c-4691-815a-68d586e00773,916,Individual,960340bd-b9fc-4c94-8c6c-8d5eda7c8344,42449.99,3647.87,0.0,3.12,PAID,0.0,2024-03-10,2024-04-09,2024-05-16,773,2025-05-15
76a6c1e6-f1d6-48a9-9a17-33d9abe27b07,916,Individual,fdbca580-43c7-46cb-aac3-89e70101e070,8014.0,741.16,0.0,10.98,PAID,0.0,2021-04-08,2021-05-08,2021-05-11,477,2025-05-15
343a0519-be6c-4a0f-bdb5-2a553e85daea,917,Empresa,899714b7-059f-449b-9722-624e1bf91aa3,48260.24,4305.22,43955.02,7.05,OVERDUE,879.1,2023-08-13,2023-09-12,2023-09-14,576,2025-05-15
a219787b-29d8-4988-9dde-d1d72b6c0ef0,917,Empresa,1dcb70c2-6c61-4246-b585-bc36efa33172,6130.03,549.91,1180.84,7.65,OVERDUE,23.62,2025-02-08,2025-03-10,2025-04-06,330,2025-05-15
1b07b3fe-d8f4-4faa-95c9-197b2acc226f,917,Empresa,8b464241-1b07-4564-924b-2e82c176a314,37523.92,3367.15,30789.62,7.68,OVERDUE,615.79,2022-10-29,2022-11-28,2022-11-23,364,2025-05-15
e8779e5f-ca4e-45af-8272-4d2dfbd23e36,918,Individual,53711c1e-8dac-459f-9464-ca9715e8dfe8,45075.72,4133.07,24410.37,10.03,OVERDUE,488.21,2023-12-09,2024-01-08,2024-02-13,523,2025-05-15
821020f0-8b62-48ce-aa0f-22cdbe4ff090,919,Individual,635759ef-5b88-431e-9737-e5b00932620d,43907.76,4068.79,43907.76,11.2,OVERDUE,878.16,2023-12-11,2024-01-10,2024-02-05,683,2025-05-15
83e114af-5b30-4ca2-8bfc-3285a28526a7,920,Individual,a0a2b628-a786-4821-bf89-3b463bb27687,7902.65,709.33,2228.01,7.71,OVERDUE,44.56,2023-05-31,2023-06-30,2023-07-31,611,2025-05-15
e390df04-9e5d-4be0-9423-bd0756fada83,921,Individual,ff090fea-8aac-44b8-8e31-ef2e873e860f,44807.13,3879.18,44807.13,3.89,OVERDUE,896.14,2024-06-30,2024-07-30,2024-08-15,512,2025-05-15
551ea187-0749-4fe0-8821-6937580bf886,921,Individual,f33ced4c-fbf5-4d4f-ac68-add3ade4cf9f,36412.11,3244.02,20192.01,6.91,OVERDUE,403.84,2024-05-03,2024-06-02,2024-06-24,336,2025-05-15
ef539c6a-76d5-4ff0-9db7-e7ece0f92677,922,Individual,19f05e81-8b5b-432c-bfd0-a1d2428d7154,21341.32,1956.47,17428.38,10.01,OVERDUE,348.57,2021-10-12,2021-11-11,2021-12-21,685,2025-05-15
d28ab97c-4075-463b-b7ff-da63411caa57,923,Individual,e00a3e15-40b0-417c-83a6-df6efe2bf068,45098.79,4127.29,3825.89,9.82,OVERDUE,76.52,2024-01-17,2024-02-16,2024-02-15,807,2025-05-15
